Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
ALABAMA,2015,27,,-,0,,2,,1,,4,,,-,0,,2,,4,,2,,,-,0,,1,,2,,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
DELAWARE,2015,27,1,,0,,5,,6,,7,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEW MEXICO,2015,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
WISCONSIN,2015,27,,-,0,,2,,6,,5,,3,,5,,25,,164,,299,,,-,1,,4,,20,,28,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MICHIGAN,2015,27,,-,0,,1,,1,,1,,,-,0,,1,,5,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
VIRGINIA,2015,27,1,,1,,11,,37,,38,,,-,0,,2,,4,,6,,,-,0,,2,,2,,2,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
OKLAHOMA,2015,27,,-,0,,20,,2,,15,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
WEST VIRGINIA,2015,27,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEW YORK CITY,2015,27,1,,0,,2,,10,,2,,5,,0,,6,,17,,11,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
GUAM,2015,27,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999164000025, 144.7314964090001)",
FLORIDA,2015,27,2,,0,,3,,13,,16,,,-,0,,2,,1,,1,,,-,0,,0,,,-,,-,"FLORIDA
(28.932571766000024, -81.92832639299996)",
TENNESSEE,2015,27,1,,1,,8,,27,,41,,1,,0,,3,,6,,,-,,-,0,,2,,,-,4,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
TEXAS,2015,27,1,,0,,3,,2,,5,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827240467000024, -99.42676785299994)",
WYOMING,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
CONNECTICUT,2015,27,,-,0,,0,,,-,,-,,-,0,,4,,,-,59,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MAINE,2015,27,,-,0,,1,,3,,4,,11,,2,,12,,68,,66,,,-,0,,2,,1,,1,,"MAINE
(45.25422910300006, -68.98502586699993)",
MONTANA,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
ARIZONA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
OREGON,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
MASSACHUSETTS,2015,27,,-,0,,2,,1,,12,,2,,7,,36,,239,,314,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
COLORADO,2015,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
VERMONT,2015,27,1,,0,,1,,2,,,-,3,,1,,12,,59,,26,,,-,0,,1,,1,,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
OHIO,2015,27,,-,0,,2,,6,,2,,,-,0,,1,,1,,1,,,-,0,,2,,2,,1,,"OHIO
(40.060212455000055, -82.40425667899996)",
MARYLAND,2015,27,3,,0,,5,,13,,13,,,-,0,,1,,2,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290582950000044, -76.60925984299996)",
UTAH,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
PENNSYLVANIA,2015,27,,-,0,,1,,,-,3,,,-,0,,3,,,-,9,,,-,0,,1,,,-,4,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
INDIANA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,8,,16,,"INDIANA
(39.766913353000064, -86.14995646699998)",
GEORGIA,2015,27,1,,0,,1,,2,,11,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
CALIFORNIA,2015,27,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,,-,1,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
ARKANSAS,2015,27,6,,4,,20,,67,,71,,1,,0,,2,,11,,10,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
KENTUCKY,2015,27,3,,0,,6,,30,,31,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
MISSISSIPPI,2015,27,,-,0,,1,,2,,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
ILLINOIS,2015,27,,-,0,,4,,9,,29,,,-,0,,1,,3,,12,,,-,0,,1,,1,,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
ALASKA,2015,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.84508688700004, -147.72202846799996)",
PUERTO RICO,2015,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
LOUISIANA,2015,27,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
IOWA,2015,27,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
SOUTH DAKOTA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
UNITED STATES,2015,28,17,,17,,94,,483,,657,,34,,37,,154,,1066,,1478,,5,,2,,12,,61,,98,,,
NEW ENGLAND,2015,28,,-,1,,4,,23,,29,,19,,14,,69,,483,,626,,,-,0,,2,,2,,1,,,
MID. ATLANTIC,2015,28,,-,2,,16,,43,,51,,12,,9,,57,,325,,200,,,-,0,,2,,4,,15,,,
E.N. CENTRAL,2015,28,,-,0,,6,,23,,39,,1,,5,,25,,202,,337,,,-,1,,8,,34,,50,,,
W.N. CENTRAL,2015,28,2,,4,,26,,130,,210,,,-,1,,27,,12,,281,,,-,0,,3,,9,,25,,,
S. ATLANTIC,2015,28,6,,3,,27,,117,,127,,,-,1,,6,,17,,15,,1,,0,,2,,5,,2,,,
DIST. OF COL.,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,28,5,,1,,13,,67,,87,,,-,0,,3,,10,,3,,4,,0,,2,,7,,4,,,
W.S. CENTRAL,2015,28,4,,4,,26,,80,,114,,2,,0,,2,,14,,14,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,,-,,-,,
PACIFIC,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,1,,2,,,-,0,,1,,,-,1,,,
AMER. SAMOA,2015,28,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ARKANSAS,2015,28,4,,4,,16,,76,,91,,2,,0,,2,,13,,11,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
UTAH,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
GEORGIA,2015,28,,-,0,,1,,2,,11,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
PUERTO RICO,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
VERMONT,2015,28,,-,0,,2,,3,,,-,6,,1,,12,,66,,28,,,-,0,,1,,1,,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
MARYLAND,2015,28,4,,0,,5,,18,,15,,,-,0,,1,,2,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290582950000044, -76.60925984299996)",
NEBRASKA,2015,28,,-,0,,1,,2,,4,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
IOWA,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
MASSACHUSETTS,2015,28,,-,0,,2,,2,,14,,,-,6,,44,,283,,350,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEW MEXICO,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
SOUTH CAROLINA,2015,28,,-,0,,2,,2,,4,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
NEW JERSEY,2015,28,,-,0,,4,,20,,30,,,-,1,,9,,47,,37,,,-,0,,2,,2,,5,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
OHIO,2015,28,,-,0,,2,,7,,2,,,-,0,,1,,1,,1,,,-,0,,2,,2,,1,,"OHIO
(40.060212455000055, -82.40425667899996)",
NEW YORK,2015,28,,-,1,,12,,13,,14,,7,,7,,49,,256,,140,,,-,0,,1,,2,,6,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
KANSAS,2015,28,,-,0,,4,,17,,32,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.347742794000055, -98.20077822999997)",
TEXAS,2015,28,,-,0,,3,,2,,7,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827240467000024, -99.42676785299994)",
HAWAII,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
NEW HAMPSHIRE,2015,28,,-,0,,2,,7,,3,,,-,1,,8,,37,,72,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
NEW YORK CITY,2015,28,,-,0,,2,,10,,4,,5,,0,,6,,22,,11,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
PENNSYLVANIA,2015,28,,-,0,,1,,,-,3,,,-,0,,2,,,-,12,,,-,0,,1,,,-,4,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
LOUISIANA,2015,28,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
OKLAHOMA,2015,28,,-,0,,20,,2,,15,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
WISCONSIN,2015,28,,-,0,,2,,6,,6,,1,,5,,25,,193,,323,,,-,1,,4,,23,,29,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
RHODE ISLAND,2015,28,,-,0,,2,,8,,8,,,-,1,,11,,16,,36,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
FLORIDA,2015,28,,-,0,,3,,13,,18,,,-,0,,2,,1,,1,,,-,0,,0,,,-,,-,"FLORIDA
(28.932571766000024, -81.92832639299996)",
OREGON,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
KENTUCKY,2015,28,1,,0,,6,,31,,36,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
INDIANA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,8,,20,,"INDIANA
(39.766913353000064, -86.14995646699998)",
VIRGINIA,2015,28,2,,1,,11,,42,,46,,,-,0,,2,,5,,6,,1,,0,,2,,3,,2,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MICHIGAN,2015,28,,-,0,,1,,1,,1,,,-,0,,1,,5,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
MAINE,2015,28,,-,0,,1,,3,,4,,13,,2,,12,,81,,77,,,-,0,,2,,1,,1,,"MAINE
(45.25422910300006, -68.98502586699993)",
MONTANA,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
CONNECTICUT,2015,28,,-,0,,0,,,-,,-,,-,0,,2,,,-,63,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
COLORADO,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
NORTH CAROLINA,2015,28,,-,0,,23,,31,,20,,,-,0,,6,,7,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
MISSISSIPPI,2015,28,,-,0,,1,,3,,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
WEST VIRGINIA,2015,28,,-,0,,1,,1,,1,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
SOUTH DAKOTA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
DELAWARE,2015,28,,-,0,,2,,8,,12,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
IDAHO,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
WYOMING,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
WASHINGTON,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NORTH DAKOTA,2015,28,,-,0,,0,,,-,1,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
ALABAMA,2015,28,,-,0,,2,,1,,5,,,-,0,,2,,4,,2,,,-,0,,1,,2,,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEVADA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.49324221300003, -117.07183885899997)",
GUAM,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.480999164000025, 144.7314964090001)",
MINNESOTA,2015,28,,-,0,,1,,,-,3,,,-,0,,26,,,-,262,,,-,0,,2,,,-,10,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
TENNESSEE,2015,28,4,,1,,8,,32,,44,,,-,0,,3,,6,,,-,4,,0,,2,,5,,4,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MISSOURI,2015,28,2,,2,,25,,111,,170,,,-,0,,3,,6,,11,,,-,0,,3,,8,,12,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
CALIFORNIA,2015,28,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,,-,1,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
ALASKA,2015,28,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.84508688700004, -147.72202846799996)",
ILLINOIS,2015,28,,-,0,,4,,9,,30,,,-,0,,1,,3,,13,,,-,0,,1,,1,,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
ARIZONA,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.86597351900008, -111.76380664699997)",
UNITED STATES,2015,29,27,,17,,94,,543,,739,,47,,37,,156,,1162,,1620,,1,,2,,10,,68,,110,,,
NEW ENGLAND,2015,29,1,,1,,4,,25,,33,,7,,14,,69,,493,,688,,,-,0,,2,,2,,2,,,
MID. ATLANTIC,2015,29,6,,2,,16,,50,,64,,37,,9,,57,,372,,233,,,-,0,,2,,4,,16,,,
E.N. CENTRAL,2015,29,2,,0,,6,,28,,43,,,-,5,,31,,237,,354,,,-,1,,8,,35,,56,,,
W.N. CENTRAL,2015,29,4,,4,,24,,145,,236,,1,,1,,27,,13,,307,,,-,0,,3,,10,,27,,,
S. ATLANTIC,2015,29,9,,3,,27,,135,,142,,2,,0,,6,,20,,17,,1,,0,,3,,7,,2,,,
DIST. OF COL.,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,29,3,,1,,13,,71,,96,,,-,0,,3,,10,,4,,,-,0,,4,,7,,6,,,
W.S. CENTRAL,2015,29,2,,4,,26,,89,,125,,,-,0,,2,,14,,15,,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,,
PACIFIC,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,1,,2,,,-,0,,1,,2,,1,,,
AMER. SAMOA,2015,29,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
KANSAS,2015,29,,-,0,,4,,19,,33,,,-,0,,1,,5,,4,,,-,0,,1,,2,,3,,"KANSAS
(38.347742794000055, -98.20077822999997)",
MAINE,2015,29,1,,0,,1,,4,,5,,5,,2,,13,,86,,85,,,-,0,,2,,1,,1,,"MAINE
(45.25422910300006, -68.98502586699993)",
MICHIGAN,2015,29,2,,0,,1,,3,,1,,,-,0,,1,,5,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
NEW YORK,2015,29,5,,1,,12,,18,,23,,33,,7,,49,,293,,160,,,-,0,,1,,2,,7,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
ILLINOIS,2015,29,,-,0,,4,,11,,34,,,-,0,,1,,3,,13,,,-,0,,1,,1,,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
OREGON,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
PUERTO RICO,2015,29,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
TEXAS,2015,29,,-,0,,3,,2,,8,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827240467000024, -99.42676785299994)",
DELAWARE,2015,29,,-,0,,3,,9,,14,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
ARKANSAS,2015,29,1,,4,,16,,84,,100,,,-,0,,2,,13,,12,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
LOUISIANA,2015,29,1,,0,,1,,1,,2,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
SOUTH DAKOTA,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
WISCONSIN,2015,29,,-,0,,2,,6,,6,,,-,5,,30,,228,,340,,,-,1,,3,,24,,33,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
VERMONT,2015,29,,-,0,,2,,3,,1,,2,,1,,12,,71,,32,,,-,0,,1,,1,,,-,"VERMONT
(43.62538389600007, -72.51763667599994)",
PENNSYLVANIA,2015,29,,-,0,,1,,,-,4,,,-,0,,2,,,-,14,,,-,0,,1,,,-,4,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
IDAHO,2015,29,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
WASHINGTON,2015,29,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
KENTUCKY,2015,29,2,,0,,6,,33,,36,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
MISSISSIPPI,2015,29,,-,0,,1,,3,,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
UTAH,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
ALABAMA,2015,29,,-,0,,2,,1,,6,,,-,0,,2,,4,,3,,,-,0,,1,,2,,,-,"ALABAMA
(32.84057234800002, -86.63185738799996)",
MASSACHUSETTS,2015,29,,-,0,,2,,2,,14,,,-,5,,44,,283,,384,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEW HAMPSHIRE,2015,29,,-,0,,2,,7,,4,,,-,1,,8,,37,,75,,,-,0,,1,,,-,1,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
OKLAHOMA,2015,29,,-,0,,20,,2,,15,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
SOUTH CAROLINA,2015,29,,-,0,,2,,2,,5,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
GUAM,2015,29,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
OHIO,2015,29,,-,0,,2,,8,,2,,,-,0,,1,,1,,1,,,-,0,,2,,2,,1,,"OHIO
(40.060212455000055, -82.40425667899996)",
WEST VIRGINIA,2015,29,,-,0,,1,,2,,1,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
TENNESSEE,2015,29,1,,1,,8,,34,,52,,,-,0,,3,,6,,,-,,-,0,,4,,5,,6,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
FLORIDA,2015,29,1,,0,,3,,14,,21,,1,,0,,1,,2,,3,,,-,0,,0,,,-,,-,"FLORIDA
(28.932042722000062, -81.92895768899996)",
MONTANA,2015,29,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.06652795700006, -109.42441587999997)",
NEW YORK CITY,2015,29,1,,0,,2,,11,,4,,4,,0,,5,,26,,17,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
GEORGIA,2015,29,,-,0,,3,,6,,11,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
MINNESOTA,2015,29,,-,0,,1,,,-,3,,,-,0,,26,,,-,288,,,-,0,,2,,,-,11,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
