Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2015","Mumps, Cum 2015, flag","Mumps, Cum 2014","Mumps, Cum 2014, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2015","Pertussis, Cum 2015, flag","Pertussis, Cum 2014","Pertussis, Cum 2014, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2015","Rabies, animal, Cum 2015, flag","Rabies, animal, Cum 2014","Rabies, animal, Cum 2014, flag",Location 1,Location 2
MARYLAND,2015,10,,-,0,,1,,1,,,-,,-,3,,16,,33,,25,,,-,6,,19,,16,,44,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
VERMONT,2015,10,,-,0,,0,,,-,,-,,-,0,,5,,2,,4,,,-,1,,4,,,-,6,,"VERMONT
(43.62538389600007, -72.51763667599994)",
NEBRASKA,2015,10,,-,0,,0,,,-,,-,7,,5,,70,,376,,50,,,-,0,,3,,1,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
WASHINGTON,2015,10,,-,0,,5,,,-,,-,32,,9,,119,,144,,15,,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
WYOMING,2015,10,,-,0,,0,,,-,,-,,-,0,,6,,,-,10,,,-,0,,5,,,-,2,,"WYOMING
(43.23554100600006, -108.10982701399996)",
ALABAMA,2015,10,,-,0,,1,,,-,,-,1,,5,,13,,42,,38,,,-,1,,7,,11,,6,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
ARKANSAS,2015,10,,-,0,,1,,1,,,-,,-,4,,14,,5,,53,,,-,1,,23,,11,,16,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
TEXAS,2015,10,,-,0,,2,,3,,3,,21,,47,,146,,167,,299,,23,,19,,102,,81,,73,,"TEXAS
(31.827240467000024, -99.42676785299994)",
ILLINOIS,2015,10,,-,1,,15,,2,,24,,,-,12,,44,,67,,108,,,-,0,,6,,,-,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
GUAM,2015,10,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
NEW YORK,2015,10,,-,0,,1,,3,,2,,10,,16,,60,,147,,123,,9,,6,,15,,32,,41,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MICHIGAN,2015,10,,-,0,,3,,,-,3,,2,,20,,73,,112,,193,,,-,0,,5,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
SOUTH DAKOTA,2015,10,,-,0,,0,,,-,,-,,-,1,,11,,1,,21,,,-,0,,2,,1,,3,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
GEORGIA,2015,10,,-,0,,0,,,-,,-,,-,7,,15,,40,,50,,,-,0,,0,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
CALIFORNIA,2015,10,,-,0,,6,,,-,3,,4,,109,,320,,404,,672,,,-,2,,21,,,-,31,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
VIRGINIA,2015,10,,-,0,,8,,8,,,-,,-,9,,37,,22,,62,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
NEW MEXICO,2015,10,,-,0,,1,,,-,,-,,-,5,,14,,31,,91,,,-,0,,3,,,-,,-,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
IOWA,2015,10,,-,0,,3,,1,,2,,,-,2,,11,,23,,34,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
IDAHO,2015,10,1,,0,,3,,7,,,-,13,,5,,23,,42,,58,,,-,0,,2,,,-,,-,"IDAHO
(43.68263174800006, -114.36372693399994)",
PUERTO RICO,2015,10,,-,0,,0,,,-,,-,,-,0,,2,,2,,5,,,-,0,,4,,2,,2,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MISSISSIPPI,2015,10,,-,0,,0,,,-,,-,,-,1,,5,,2,,14,,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NORTH DAKOTA,2015,10,,-,0,,1,,,-,,-,,-,0,,8,,3,,3,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
PENNSYLVANIA,2015,10,,-,0,,5,,2,,1,,2,,15,,38,,134,,122,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
WISCONSIN,2015,10,,-,0,,10,,1,,2,,,-,22,,75,,68,,239,,,N,0,,0,,,N,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
UTAH,2015,10,,-,0,,1,,,-,,-,,-,11,,27,,30,,247,,,-,0,,4,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
NEVADA,2015,10,,-,0,,1,,,-,,-,,-,2,,7,,6,,37,,,-,0,,4,,,-,2,,"NEVADA
(39.49324221300003, -117.07183885899997)",
OKLAHOMA,2015,10,,-,0,,2,,,-,,-,1,,0,,32,,6,,1,,,-,1,,17,,11,,12,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MONTANA,2015,10,,-,0,,1,,,-,,-,1,,9,,27,,74,,49,,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
WEST VIRGINIA,2015,10,,-,0,,1,,1,,,-,,-,0,,4,,8,,7,,2,,1,,3,,4,,3,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEW HAMPSHIRE,2015,10,,-,0,,2,,,-,,-,,-,1,,5,,4,,9,,,-,0,,2,,1,,2,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
INDIANA,2015,10,,-,0,,2,,,-,11,,,-,8,,21,,20,,74,,,-,0,,4,,,-,,-,"INDIANA
(39.766913353000064, -86.14995646699998)",
KENTUCKY,2015,10,,-,0,,2,,2,,,-,,-,4,,11,,24,,80,,1,,0,,2,,1,,2,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
ARIZONA,2015,10,,-,0,,2,,,-,7,,4,,8,,29,,121,,144,,,N,0,,0,,,N,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
LOUISIANA,2015,10,,-,0,,1,,1,,,-,,-,1,,6,,12,,17,,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
MASSACHUSETTS,2015,10,,-,0,,2,,,-,1,,,-,5,,15,,24,,30,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
DELAWARE,2015,10,,-,0,,0,,,-,,-,,-,0,,11,,2,,157,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
TENNESSEE,2015,10,,-,0,,2,,2,,2,,2,,6,,16,,61,,56,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
UNITED STATES,2015,11,7,,11,,118,,76,,158,,139,,546,,792,,3526,,5228,,36,,69,,124,,311,,473,,,
NEW ENGLAND,2015,11,,-,0,,2,,,-,2,,2,,21,,54,,131,,117,,4,,6,,16,,25,,31,,,
MID. ATLANTIC,2015,11,4,,2,,12,,21,,64,,20,,38,,84,,345,,340,,8,,6,,15,,40,,45,,,
E.N. CENTRAL,2015,11,2,,5,,108,,22,,73,,10,,91,,187,,529,,1137,,2,,1,,14,,10,,,-,,
W.N. CENTRAL,2015,11,,-,0,,6,,2,,3,,4,,47,,87,,551,,403,,3,,2,,8,,20,,13,,,
S. ATLANTIC,2015,11,1,,1,,9,,14,,,-,12,,51,,100,,356,,644,,8,,13,,26,,83,,209,,,
DIST. OF COL.,2015,11,,-,0,,4,,,-,,-,,-,0,,3,,1,,4,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,11,,-,0,,2,,4,,2,,5,,17,,31,,141,,200,,1,,1,,7,,13,,8,,,
W.S. CENTRAL,2015,11,,-,0,,2,,5,,3,,21,,54,,173,,216,,427,,10,,23,,102,,118,,124,,,
MOUNTAIN,2015,11,,-,0,,5,,8,,8,,26,,70,,115,,541,,1065,,,-,1,,8,,,-,4,,,
PACIFIC,2015,11,,-,0,,6,,,-,3,,39,,146,,346,,716,,895,,,-,2,,21,,2,,39,,,
AMER. SAMOA,2015,11,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,11,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEVADA,2015,11,,-,0,,1,,,-,,-,,-,2,,7,,6,,39,,,-,0,,4,,,-,2,,"NEVADA
(39.49324221300003, -117.07183885899997)",
COLORADO,2015,11,,-,0,,1,,1,,1,,17,,23,,34,,203,,353,,,-,0,,0,,,-,,-,"COLORADO
(38.84384342200008, -106.13360911499996)",
IDAHO,2015,11,,-,0,,3,,7,,,-,4,,5,,23,,55,,69,,,-,0,,2,,,-,,-,"IDAHO
(43.68263174800006, -114.36372693399994)",
MISSISSIPPI,2015,11,,-,0,,0,,,-,,-,,-,1,,5,,3,,17,,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
PUERTO RICO,2015,11,,-,0,,0,,,-,,-,,-,0,,2,,2,,5,,,-,0,,4,,2,,2,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
LOUISIANA,2015,11,,-,0,,1,,1,,,-,,-,1,,6,,13,,17,,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
TEXAS,2015,11,,-,0,,2,,3,,3,,21,,47,,148,,190,,346,,10,,19,,102,,96,,91,,"TEXAS
(31.827240467000024, -99.42676785299994)",
WYOMING,2015,11,,-,0,,0,,,-,,-,,-,0,,6,,,-,14,,,-,0,,5,,,-,2,,"WYOMING
(43.23554100600006, -108.10982701399996)",
TENNESSEE,2015,11,,-,0,,2,,2,,2,,4,,6,,16,,66,,59,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
IOWA,2015,11,,-,0,,3,,1,,2,,,-,2,,11,,31,,37,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
HAWAII,2015,11,,-,0,,1,,,-,,-,,-,0,,4,,3,,4,,,-,0,,0,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
ARIZONA,2015,11,,-,0,,2,,,-,7,,,-,8,,29,,137,,162,,,N,0,,0,,,N,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
ALABAMA,2015,11,,-,0,,1,,,-,,-,,-,5,,13,,46,,39,,,-,1,,7,,11,,6,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
MASSACHUSETTS,2015,11,,-,0,,2,,,-,2,,,-,5,,15,,25,,34,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
NEW HAMPSHIRE,2015,11,,-,0,,2,,,-,,-,,-,1,,5,,5,,9,,,-,0,,2,,1,,2,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
MARYLAND,2015,11,,-,0,,1,,1,,,-,2,,3,,16,,34,,29,,,-,6,,19,,16,,50,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MINNESOTA,2015,11,,-,0,,6,,,-,,-,,-,11,,29,,,-,133,,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
ILLINOIS,2015,11,,-,1,,15,,8,,30,,,-,12,,44,,74,,112,,2,,0,,6,,2,,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
ALASKA,2015,11,,-,0,,1,,,-,,-,,-,3,,18,,23,,8,,,-,0,,1,,1,,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
GUAM,2015,11,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
KANSAS,2015,11,,-,0,,1,,,-,,-,,-,7,,22,,80,,54,,1,,1,,5,,16,,7,,"KANSAS
(38.347742794000055, -98.20077822999997)",
WEST VIRGINIA,2015,11,,-,0,,1,,1,,,-,,-,0,,4,,11,,7,,1,,1,,3,,5,,6,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
OKLAHOMA,2015,11,,-,0,,2,,,-,,-,,-,0,,32,,6,,1,,,-,1,,17,,11,,12,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
PENNSYLVANIA,2015,11,1,,0,,5,,3,,3,,7,,15,,38,,153,,128,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
RHODE ISLAND,2015,11,,-,0,,0,,,-,,-,,-,0,,23,,6,,15,,,-,0,,4,,,-,3,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MONTANA,2015,11,,-,0,,1,,,-,,-,5,,9,,27,,79,,55,,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
NORTH DAKOTA,2015,11,,-,0,,1,,,-,,-,,-,0,,8,,3,,3,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
CALIFORNIA,2015,11,,-,0,,6,,,-,3,,,-,109,,320,,411,,777,,,-,1,,21,,,-,39,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
VIRGINIA,2015,11,,-,0,,8,,9,,,-,,-,9,,38,,22,,71,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
WASHINGTON,2015,11,,-,0,,5,,,-,,-,35,,9,,129,,178,,23,,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
FLORIDA,2015,11,1,,0,,1,,2,,,-,7,,11,,32,,78,,161,,,-,0,,9,,16,,95,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
NEBRASKA,2015,11,,-,0,,0,,,-,,-,4,,6,,73,,386,,53,,2,,0,,3,,3,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
NORTH CAROLINA,2015,11,,-,0,,2,,1,,,-,,-,11,,76,,128,,135,,7,,6,,15,,46,,58,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
NEW YORK CITY,2015,11,,-,1,,6,,8,,54,,,-,2,,6,,17,,10,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
CONNECTICUT,2015,11,,-,0,,0,,,-,,-,,-,1,,7,,7,,8,,2,,3,,13,,18,,15,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
NEW MEXICO,2015,11,,-,0,,1,,,-,,-,,-,5,,14,,31,,101,,,-,0,,3,,,-,,-,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
NEW JERSEY,2015,11,,-,0,,9,,4,,5,,,-,4,,15,,18,,67,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
SOUTH DAKOTA,2015,11,,-,0,,0,,,-,,-,,-,1,,11,,1,,23,,,-,0,,2,,1,,3,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
OHIO,2015,11,2,,2,,97,,13,,27,,8,,23,,53,,242,,474,,,-,0,,5,,8,,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
MICHIGAN,2015,11,,-,0,,3,,,-,3,,2,,19,,73,,122,,221,,,-,0,,5,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
ARKANSAS,2015,11,,-,0,,1,,1,,,-,,-,4,,14,,7,,63,,,-,1,,23,,11,,21,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
WISCONSIN,2015,11,,-,0,,10,,1,,2,,,-,22,,75,,68,,249,,,N,0,,0,,,N,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
VERMONT,2015,11,,-,0,,0,,,-,,-,,-,0,,5,,2,,5,,2,,1,,4,,2,,7,,"VERMONT
(43.62538389600007, -72.51763667599994)",
UTAH,2015,11,,-,0,,1,,,-,,-,,-,11,,27,,30,,272,,,-,0,,4,,,-,,-,"UTAH
(39.36070123200005, -111.58712831499997)",
KENTUCKY,2015,11,,-,0,,2,,2,,,-,1,,4,,11,,26,,85,,1,,0,,2,,2,,2,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
MISSOURI,2015,11,,-,0,,2,,1,,1,,,-,9,,23,,50,,100,,,-,0,,3,,,-,1,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
OREGON,2015,11,,-,0,,1,,,-,,-,4,,9,,17,,101,,83,,,-,0,,3,,1,,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
SOUTH CAROLINA,2015,11,,-,0,,1,,,-,,-,3,,3,,9,,38,,11,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
GEORGIA,2015,11,,-,0,,0,,,-,,-,,-,7,,15,,42,,60,,,-,0,,0,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
MAINE,2015,11,,-,0,,0,,,-,,-,2,,9,,35,,86,,46,,,-,1,,3,,4,,4,,"MAINE
(45.25422910300006, -68.98502586699993)",
DELAWARE,2015,11,,-,0,,0,,,-,,-,,-,0,,11,,2,,166,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEW YORK,2015,11,3,,0,,1,,6,,2,,13,,16,,57,,157,,135,,8,,6,,15,,40,,45,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
INDIANA,2015,11,,-,0,,2,,,-,11,,,-,8,,21,,23,,81,,,-,0,,4,,,-,,-,"INDIANA
(39.766913353000064, -86.14995646699998)",
UNITED STATES,2015,12,1,,11,,118,,81,,208,,124,,550,,796,,3839,,5757,,25,,69,,124,,366,,523,,,
NEW ENGLAND,2015,12,,-,0,,2,,,-,2,,2,,21,,54,,138,,127,,,-,6,,16,,25,,35,,,
MID. ATLANTIC,2015,12,,-,2,,12,,23,,74,,8,,38,,84,,374,,372,,7,,7,,15,,47,,48,,,
E.N. CENTRAL,2015,12,1,,5,,108,,23,,110,,6,,91,,191,,548,,1199,,,-,2,,14,,10,,,-,,
W.N. CENTRAL,2015,12,,-,0,,6,,2,,4,,7,,48,,87,,568,,426,,3,,2,,8,,26,,14,,,
S. ATLANTIC,2015,12,,-,1,,9,,15,,,-,14,,51,,100,,393,,702,,8,,13,,26,,102,,219,,,
DIST. OF COL.,2015,12,,-,0,,4,,,-,,-,,-,0,,3,,1,,6,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,12,,-,0,,2,,4,,2,,4,,17,,31,,147,,215,,,-,2,,7,,18,,8,,,
W.S. CENTRAL,2015,12,,-,0,,2,,5,,4,,24,,53,,180,,244,,499,,7,,23,,102,,136,,129,,,
MOUNTAIN,2015,12,,-,0,,5,,8,,9,,25,,69,,116,,600,,1144,,,-,1,,8,,,-,20,,,
PACIFIC,2015,12,,-,0,,6,,1,,3,,34,,135,,347,,827,,1073,,,-,2,,21,,2,,50,,,
AMER. SAMOA,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
INDIANA,2015,12,,-,0,,2,,,-,12,,1,,8,,21,,24,,88,,,-,0,,4,,,-,,-,"INDIANA
(39.766913353000064, -86.14995646699998)",
ARKANSAS,2015,12,,-,0,,1,,1,,,-,1,,4,,14,,8,,75,,,-,1,,23,,14,,21,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
OREGON,2015,12,,-,0,,1,,,-,,-,,-,8,,19,,103,,93,,,-,0,,3,,1,,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
NEW MEXICO,2015,12,,-,0,,1,,,-,,-,,-,5,,14,,31,,107,,,-,0,,3,,,-,,-,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
SOUTH DAKOTA,2015,12,,-,0,,0,,,-,,-,,-,1,,11,,1,,24,,,-,0,,2,,4,,3,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
WEST VIRGINIA,2015,12,,-,0,,1,,1,,,-,,-,0,,4,,11,,7,,,-,1,,3,,5,,8,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEW YORK CITY,2015,12,,-,1,,6,,10,,58,,,-,2,,8,,21,,10,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
HAWAII,2015,12,,-,0,,1,,,-,,-,,-,0,,4,,3,,5,,,-,0,,0,,,-,,-,"HAWAII
(21.30485232600006, -157.85774798099996)",
TENNESSEE,2015,12,,-,0,,2,,2,,2,,4,,6,,16,,71,,62,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
LOUISIANA,2015,12,,-,0,,1,,1,,,-,,-,1,,6,,13,,18,,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
IOWA,2015,12,,-,0,,3,,1,,2,,,-,3,,11,,34,,38,,,-,0,,0,,,-,,-,"IOWA
(42.469401411000035, -93.81648725599996)",
COLORADO,2015,12,,-,0,,1,,1,,1,,17,,21,,33,,220,,383,,,-,0,,0,,,-,,-,"COLORADO
(38.84384342200008, -106.13360911499996)",
PUERTO RICO,2015,12,,-,0,,0,,,-,,-,,-,0,,2,,2,,5,,,-,0,,4,,2,,3,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MAINE,2015,12,,-,0,,0,,,-,,-,2,,9,,35,,91,,50,,,-,1,,3,,4,,5,,"MAINE
(45.25422910300006, -68.98502586699993)",
GEORGIA,2015,12,,-,0,,0,,,-,,-,,-,7,,15,,51,,74,,,-,0,,0,,,-,,-,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NEVADA,2015,12,,-,0,,1,,,-,,-,,-,2,,7,,6,,41,,,-,0,,4,,,-,2,,"NEVADA
(39.49324221300003, -117.07183885899997)",
GUAM,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
NORTH CAROLINA,2015,12,,-,0,,2,,1,,,-,5,,11,,76,,135,,146,,8,,6,,15,,54,,62,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
NEW YORK,2015,12,,-,0,,3,,6,,2,,2,,16,,57,,157,,152,,7,,7,,15,,47,,48,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
OHIO,2015,12,,-,2,,97,,13,,46,,4,,23,,53,,246,,497,,,-,0,,5,,8,,,-,"OHIO
(40.060212455000055, -82.40425667899996)",
KENTUCKY,2015,12,,-,0,,2,,2,,,-,,-,4,,11,,26,,95,,,-,0,,2,,2,,2,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
NEBRASKA,2015,12,,-,0,,0,,,-,,-,7,,6,,73,,399,,56,,2,,0,,3,,5,,2,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
ARIZONA,2015,12,,-,0,,2,,,-,8,,3,,8,,29,,155,,170,,,N,0,,0,,,N,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
MARYLAND,2015,12,,-,0,,1,,1,,,-,1,,3,,16,,37,,32,,,-,6,,19,,22,,54,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MICHIGAN,2015,12,1,,0,,3,,1,,4,,1,,19,,73,,126,,241,,,-,0,,5,,,-,,-,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
WISCONSIN,2015,12,,-,0,,10,,1,,3,,,-,22,,75,,68,,256,,,N,0,,0,,,N,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MISSISSIPPI,2015,12,,-,0,,0,,,-,,-,,-,1,,5,,3,,18,,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NEW HAMPSHIRE,2015,12,,-,0,,2,,,-,,-,,-,1,,5,,7,,10,,,-,0,,2,,1,,2,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
NEW JERSEY,2015,12,,-,0,,9,,4,,10,,,-,5,,15,,31,,71,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
MISSOURI,2015,12,,-,0,,2,,1,,1,,,-,9,,23,,50,,105,,,-,0,,3,,,-,1,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
UTAH,2015,12,,-,0,,1,,,-,,-,,-,11,,27,,48,,291,,,-,0,,4,,,-,1,,"UTAH
(39.36070123200005, -111.58712831499997)",
ALASKA,2015,12,,-,0,,1,,,-,,-,2,,3,,18,,25,,13,,,-,0,,1,,1,,,-,"ALASKA
(64.84507799500005, -147.72205958799998)",
FLORIDA,2015,12,,-,0,,1,,2,,,-,7,,11,,32,,85,,179,,,-,0,,14,,21,,95,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
PENNSYLVANIA,2015,12,,-,0,,5,,3,,4,,6,,15,,38,,165,,139,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
DELAWARE,2015,12,,-,0,,1,,1,,,-,,-,0,,11,,2,,169,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
MINNESOTA,2015,12,,-,0,,6,,,-,1,,,-,13,,29,,,-,140,,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
RHODE ISLAND,2015,12,,-,0,,0,,,-,,-,,-,0,,23,,6,,17,,,-,0,,4,,,-,3,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
CONNECTICUT,2015,12,,-,0,,0,,,-,,-,,-,1,,7,,7,,8,,,-,3,,13,,18,,18,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MONTANA,2015,12,,-,0,,1,,,-,,-,2,,9,,27,,81,,59,,,N,0,,0,,,N,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
VIRGINIA,2015,12,,-,0,,8,,9,,,-,1,,9,,39,,33,,74,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ILLINOIS,2015,12,,-,1,,11,,8,,45,,,-,12,,44,,84,,117,,,-,0,,6,,2,,,-,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
CALIFORNIA,2015,12,,-,0,,6,,1,,3,,,-,109,,321,,487,,935,,,-,1,,21,,,-,50,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
TEXAS,2015,12,,-,0,,2,,3,,4,,23,,46,,155,,217,,405,,4,,19,,102,,108,,96,,"TEXAS
(31.827240467000024, -99.42676785299994)",
SOUTH CAROLINA,2015,12,,-,0,,1,,,-,,-,,-,3,,9,,38,,15,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
OKLAHOMA,2015,12,,-,0,,2,,,-,,-,,-,0,,32,,6,,1,,3,,1,,17,,14,,12,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
