Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Chlamydia trachomatis infection, Cum 2013","Chlamydia trachomatis infection, Cum 2013, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag","Coccidioidomycosis, Cum 2013","Coccidioidomycosis, Cum 2013, flag",Location 1,Location 2
MISSOURI,2014,1,47,,525,,632,,47,,272,,,-,0,,3,,,-,,-,"MISSOURI (38.63579372300046, -92.56629737199967)
(39.52368635500045, -99.11415045099966)",
MARYLAND,2014,3,,-,459,,877,,302,,830,,,-,0,,1,,,-,,-,"MARYLAND (39.2905806980005, -76.60925970899967)
(39.52368635500045, -99.11415045099966)",
UTAH,2014,3,40,,146,,169,,279,,349,,,-,1,,4,,1,,,-,"UTAH (39.36070374600047, -111.5871285339997)
(39.52368635500045, -99.11415045099966)",
NEW JERSEY,2014,17,,-,561,,689,,8164,,9144,,,N,0,,0,,,N,,N,"NEW JERSEY (40.1305700530005, -74.27368565099965)
(39.52368635500045, -99.11415045099966)",
OREGON,2014,6,249,,283,,475,,1671,,1445,,,-,0,,1,,,-,1,,"OREGON (44.567446178000466, -120.15502977999972)
(39.52368635500045, -99.11415045099966)",
PENNSYLVANIA,2014,12,780,,987,,1324,,11276,,12222,,,N,0,,0,,,N,,N,"PENNSYLVANIA (40.79373106100047, -77.86069775999965)
(39.52368635500045, -99.11415045099966)",
IDAHO,2014,13,,-,103,,233,,1124,,1295,,,N,0,,0,,,N,,N,"IDAHO (43.682630058000484, -114.3637261449997)
(39.52368635500045, -99.11415045099966)",
SOUTH CAROLINA,2014,17,494,,503,,927,,8414,,8849,,,N,0,,0,,,N,,N,"SOUTH CAROLINA (33.99882060100049, -81.04536765699964)
(39.52368635500045, -99.11415045099966)",
CONNECTICUT,2014,6,,-,233,,379,,599,,1405,,,N,0,,0,,,N,,N,"CONNECTICUT (41.56266394200048, -72.64983753699966)
(39.52368635500045, -99.11415045099966)",
OKLAHOMA,2014,10,,-,269,,599,,1585,,5078,,,N,0,,0,,,N,,N,"OKLAHOMA (35.472034350000456, -97.52106845499969)
(39.52368635500045, -99.11415045099966)",
NEW MEXICO,2014,21,162,,211,,353,,4272,,5406,,,-,0,,2,,2,,13,,"NEW MEXICO (34.52088247800049, -106.24057768899968)
(39.52368635500045, -99.11415045099966)",
KENTUCKY,2014,4,216,,327,,570,,1079,,970,,,N,0,,0,,,N,,N,"KENTUCKY (37.645973909000475, -84.77496612599964)
(39.52368635500045, -99.11415045099966)",
WYOMING,2014,14,,-,27,,64,,314,,426,,,-,0,,1,,,-,1,,"WYOMING (43.23554147100049, -108.10982744299969)
(39.52368635500045, -99.11415045099966)",
WASHINGTON,2014,19,362,,452,,596,,6349,,9255,,,N,0,,0,,,N,,N,"WASHINGTON (47.522287905000496, -120.47002746299972)
(39.52368635500045, -99.11415045099966)",
NORTH CAROLINA,2014,20,806,,944,,1835,,19603,,19920,,,N,0,,0,,,N,,N,"NORTH CAROLINA (35.46622388600048, -79.15924924699965)
(39.52368635500045, -99.11415045099966)",
WYOMING,2014,15,,-,27,,64,,314,,453,,,-,0,,1,,,-,1,,"WYOMING
(43.23554147100049, -108.10982744299969)",
SOUTH DAKOTA,2014,23,,-,74,,99,,1232,,1821,,,N,0,,0,,,N,,N,"SOUTH DAKOTA (44.35313342000046, -100.37352811899967)
(39.52368635500045, -99.11415045099966)",
VIRGINIA,2014,11,948,,629,,1267,,6762,,7391,,,N,0,,0,,,N,,N,"VIRGINIA (37.54268075100049, -78.45788924199968)
(39.52368635500045, -99.11415045099966)",
VERMONT,2014,23,,-,35,,98,,806,,713,,,N,0,,0,,,N,,N,"VERMONT (43.62538292400046, -72.51763944499965)
(39.52368635500045, -99.11415045099966)",
NORTH CAROLINA,2014,24,1054,,920,,1840,,23048,,23594,,,N,0,,0,,,N,,N,"NORTH CAROLINA (35.46622388600048, -79.15924924699965)
(39.52368635500045, -99.11415045099966)",
OHIO,2014,19,280,,1027,,1164,,17665,,19747,,1,,0,,1,,5,,3,,"OHIO (40.06021029700048, -82.40425685299965)
(39.52368635500045, -99.11415045099966)",
NEW MEXICO,2014,11,,-,206,,359,,1951,,3253,,,-,0,,3,,,-,6,,"NEW MEXICO (34.52088247800049, -106.24057768899968)
(39.52368635500045, -99.11415045099966)",
NEW JERSEY,2014,9,216,,558,,687,,4394,,4849,,,N,0,,0,,,N,,N,"NEW JERSEY (40.1305700530005, -74.27368565099965)
(39.52368635500045, -99.11415045099966)",
WASHINGTON,2014,8,335,,448,,582,,2870,,3851,,,N,0,,0,,,N,,N,"WASHINGTON (47.522287905000496, -120.47002746299972)
(39.52368635500045, -99.11415045099966)",
OREGON,2014,15,262,,284,,473,,4296,,4003,,,-,0,,1,,,-,1,,"OREGON
(44.567446178000466, -120.15502977999972)",
COLORADO,2014,13,213,,374,,584,,4996,,5280,,,N,0,,0,,,N,,N,"COLORADO (38.84384047000049, -106.13360888799969)
(39.52368635500045, -99.11415045099966)",
HAWAII,2014,2,2,,132,,158,,49,,253,,,N,0,,0,,,N,,N,"HAWAII (21.30485166200043, -157.85774691599974)
(39.52368635500045, -99.11415045099966)",
LOUISIANA,2014,4,,-,448,,966,,254,,794,,,-,0,,1,,,-,,-,"LOUISIANA (31.312662564000448, -92.44567554599968)
(39.52368635500045, -99.11415045099966)",
MICHIGAN,2014,4,452,,862,,1091,,1922,,3133,,,-,0,,2,,2,,1,,"MICHIGAN (44.66131575600048, -84.71438724399968)
(39.52368635500045, -99.11415045099966)",
ILLINOIS,2014,13,38,,1208,,1467,,7752,,15962,,,N,0,,0,,,N,,N,"ILLINOIS (40.48501278700047, -88.99770813999965)
(39.52368635500045, -99.11415045099966)",
MISSOURI,2014,12,105,,539,,627,,5667,,5948,,,-,0,,3,,3,,,-,"MISSOURI (38.63579372300046, -92.56629737199967)
(39.52368635500045, -99.11415045099966)",
ARKANSAS,2014,6,421,,288,,372,,1182,,1895,,,N,0,,0,,,N,,N,"ARKANSAS (34.748651751000466, -92.27448794899965)
(39.52368635500045, -99.11415045099966)",
COLORADO,2014,17,269,,372,,583,,6295,,6796,,,N,0,,0,,,N,,N,"COLORADO (38.84384047000049, -106.13360888799969)
(39.52368635500045, -99.11415045099966)",
GEORGIA,2014,22,735,,985,,2050,,19998,,21115,,,N,0,,0,,,N,,N,"GEORGIA
(32.83968004200045, -83.62757601199968)",
SOUTH CAROLINA,2014,1,929,,529,,767,,929,,396,,,N,0,,0,,,N,,N,"SOUTH CAROLINA (33.99882060100049, -81.04536765699964)
(39.52368635500045, -99.11415045099966)",
CONNECTICUT,2014,14,140,,237,,386,,3342,,3539,,,N,0,,0,,,N,,N,"CONNECTICUT (41.56266394200048, -72.64983753699966)
(39.52368635500045, -99.11415045099966)",
COLORADO,2014,6,387,,390,,586,,2510,,2320,,,N,0,,0,,,N,,N,"COLORADO (38.84384047000049, -106.13360888799969)
(39.52368635500045, -99.11415045099966)",
DIST. OF COL.,2014,8,,-,118,,284,,,-,1303,,,-,0,,0,,,-,,-,"DIST. OF COL. (39.52368635500045, -99.11415045099966)
(39.52368635500045, -99.11415045099966)",
MINNESOTA,2014,16,,-,341,,419,,2363,,5900,,,-,1,,7,,15,,6,,"MINNESOTA (46.35564867700049, -94.79419697699967)
(39.52368635500045, -99.11415045099966)",
NEW HAMPSHIRE,2014,7,,-,56,,73,,27,,481,,,-,0,,0,,,-,1,,"NEW HAMPSHIRE (43.6559537330005, -71.50035726399966)
(39.52368635500045, -99.11415045099966)",
MICHIGAN,2014,22,371,,818,,1091,,16579,,19221,,,-,0,,3,,17,,3,,"MICHIGAN
(44.66131575600048, -84.71438724399968)",
HAWAII,2014,17,,-,129,,158,,1602,,2170,,,N,0,,0,,,N,,N,"HAWAII (21.30485166200043, -157.85774691599974)
(39.52368635500045, -99.11415045099966)",
PUERTO RICO,2014,6,,-,110,,279,,229,,614,,,N,0,,0,,,N,,N,"PUERTO RICO (26.649497232000442, -98.34556876399967)
(39.52368635500045, -99.11415045099966)",
CALIFORNIA,2014,1,435,,3249,,4266,,435,,2397,,9,,63,,90,,9,,61,,"CALIFORNIA (37.638640488000476, -120.99999889499969)
(39.52368635500045, -99.11415045099966)",
C.N.M.I.,2014,19,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I. (39.52368635500045, -99.11415045099966)
(39.52368635500045, -99.11415045099966)",
MISSOURI,2014,6,121,,527,,632,,2332,,2944,,1,,0,,3,,3,,,-,"MISSOURI (38.63579372300046, -92.56629737199967)
(39.52368635500045, -99.11415045099966)",
FLORIDA,2014,19,1050,,1589,,1777,,29228,,29103,,,N,0,,0,,,N,,N,"FLORIDA (28.932042899000464, -81.92895558499964)
(39.52368635500045, -99.11415045099966)",
PENNSYLVANIA,2014,15,398,,984,,1324,,13419,,15251,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.79373106100047, -77.86069775999965)",
TENNESSEE,2014,15,278,,584,,845,,7545,,8569,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680943063000484, -85.77448642199965)",
KANSAS,2014,17,57,,217,,282,,3118,,3472,,,N,0,,0,,,N,,N,"KANSAS (38.34774033400049, -98.20077655499966)
(39.52368635500045, -99.11415045099966)",
C.N.M.I.,2014,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I. (39.52368635500045, -99.11415045099966)
(39.52368635500045, -99.11415045099966)",
NORTH DAKOTA,2014,7,7,,51,,78,,296,,411,,,-,0,,2,,,-,,-,"NORTH DAKOTA (47.47531738700047, -100.11842599699969)
(39.52368635500045, -99.11415045099966)",
KENTUCKY,2014,7,328,,326,,471,,2073,,2260,,,N,0,,0,,,N,,N,"KENTUCKY (37.645973909000475, -84.77496612599964)
(39.52368635500045, -99.11415045099966)",
MISSISSIPPI,2014,4,,-,315,,729,,825,,1267,,,N,0,,0,,,N,,N,"MISSISSIPPI (32.74551123200047, -89.53802764499966)
(39.52368635500045, -99.11415045099966)",
ARKANSAS,2014,10,225,,284,,421,,2473,,3218,,,N,0,,0,,,N,,N,"ARKANSAS (34.748651751000466, -92.27448794899965)
(39.52368635500045, -99.11415045099966)",
OHIO,2014,9,347,,1018,,1152,,7332,,9555,,,-,0,,2,,3,,,-,"OHIO (40.06021029700048, -82.40425685299965)
(39.52368635500045, -99.11415045099966)",
UTAH,2014,18,92,,147,,176,,2593,,2629,,,-,1,,4,,15,,10,,"UTAH (39.36070374600047, -111.5871285339997)
(39.52368635500045, -99.11415045099966)",
NEW JERSEY,2014,1,4,,560,,629,,4,,417,,,N,0,,0,,,N,,N,"NEW JERSEY (40.1305700530005, -74.27368565099965)
(39.52368635500045, -99.11415045099966)",
NORTH CAROLINA,2014,3,,-,947,,1772,,2039,,3702,,,N,0,,0,,,N,,N,"NORTH CAROLINA (35.46622388600048, -79.15924924699965)
(39.52368635500045, -99.11415045099966)",
MAINE,2014,11,106,,69,,110,,780,,665,,,N,0,,0,,,N,,N,"MAINE (45.254228663000504, -68.98502952999962)
(39.52368635500045, -99.11415045099966)",
ALABAMA,2014,11,,-,553,,874,,3613,,6007,,,N,0,,0,,,N,,N,"ALABAMA (32.84057327200048, -86.63185803899967)
(39.52368635500045, -99.11415045099966)",
CONNECTICUT,2014,18,171,,236,,388,,4367,,4594,,,N,0,,0,,,N,,N,"CONNECTICUT (41.56266394200048, -72.64983753699966)
(39.52368635500045, -99.11415045099966)",
MISSISSIPPI,2014,5,294,,333,,729,,1758,,1768,,,N,0,,0,,,N,,N,"MISSISSIPPI (32.74551123200047, -89.53802764499966)
(39.52368635500045, -99.11415045099966)",
NEBRASKA,2014,17,,-,147,,224,,2336,,2238,,,-,0,,1,,1,,,-,"NEBRASKA (41.64104043900045, -99.36571864599966)
(39.52368635500045, -99.11415045099966)",
ALABAMA,2014,17,,-,553,,734,,8195,,9501,,,N,0,,0,,,N,,N,"ALABAMA (32.84057327200048, -86.63185803899967)
(39.52368635500045, -99.11415045099966)",
IDAHO,2014,4,83,,103,,233,,343,,294,,,N,0,,0,,,N,,N,"IDAHO (43.682630058000484, -114.3637261449997)
(39.52368635500045, -99.11415045099966)",
MASSACHUSETTS,2014,19,375,,425,,679,,6272,,8145,,,-,0,,0,,,-,,-,"MASSACHUSETTS (42.27687306500047, -72.08268985899963)
(39.52368635500045, -99.11415045099966)",
NEW YORK,2014,19,776,,720,,1866,,12906,,12717,,,N,0,,0,,,N,,N,"NEW YORK (42.82700023900048, -75.54396639699968)
(39.52368635500045, -99.11415045099966)",
TENNESSEE,2014,5,207,,573,,841,,1052,,2675,,,N,0,,0,,,N,,N,"TENNESSEE (35.680943063000484, -85.77448642199965)
(39.52368635500045, -99.11415045099966)",
LOUISIANA,2014,5,17,,449,,966,,271,,963,,,-,0,,1,,,-,,-,"LOUISIANA (31.312662564000448, -92.44567554599968)
(39.52368635500045, -99.11415045099966)",
TENNESSEE,2014,19,160,,585,,843,,10295,,11124,,,N,0,,0,,,N,,N,"TENNESSEE (35.680943063000484, -85.77448642199965)
(39.52368635500045, -99.11415045099966)",
ILLINOIS,2014,24,44,,1086,,1441,,18168,,28736,,,N,0,,0,,,N,,N,"ILLINOIS (40.48501278700047, -88.99770813999965)
(39.52368635500045, -99.11415045099966)",
TENNESSEE,2014,8,162,,579,,844,,2838,,4509,,,N,0,,0,,,N,,N,"TENNESSEE (35.680943063000484, -85.77448642199965)
(39.52368635500045, -99.11415045099966)",
ARKANSAS,2014,19,,-,287,,421,,4954,,6138,,,N,0,,0,,,N,,N,"ARKANSAS (34.748651751000466, -92.27448794899965)
(39.52368635500045, -99.11415045099966)",
NEW HAMPSHIRE,2014,13,1,,58,,75,,113,,826,,,-,0,,0,,,-,1,,"NEW HAMPSHIRE (43.6559537330005, -71.50035726399966)
(39.52368635500045, -99.11415045099966)",
WYOMING,2014,9,,-,26,,64,,184,,244,,,-,0,,1,,,-,1,,"WYOMING (43.23554147100049, -108.10982744299969)
(39.52368635500045, -99.11415045099966)",
ARIZONA,2014,14,,-,532,,1145,,10062,,6058,,19,,97,,209,,938,,1587,,"ARIZONA (34.865973091000455, -111.76380949799972)
(39.52368635500045, -99.11415045099966)",
HAWAII,2014,5,3,,128,,158,,365,,652,,,N,0,,0,,,N,,N,"HAWAII (21.30485166200043, -157.85774691599974)
(39.52368635500045, -99.11415045099966)",
ARKANSAS,2014,23,239,,288,,424,,6521,,7297,,,N,0,,0,,,N,,N,"ARKANSAS (34.748651751000466, -92.27448794899965)
(39.52368635500045, -99.11415045099966)",
MINNESOTA,2014,8,,-,352,,419,,622,,2984,,,-,0,,5,,,-,,-,"MINNESOTA (46.35564867700049, -94.79419697699967)
(39.52368635500045, -99.11415045099966)",
OHIO,2014,15,361,,1028,,1163,,13195,,15532,,,-,0,,1,,3,,2,,"OHIO
(40.06021029700048, -82.40425685299965)",
TEXAS,2014,18,,-,2411,,2991,,38549,,46815,,,N,0,,0,,,N,,N,"TEXAS (31.827243635000457, -99.4267664729997)
(39.52368635500045, -99.11415045099966)",
INDIANA,2014,19,162,,551,,685,,9550,,10417,,,N,0,,0,,,N,,N,"INDIANA (39.76691364600049, -86.14995579899966)
(39.52368635500045, -99.11415045099966)",
ALABAMA,2014,20,,-,560,,735,,10017,,11484,,,N,0,,0,,,N,,N,"ALABAMA (32.84057327200048, -86.63185803899967)
(39.52368635500045, -99.11415045099966)",
IDAHO,2014,2,82,,102,,233,,133,,146,,,N,0,,0,,,N,,N,"IDAHO (43.682630058000484, -114.3637261449997)
(39.52368635500045, -99.11415045099966)",
MISSISSIPPI,2014,16,,-,330,,989,,5518,,6024,,,N,0,,0,,,N,,N,"MISSISSIPPI (32.74551123200047, -89.53802764499966)
(39.52368635500045, -99.11415045099966)",
PENNSYLVANIA,2014,19,795,,948,,1324,,17089,,19405,,,N,0,,0,,,N,,N,"PENNSYLVANIA (40.79373106100047, -77.86069775999965)
(39.52368635500045, -99.11415045099966)",
NEW JERSEY,2014,19,203,,561,,689,,9657,,10249,,,N,0,,0,,,N,,N,"NEW JERSEY (40.1305700530005, -74.27368565099965)
(39.52368635500045, -99.11415045099966)",
MINNESOTA,2014,3,,-,315,,421,,,-,1118,,,-,1,,5,,,-,,-,"MINNESOTA (46.35564867700049, -94.79419697699967)
(39.52368635500045, -99.11415045099966)",
OREGON,2014,14,231,,284,,473,,4030,,3720,,,-,0,,1,,,-,1,,"OREGON (44.567446178000466, -120.15502977999972)
(39.52368635500045, -99.11415045099966)",
KENTUCKY,2014,22,216,,315,,465,,6418,,7064,,,N,0,,0,,,N,,N,"KENTUCKY
(37.645973909000475, -84.77496612599964)",
MISSOURI,2014,16,138,,543,,627,,7725,,8123,,,-,0,,3,,3,,2,,"MISSOURI (38.63579372300046, -92.56629737199967)
(39.52368635500045, -99.11415045099966)",
UTAH,2014,7,61,,146,,166,,935,,917,,,-,1,,4,,3,,6,,"UTAH (39.36070374600047, -111.5871285339997)
(39.52368635500045, -99.11415045099966)",
MAINE,2014,17,22,,69,,110,,956,,1034,,,N,0,,0,,,N,,N,"MAINE (45.254228663000504, -68.98502952999962)
(39.52368635500045, -99.11415045099966)",
ARKANSAS,2014,16,383,,279,,421,,4532,,5113,,,N,0,,0,,,N,,N,"ARKANSAS (34.748651751000466, -92.27448794899965)
(39.52368635500045, -99.11415045099966)",
NEW YORK,2014,13,778,,719,,1761,,8148,,8444,,,N,0,,0,,,N,,N,"NEW YORK (42.82700023900048, -75.54396639699968)
(39.52368635500045, -99.11415045099966)",
ALABAMA,2014,5,,-,557,,874,,1065,,2398,,,N,0,,0,,,N,,N,"ALABAMA (32.84057327200048, -86.63185803899967)
(39.52368635500045, -99.11415045099966)",
WYOMING,2014,5,,-,26,,64,,,-,136,,,-,0,,1,,,-,,-,"WYOMING (43.23554147100049, -108.10982744299969)
(39.52368635500045, -99.11415045099966)",
PENNSYLVANIA,2014,17,,-,980,,1324,,14499,,17370,,,N,0,,0,,,N,,N,"PENNSYLVANIA (40.79373106100047, -77.86069775999965)
(39.52368635500045, -99.11415045099966)",
OHIO,2014,20,303,,1029,,1164,,18961,,20742,,,-,0,,1,,5,,3,,"OHIO (40.06021029700048, -82.40425685299965)
(39.52368635500045, -99.11415045099966)",
WYOMING,2014,2,,-,27,,64,,,-,54,,,-,0,,1,,,-,,-,"WYOMING (43.23554147100049, -108.10982744299969)
(39.52368635500045, -99.11415045099966)",
NORTH DAKOTA,2014,12,15,,54,,78,,654,,642,,,-,0,,2,,1,,1,,"NORTH DAKOTA (47.47531738700047, -100.11842599699969)
(39.52368635500045, -99.11415045099966)",
COLORADO,2014,2,276,,385,,586,,561,,782,,,N,0,,0,,,N,,N,"COLORADO (38.84384047000049, -106.13360888799969)
(39.52368635500045, -99.11415045099966)",
ARIZONA,2014,2,,-,516,,929,,603,,793,,18,,129,,223,,23,,261,,"ARIZONA (34.865973091000455, -111.76380949799972)
(39.52368635500045, -99.11415045099966)",
NEW YORK,2014,12,668,,723,,1760,,7374,,7722,,,N,0,,0,,,N,,N,"NEW YORK (42.82700023900048, -75.54396639699968)
(39.52368635500045, -99.11415045099966)",
DIST. OF COL.,2014,13,,-,98,,193,,,-,2066,,,-,0,,1,,,-,,-,"DIST. OF COL. (39.52368635500045, -99.11415045099966)
(39.52368635500045, -99.11415045099966)",
NORTH DAKOTA,2014,13,7,,54,,79,,724,,689,,,-,0,,2,,1,,1,,"NORTH DAKOTA (47.47531738700047, -100.11842599699969)
(39.52368635500045, -99.11415045099966)",
ALABAMA,2014,14,341,,553,,874,,6902,,7747,,,N,0,,0,,,N,,N,"ALABAMA (32.84057327200048, -86.63185803899967)
(39.52368635500045, -99.11415045099966)",
IOWA,2014,10,15,,204,,253,,1916,,1942,,,N,0,,0,,,N,,N,"IOWA (42.469404401000475, -93.81648936699969)
(39.52368635500045, -99.11415045099966)",
PUERTO RICO,2014,17,,-,101,,277,,1649,,1957,,,N,0,,0,,,N,,N,"PUERTO RICO (26.649497232000442, -98.34556876399967)
(39.52368635500045, -99.11415045099966)",
AMER. SAMOA,2014,12,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA (39.52368635500045, -99.11415045099966)
(39.52368635500045, -99.11415045099966)",
RHODE ISLAND,2014,15,59,,80,,147,,1191,,1284,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.70828281900049, -71.52246918099962)",
OREGON,2014,17,352,,284,,473,,5042,,4558,,,-,0,,1,,,-,1,,"OREGON (44.567446178000466, -120.15502977999972)
(39.52368635500045, -99.11415045099966)",
MINNESOTA,2014,18,16,,342,,419,,3660,,6609,,,-,1,,7,,22,,11,,"MINNESOTA (46.35564867700049, -94.79419697699967)
(39.52368635500045, -99.11415045099966)",
COLORADO,2014,7,349,,389,,586,,2867,,2795,,,N,0,,0,,,N,,N,"COLORADO (38.84384047000049, -106.13360888799969)
(39.52368635500045, -99.11415045099966)",
OKLAHOMA,2014,22,17,,314,,532,,2775,,7626,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472034350000456, -97.52106845499969)",
HAWAII,2014,23,,-,124,,158,,2357,,2936,,,N,0,,0,,,N,,N,"HAWAII (21.30485166200043, -157.85774691599974)
(39.52368635500045, -99.11415045099966)",
OKLAHOMA,2014,18,,-,611,,849,,1585,,11304,,,N,0,,0,,,N,,N,"OKLAHOMA (35.472034350000456, -97.52106845499969)
(39.52368635500045, -99.11415045099966)",
ARIZONA,2014,11,,-,529,,1124,,8125,,4616,,,-,101,,211,,652,,1433,,"ARIZONA (34.865973091000455, -111.76380949799972)
(39.52368635500045, -99.11415045099966)",
SOUTH CAROLINA,2014,8,552,,497,,927,,4149,,4178,,,N,0,,0,,,N,,N,"SOUTH CAROLINA (33.99882060100049, -81.04536765699964)
(39.52368635500045, -99.11415045099966)",
AMER. SAMOA,2014,24,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA (39.52368635500045, -99.11415045099966)
(39.52368635500045, -99.11415045099966)",
DELAWARE,2014,21,51,,85,,220,,1584,,2175,,,-,0,,1,,,-,,-,"DELAWARE (39.00883351400046, -75.57773943699965)
(39.52368635500045, -99.11415045099966)",
FLORIDA,2014,12,913,,1571,,1743,,17915,,18069,,,N,0,,0,,,N,,N,"FLORIDA (28.932042899000464, -81.92895558499964)
(39.52368635500045, -99.11415045099966)",
WASHINGTON,2014,16,335,,459,,596,,5282,,7844,,,N,0,,0,,,N,,N,"WASHINGTON (47.522287905000496, -120.47002746299972)
(39.52368635500045, -99.11415045099966)",
VIRGINIA,2014,8,752,,625,,940,,3852,,5270,,,N,0,,0,,,N,,N,"VIRGINIA (37.54268075100049, -78.45788924199968)
(39.52368635500045, -99.11415045099966)",
SOUTH CAROLINA,2014,9,542,,501,,927,,4679,,4621,,,N,0,,0,,,N,,N,"SOUTH CAROLINA (33.99882060100049, -81.04536765699964)
(39.52368635500045, -99.11415045099966)",
COLORADO,2014,4,395,,375,,586,,1461,,1555,,,N,0,,0,,,N,,N,"COLORADO (38.84384047000049, -106.13360888799969)
(39.52368635500045, -99.11415045099966)",
FLORIDA,2014,22,802,,1594,,1791,,33990,,33544,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042899000464, -81.92895558499964)",
MISSOURI,2014,8,64,,527,,632,,3172,,3949,,,-,0,,3,,3,,,-,"MISSOURI (38.63579372300046, -92.56629737199967)
(39.52368635500045, -99.11415045099966)",
MARYLAND,2014,5,319,,467,,878,,1091,,1710,,1,,0,,1,,1,,1,,"MARYLAND (39.2905806980005, -76.60925970899967)
(39.52368635500045, -99.11415045099966)",
GUAM,2014,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM (13.355173397000442, 144.70297250000056)
(39.52368635500045, -99.11415045099966)",
SOUTH CAROLINA,2014,13,,-,515,,927,,6230,,6653,,,N,0,,0,,,N,,N,"SOUTH CAROLINA (33.99882060100049, -81.04536765699964)
(39.52368635500045, -99.11415045099966)",
OHIO,2014,21,332,,1029,,1164,,20071,,21778,,1,,0,,1,,6,,3,,"OHIO (40.06021029700048, -82.40425685299965)
(39.52368635500045, -99.11415045099966)",
SOUTH DAKOTA,2014,18,,-,75,,99,,1222,,1449,,,N,0,,0,,,N,,N,"SOUTH DAKOTA (44.35313342000046, -100.37352811899967)
(39.52368635500045, -99.11415045099966)",
NEW YORK CITY,2014,13,607,,1079,,1238,,13623,,14785,,,N,0,,0,,,N,,N,"NEW YORK CITY (40.71426755700048, -74.00596858999967)
(39.52368635500045, -99.11415045099966)",
OREGON,2014,2,301,,282,,475,,505,,365,,,-,0,,1,,,-,1,,"OREGON (44.567446178000466, -120.15502977999972)
(39.52368635500045, -99.11415045099966)",
NEW YORK,2014,11,813,,723,,1757,,6712,,6941,,,N,0,,0,,,N,,N,"NEW YORK (42.82700023900048, -75.54396639699968)
(39.52368635500045, -99.11415045099966)",
NEW YORK,2014,22,598,,729,,1866,,15059,,14841,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700023900048, -75.54396639699968)",
NORTH DAKOTA,2014,19,8,,59,,81,,1103,,1048,,,-,0,,2,,5,,4,,"NORTH DAKOTA (47.47531738700047, -100.11842599699969)
(39.52368635500045, -99.11415045099966)",
NEW HAMPSHIRE,2014,4,,-,57,,81,,5,,273,,,-,0,,0,,,-,1,,"NEW HAMPSHIRE (43.6559537330005, -71.50035726399966)
(39.52368635500045, -99.11415045099966)",
NORTH DAKOTA,2014,6,8,,51,,78,,196,,349,,,-,0,,2,,,-,,-,"NORTH DAKOTA (47.47531738700047, -100.11842599699969)
(39.52368635500045, -99.11415045099966)",
WISCONSIN,2014,4,249,,427,,518,,1392,,1831,,,-,0,,0,,,-,2,,"WISCONSIN (44.3931903350005, -89.81636715299965)
(39.52368635500045, -99.11415045099966)",
DIST. OF COL.,2014,15,,-,90,,193,,,-,2302,,,-,0,,1,,,-,,-,"DIST. OF COL.
(39.52368635500045, -99.11415045099966)",
MARYLAND,2014,20,418,,463,,881,,8160,,9135,,,-,0,,1,,2,,2,,"MARYLAND (39.2905806980005, -76.60925970899967)
(39.52368635500045, -99.11415045099966)",
WYOMING,2014,17,13,,25,,64,,421,,517,,,-,0,,1,,,-,1,,"WYOMING (43.23554147100049, -108.10982744299969)
(39.52368635500045, -99.11415045099966)",
IDAHO,2014,15,,-,102,,233,,1124,,1507,,,N,0,,0,,,N,,N,"IDAHO
(43.682630058000484, -114.3637261449997)",
ALASKA,2014,12,40,,111,,145,,1214,,1377,,,-,0,,0,,,-,,-,"ALASKA (64.84507923900048, -147.72205669099972)
(39.52368635500045, -99.11415045099966)",
TEXAS,2014,13,,-,2459,,2995,,27282,,33800,,,N,0,,0,,,N,,N,"TEXAS (31.827243635000457, -99.4267664729997)
(39.52368635500045, -99.11415045099966)",
MONTANA,2014,19,59,,76,,104,,1432,,1362,,,-,0,,1,,2,,1,,"MONTANA (47.066526051000494, -109.42441687999968)
(39.52368635500045, -99.11415045099966)",
NEW MEXICO,2014,23,103,,217,,353,,4658,,5771,,,-,0,,2,,4,,17,,"NEW MEXICO (34.52088247800049, -106.24057768899968)
(39.52368635500045, -99.11415045099966)",
