Reporting Area,MMWR Year,MMWR Week,"West Nile virus disease§, Neuroinvasive, Current week","West Nile virus disease§, Neuroinvasive, Current week, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max, flag","West Nile virus disease§, Neuroinvasive, Cum 2016","West Nile virus disease§, Neuroinvasive, Cum 2016, flag","West Nile virus disease§, Neuroinvasive, Cum 2015","West Nile virus disease§, Neuroinvasive, Cum 2015, flag","West Nile virus disease§, Nonneuroinvasiveś, Current week","West Nile virus disease§, Nonneuroinvasiveś, Current week, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016","West Nile virus disease§, Nonneuroinvasiveś, Cum 2016, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015, flag",Location 1,Location 2
NEBRASKA,2016,13,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
CALIFORNIA,2016,13,,-,1,,80,,,-,,-,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
OREGON,2016,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
COLORADO,2016,13,,-,0,,20,,,-,,-,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
NEW HAMPSHIRE,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
LOUISIANA,2016,13,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
OHIO,2016,13,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
ILLINOIS,2016,13,,-,0,,17,,,-,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
MISSISSIPPI,2016,13,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
INDIANA,2016,13,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
ARKANSAS,2016,13,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
ALABAMA,2016,13,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
NEW JERSEY,2016,13,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
ARIZONA,2016,13,,-,0,,14,,,-,,-,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
NEW YORK,2016,13,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
UNITED STATES,2016,14,,-,3,,250,,,-,2,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,14,,-,0,,16,,,-,,-,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,14,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,14,,-,0,,30,,,-,,-,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2016,14,,-,0,,31,,,-,,-,,-,0,,0,,,-,,-,,
S. ATLANTIC,2016,14,,-,0,,13,,,-,,-,,-,0,,0,,,-,,-,,
DIST. OF COL.,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,14,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,14,,-,1,,52,,,-,2,,,-,0,,0,,,-,,-,,
MOUNTAIN,2016,14,,-,0,,38,,,-,,-,,-,0,,0,,,-,,-,,
PACIFIC,2016,14,,-,1,,81,,,-,,-,,-,0,,0,,,-,,-,,
AMER. SAMOA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ARKANSAS,2016,14,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
WYOMING,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MINNESOTA,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
GUAM,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
OREGON,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
OHIO,2016,14,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
TENNESSEE,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
CONNECTICUT,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
NEW JERSEY,2016,14,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
INDIANA,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
OKLAHOMA,2016,14,,-,0,,13,,,-,1,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
RHODE ISLAND,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IDAHO,2016,14,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
NEVADA,2016,14,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
NORTH DAKOTA,2016,14,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
UTAH,2016,14,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
ILLINOIS,2016,14,,-,0,,17,,,-,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
LOUISIANA,2016,14,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
NORTH CAROLINA,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
DELAWARE,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MASSACHUSETTS,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW MEXICO,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
PUERTO RICO,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
VIRGINIA,2016,14,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
COLORADO,2016,14,,-,0,,20,,,-,,-,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
NEBRASKA,2016,14,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
SOUTH CAROLINA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
VERMONT,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MICHIGAN,2016,14,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
ARIZONA,2016,14,,-,0,,14,,,-,,-,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
PENNSYLVANIA,2016,14,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
NEW YORK,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
KANSAS,2016,14,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
GEORGIA,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
HAWAII,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
MISSISSIPPI,2016,14,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
MONTANA,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
SOUTH DAKOTA,2016,14,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
CALIFORNIA,2016,14,,-,1,,80,,,-,,-,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
IOWA,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
WEST VIRGINIA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
WASHINGTON,2016,14,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
FLORIDA,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
NEW HAMPSHIRE,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
KENTUCKY,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MAINE,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
ALASKA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
ALABAMA,2016,14,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
WISCONSIN,2016,14,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
MARYLAND,2016,14,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
TEXAS,2016,14,,-,1,,37,,,-,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
MISSOURI,2016,14,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
UNITED STATES,2016,15,,-,3,,250,,,-,2,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,15,,-,0,,16,,,-,,-,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,15,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,15,,-,0,,30,,,-,,-,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2016,15,,-,0,,31,,,-,,-,,-,0,,0,,,-,,-,,
S. ATLANTIC,2016,15,,-,0,,13,,,-,,-,,-,0,,0,,,-,,-,,
DIST. OF COL.,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,15,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,15,,-,1,,52,,,-,2,,,-,0,,0,,,-,,-,,
MOUNTAIN,2016,15,,-,0,,38,,,-,,-,,-,0,,0,,,-,,-,,
PACIFIC,2016,15,,-,1,,81,,,-,,-,,-,0,,0,,,-,,-,,
AMER. SAMOA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
PENNSYLVANIA,2016,15,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
OHIO,2016,15,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
KENTUCKY,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MICHIGAN,2016,15,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
WASHINGTON,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
OKLAHOMA,2016,15,,-,0,,13,,,-,1,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
ARIZONA,2016,15,,-,0,,14,,,-,,-,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
VIRGINIA,2016,15,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
COLORADO,2016,15,,-,0,,20,,,-,,-,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
CONNECTICUT,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
WISCONSIN,2016,15,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
NEW JERSEY,2016,15,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
GEORGIA,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
IDAHO,2016,15,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
WYOMING,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
WEST VIRGINIA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW YORK,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
SOUTH CAROLINA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
OREGON,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
MONTANA,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
ARKANSAS,2016,15,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
KANSAS,2016,15,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
NORTH CAROLINA,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW HAMPSHIRE,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NORTH DAKOTA,2016,15,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
ALASKA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
IOWA,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
GUAM,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
HAWAII,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
INDIANA,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
MISSISSIPPI,2016,15,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
UTAH,2016,15,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
RHODE ISLAND,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
DELAWARE,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
PUERTO RICO,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
TENNESSEE,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
LOUISIANA,2016,15,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
FLORIDA,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
MAINE,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
MISSOURI,2016,15,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
NEW MEXICO,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
CALIFORNIA,2016,15,,-,1,,80,,,-,,-,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
SOUTH DAKOTA,2016,15,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
ILLINOIS,2016,15,,-,0,,17,,,-,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
TEXAS,2016,15,,-,1,,37,,,-,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
NEBRASKA,2016,15,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
ALABAMA,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
NEVADA,2016,15,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MARYLAND,2016,15,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
MINNESOTA,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
VERMONT,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MASSACHUSETTS,2016,15,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
UNITED STATES,2016,16,,-,3,,250,,,-,3,,,-,0,,0,,,-,,-,,
NEW ENGLAND,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,16,,-,0,,16,,,-,,-,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,16,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,16,,-,0,,30,,,-,,-,,-,0,,0,,,-,,-,,
W.N. CENTRAL,2016,16,,-,0,,31,,,-,,-,,-,0,,0,,,-,,-,,
S. ATLANTIC,2016,16,,-,0,,13,,,-,,-,,-,0,,0,,,-,,-,,
DIST. OF COL.,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,16,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,16,,-,1,,52,,,-,2,,,-,0,,0,,,-,,-,,
MOUNTAIN,2016,16,,-,0,,38,,,-,1,,,-,0,,0,,,-,,-,,
PACIFIC,2016,16,,-,1,,81,,,-,,-,,-,0,,0,,,-,,-,,
AMER. SAMOA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,16,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GEORGIA,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
ARKANSAS,2016,16,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MONTANA,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NEVADA,2016,16,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
INDIANA,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
OKLAHOMA,2016,16,,-,0,,13,,,-,1,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
DELAWARE,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
COLORADO,2016,16,,-,0,,20,,,-,,-,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
NEW HAMPSHIRE,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
LOUISIANA,2016,16,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
IOWA,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
PENNSYLVANIA,2016,16,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
FLORIDA,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
NEW YORK,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
CALIFORNIA,2016,16,,-,1,,80,,,-,,-,,-,0,,0,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
ALABAMA,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
ARIZONA,2016,16,,-,0,,14,,,-,,-,,-,0,,0,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
SOUTH CAROLINA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEBRASKA,2016,16,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
MICHIGAN,2016,16,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
KANSAS,2016,16,,-,0,,8,,,-,,-,,-,0,,0,,,-,,-,"KANSAS
(38.345528, -98.201847)",
GUAM,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
WYOMING,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MISSOURI,2016,16,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
MINNESOTA,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
TENNESSEE,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
CONNECTICUT,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
VIRGINIA,2016,16,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
VERMONT,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
ILLINOIS,2016,16,,-,0,,17,,,-,,-,,-,0,,0,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
IDAHO,2016,16,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
MARYLAND,2016,16,,-,0,,10,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
ALASKA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
NEW JERSEY,2016,16,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
PUERTO RICO,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
NORTH DAKOTA,2016,16,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
UTAH,2016,16,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
OHIO,2016,16,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"OHIO
(40.056807, -82.405897)",
TEXAS,2016,16,,-,1,,37,,,-,1,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
WISCONSIN,2016,16,,-,0,,3,,,-,,-,,-,0,,0,,,-,,-,"WISCONSIN
(44.395526, -89.834513)",
MAINE,2016,16,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
MASSACHUSETTS,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
SOUTH DAKOTA,2016,16,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
WEST VIRGINIA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW MEXICO,2016,16,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,"NEW MEXICO
(34.520396, -106.244402)",
WASHINGTON,2016,16,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NORTH CAROLINA,2016,16,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MISSISSIPPI,2016,16,,-,0,,7,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
KENTUCKY,2016,16,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
