Reporting Area,MMWR Year,MMWR Week,"West Nile virus disease§, Neuroinvasive, Current week","West Nile virus disease§, Neuroinvasive, Current week, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Med, flag","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max","West Nile virus disease§, Neuroinvasive, Previous 52 weeks Max, flag","West Nile virus disease§, Neuroinvasive, Cum 2015","West Nile virus disease§, Neuroinvasive, Cum 2015, flag","West Nile virus disease§, Neuroinvasive, Cum 2014","West Nile virus disease§, Neuroinvasive, Cum 2014, flag","West Nile virus disease§, Nonneuroinvasiveś, Current week","West Nile virus disease§, Nonneuroinvasiveś, Current week, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Med, flag","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max","West Nile virus disease§, Nonneuroinvasiveś, Previous 52 weeks Max, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015","West Nile virus disease§, Nonneuroinvasiveś, Cum 2015, flag","West Nile virus disease§, Nonneuroinvasiveś, Cum 2014","West Nile virus disease§, Nonneuroinvasiveś, Cum 2014, flag",Location 1,Location 2
FLORIDA,2015,41,,-,0,,2,,9,,11,,,-,0,,0,,,-,5,,"FLORIDA
(28.915325, -81.922409)",
ARIZONA,2015,41,,-,0,,8,,41,,74,,,-,0,,5,,22,,20,,"ARIZONA
(34.869712, -111.760902)",
MASSACHUSETTS,2015,41,,-,0,,2,,6,,5,,,-,0,,2,,3,,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
INDIANA,2015,41,,-,0,,3,,13,,9,,,-,0,,1,,4,,1,,"INDIANA
(39.76845, -86.156212)",
MISSISSIPPI,2015,41,1,,0,,5,,25,,25,,,-,0,,3,,13,,16,,"MISSISSIPPI
(32.738663, -89.537312)",
UTAH,2015,41,,-,0,,2,,3,,1,,,-,0,,2,,2,,1,,"UTAH
(39.359772, -111.584173)",
NEW MEXICO,2015,41,,-,0,,2,,10,,19,,,-,0,,1,,2,,5,,"NEW MEXICO
(34.520396, -106.244402)",
KANSAS,2015,41,,-,0,,3,,9,,17,,,-,0,,5,,17,,35,,"KANSAS
(38.345528, -98.201847)",
WISCONSIN,2015,41,,-,0,,2,,3,,3,,,-,0,,1,,4,,3,,"WISCONSIN
(44.395526, -89.834513)",
MARYLAND,2015,41,,-,0,,7,,24,,6,,,-,0,,4,,17,,,-,"MARYLAND
(39.290443, -76.612333)",
NORTH CAROLINA,2015,41,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
VIRGINIA,2015,41,,-,0,,4,,12,,5,,,-,0,,2,,6,,2,,"VIRGINIA
(37.542699, -78.45822)",
GUAM,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
NEW HAMPSHIRE,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
IDAHO,2015,41,,-,0,,1,,5,,6,,,-,0,,3,,8,,13,,"IDAHO
(43.680635, -114.364237)",
SOUTH DAKOTA,2015,41,,-,0,,3,,11,,12,,,-,0,,7,,28,,45,,"SOUTH DAKOTA
(44.35371, -100.373709)",
MAINE,2015,41,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
WASHINGTON,2015,41,,-,0,,2,,8,,6,,,-,0,,3,,16,,5,,"WASHINGTON
(47.517368, -120.467672)",
CALIFORNIA,2015,41,,-,0,,36,,247,,532,,,-,0,,14,,102,,232,,"CALIFORNIA
(37.640735, -121.002435)",
KENTUCKY,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
MISSOURI,2015,41,,-,0,,5,,15,,10,,,-,0,,2,,9,,3,,"MISSOURI
(38.636168, -92.566292)",
RHODE ISLAND,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
WYOMING,2015,41,,-,0,,2,,2,,,-,,-,0,,1,,2,,5,,"WYOMING
(43.23558, -108.110518)",
WEST VIRGINIA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEVADA,2015,41,,-,0,,3,,4,,3,,,-,0,,2,,3,,,-,"NEVADA
(39.491833, -117.070159)",
TEXAS,2015,41,,-,0,,21,,148,,239,,,-,0,,12,,59,,123,,"TEXAS
(31.827233, -99.423022)",
IOWA,2015,41,,-,0,,1,,2,,5,,,-,0,,2,,7,,10,,"IOWA
(42.46942, -93.815856)",
NEBRASKA,2015,41,,-,0,,3,,16,,41,,,-,0,,8,,44,,98,,"NEBRASKA
(41.640503, -99.367122)",
CONNECTICUT,2015,41,,-,0,,1,,6,,3,,,-,0,,1,,2,,3,,"CONNECTICUT
(41.544654, -72.651713)",
NORTH DAKOTA,2015,41,,-,0,,4,,10,,12,,,-,0,,2,,13,,10,,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW YORK,2015,41,,-,0,,3,,8,,7,,,-,0,,1,,6,,4,,"NEW YORK
(42.826892, -75.544286)",
TENNESSEE,2015,41,,-,0,,1,,2,,12,,,-,0,,1,,1,,4,,"TENNESSEE
(35.681402, -85.774444)",
MICHIGAN,2015,41,,-,0,,4,,15,,1,,,-,0,,1,,1,,,-,"MICHIGAN
(44.66399, -84.711206)",
HAWAII,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"HAWAII
(21.30992, -157.858158)",
PUERTO RICO,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
OREGON,2015,41,,-,0,,0,,,-,7,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
ARKANSAS,2015,41,,-,0,,2,,14,,8,,,-,0,,1,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
GEORGIA,2015,41,,-,0,,3,,8,,10,,,-,0,,1,,2,,1,,"GEORGIA
(32.836038, -83.631709)",
NEW JERSEY,2015,41,,-,0,,3,,14,,5,,,-,0,,2,,3,,2,,"NEW JERSEY
(40.104655, -74.386686)",
OHIO,2015,41,,-,0,,4,,22,,10,,,-,0,,2,,9,,1,,"OHIO
(40.056807, -82.405897)",
COLORADO,2015,41,,-,0,,10,,47,,46,,,-,0,,12,,36,,72,,"COLORADO
(38.841772, -106.132562)",
MINNESOTA,2015,41,,-,0,,1,,1,,6,,,-,0,,1,,4,,15,,"MINNESOTA
(44.943719, -93.094281)",
ALASKA,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
SOUTH CAROLINA,2015,41,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
ILLINOIS,2015,41,,-,0,,11,,35,,35,,,-,0,,6,,22,,8,,"ILLINOIS
(40.477092, -88.993221)",
OKLAHOMA,2015,41,,-,0,,6,,31,,8,,,-,0,,7,,33,,9,,"OKLAHOMA
(35.468494, -97.521264)",
VERMONT,2015,41,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
UNITED STATES,2015,42,,-,1,,132,,961,,1310,,,-,1,,73,,562,,837,,,
NEW ENGLAND,2015,42,,-,0,,3,,14,,8,,,-,0,,2,,5,,4,,,
MID. ATLANTIC,2015,42,,-,0,,8,,46,,35,,,-,0,,6,,24,,11,,,
NEW YORK CITY,2015,42,,-,0,,3,,8,,12,,,-,0,,1,,1,,3,,"NEW YORK CITY
",
E.N. CENTRAL,2015,42,,-,0,,20,,91,,59,,,-,0,,8,,43,,13,,,
W.N. CENTRAL,2015,42,,-,0,,11,,66,,104,,,-,0,,21,,126,,217,,,
S. ATLANTIC,2015,42,,-,0,,10,,58,,35,,,-,0,,6,,26,,11,,,
DIST. OF COL.,2015,42,,-,0,,1,,1,,1,,,-,0,,0,,,-,2,,"DIST. OF COL.
",
E.S. CENTRAL,2015,42,,-,0,,5,,29,,38,,,-,0,,3,,19,,23,,,
W.S. CENTRAL,2015,42,,-,0,,32,,234,,319,,,-,0,,17,,103,,197,,,
MOUNTAIN,2015,42,,-,0,,19,,131,,152,,,-,0,,18,,83,,122,,,
PACIFIC,2015,42,,-,0,,40,,292,,560,,,-,0,,20,,133,,239,,,
AMER. SAMOA,2015,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,42,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CALIFORNIA,2015,42,,-,0,,39,,284,,547,,,-,0,,20,,117,,232,,"CALIFORNIA
(37.640735, -121.002435)",
SOUTH DAKOTA,2015,42,,-,0,,3,,11,,12,,,-,0,,7,,29,,45,,"SOUTH DAKOTA
(44.35371, -100.373709)",
PENNSYLVANIA,2015,42,,-,0,,3,,15,,11,,,-,0,,4,,14,,2,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSISSIPPI,2015,42,,-,0,,5,,25,,26,,,-,0,,3,,13,,16,,"MISSISSIPPI
(32.738663, -89.537312)",
GUAM,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
OKLAHOMA,2015,42,,-,0,,6,,31,,9,,,-,0,,7,,33,,9,,"OKLAHOMA
(35.468494, -97.521264)",
WISCONSIN,2015,42,,-,0,,2,,3,,3,,,-,0,,1,,4,,3,,"WISCONSIN
(44.395526, -89.834513)",
FLORIDA,2015,42,,-,0,,2,,9,,11,,,-,0,,0,,,-,5,,"FLORIDA
(28.915325, -81.922409)",
KENTUCKY,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
NEW JERSEY,2015,42,,-,0,,3,,15,,5,,,-,0,,2,,3,,2,,"NEW JERSEY
(40.104655, -74.386686)",
WEST VIRGINIA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
NEW YORK,2015,42,,-,0,,3,,8,,7,,,-,0,,1,,6,,4,,"NEW YORK
(42.826892, -75.544286)",
NEBRASKA,2015,42,,-,0,,3,,16,,41,,,-,0,,8,,46,,99,,"NEBRASKA
(41.640503, -99.367122)",
MAINE,2015,42,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
SOUTH CAROLINA,2015,42,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
COLORADO,2015,42,,-,0,,10,,52,,46,,,-,0,,12,,38,,72,,"COLORADO
(38.841772, -106.132562)",
INDIANA,2015,42,,-,0,,3,,13,,9,,,-,0,,1,,5,,1,,"INDIANA
(39.76845, -86.156212)",
KANSAS,2015,42,,-,0,,3,,9,,18,,,-,0,,5,,17,,35,,"KANSAS
(38.345528, -98.201847)",
DELAWARE,2015,42,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
NEW MEXICO,2015,42,,-,0,,2,,11,,19,,,-,0,,1,,2,,5,,"NEW MEXICO
(34.520396, -106.244402)",
ALASKA,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
CONNECTICUT,2015,42,,-,0,,2,,7,,3,,,-,0,,1,,2,,3,,"CONNECTICUT
(41.544654, -72.651713)",
TENNESSEE,2015,42,,-,0,,1,,2,,12,,,-,0,,1,,1,,4,,"TENNESSEE
(35.681402, -85.774444)",
MASSACHUSETTS,2015,42,,-,0,,2,,6,,5,,,-,0,,2,,3,,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
LOUISIANA,2015,42,,-,0,,5,,36,,61,,,-,0,,2,,7,,63,,"LOUISIANA
(31.2931, -92.463284)",
MARYLAND,2015,42,,-,0,,7,,25,,6,,,-,0,,4,,16,,,-,"MARYLAND
(39.290443, -76.612333)",
NORTH DAKOTA,2015,42,,-,0,,4,,10,,12,,,-,0,,2,,13,,10,,"NORTH DAKOTA
(47.475879, -100.121011)",
PUERTO RICO,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
IDAHO,2015,42,,-,0,,1,,5,,6,,,-,0,,3,,8,,13,,"IDAHO
(43.680635, -114.364237)",
NORTH CAROLINA,2015,42,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
ARIZONA,2015,42,,-,0,,9,,52,,75,,,-,0,,5,,27,,23,,"ARIZONA
(34.869712, -111.760902)",
HAWAII,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"HAWAII
(21.30992, -157.858158)",
TEXAS,2015,42,,-,0,,21,,152,,240,,,-,0,,12,,61,,123,,"TEXAS
(31.827233, -99.423022)",
WASHINGTON,2015,42,,-,0,,2,,8,,6,,,-,0,,3,,16,,5,,"WASHINGTON
(47.517368, -120.467672)",
IOWA,2015,42,,-,0,,1,,2,,5,,,-,0,,2,,7,,10,,"IOWA
(42.46942, -93.815856)",
VIRGINIA,2015,42,,-,0,,4,,12,,5,,,-,0,,2,,7,,2,,"VIRGINIA
(37.542699, -78.45822)",
NEVADA,2015,42,,-,0,,3,,4,,3,,,-,0,,2,,3,,,-,"NEVADA
(39.491833, -117.070159)",
UTAH,2015,42,,-,0,,2,,3,,1,,,-,0,,2,,2,,1,,"UTAH
(39.359772, -111.584173)",
WYOMING,2015,42,,-,0,,2,,2,,,-,,-,0,,1,,2,,5,,"WYOMING
(43.23558, -108.110518)",
ALABAMA,2015,42,,-,0,,2,,2,,,-,,-,0,,2,,5,,2,,"ALABAMA
(32.839182, -86.631125)",
MINNESOTA,2015,42,,-,0,,1,,2,,6,,,-,0,,1,,4,,15,,"MINNESOTA
(44.943719, -93.094281)",
MISSOURI,2015,42,,-,0,,5,,16,,10,,,-,0,,2,,10,,3,,"MISSOURI
(38.636168, -92.566292)",
NEW HAMPSHIRE,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ARKANSAS,2015,42,,-,0,,2,,15,,9,,,-,0,,1,,2,,2,,"ARKANSAS
(34.748745, -92.275105)",
OREGON,2015,42,,-,0,,0,,,-,7,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
RHODE ISLAND,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
VERMONT,2015,42,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
MONTANA,2015,42,,-,0,,1,,2,,2,,,-,0,,1,,1,,3,,"MONTANA
(47.062617, -109.430168)",
MICHIGAN,2015,42,,-,0,,4,,16,,1,,,-,0,,1,,2,,,-,"MICHIGAN
(44.66399, -84.711206)",
ILLINOIS,2015,42,,-,0,,11,,36,,36,,,-,0,,6,,22,,8,,"ILLINOIS
(40.477092, -88.993221)",
GEORGIA,2015,42,,-,0,,3,,8,,10,,,-,0,,1,,2,,2,,"GEORGIA
(32.836038, -83.631709)",
OHIO,2015,42,,-,0,,4,,23,,10,,,-,0,,3,,10,,1,,"OHIO
(40.056807, -82.405897)",
UNITED STATES,2015,43,,-,1,,140,,1023,,1320,,,-,1,,77,,584,,847,,,
NEW ENGLAND,2015,43,,-,0,,3,,14,,8,,,-,0,,2,,5,,4,,,
MID. ATLANTIC,2015,43,,-,0,,8,,46,,35,,,-,0,,6,,22,,11,,,
NEW YORK CITY,2015,43,,-,0,,3,,8,,12,,,-,0,,1,,1,,3,,"NEW YORK CITY
",
E.N. CENTRAL,2015,43,,-,0,,21,,92,,59,,,-,0,,8,,42,,13,,,
W.N. CENTRAL,2015,43,,-,0,,11,,69,,104,,,-,0,,21,,131,,218,,,
S. ATLANTIC,2015,43,,-,0,,11,,60,,35,,,-,0,,6,,26,,11,,,
DIST. OF COL.,2015,43,,-,0,,1,,1,,1,,,-,0,,0,,,-,2,,"DIST. OF COL.
",
E.S. CENTRAL,2015,43,,-,0,,5,,33,,38,,,-,0,,3,,19,,24,,,
W.S. CENTRAL,2015,43,,-,0,,33,,249,,322,,,-,0,,17,,111,,198,,,
MOUNTAIN,2015,43,,-,0,,19,,132,,155,,,-,0,,18,,84,,122,,,
PACIFIC,2015,43,,-,0,,46,,328,,564,,,-,0,,21,,144,,246,,,
AMER. SAMOA,2015,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,43,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
ALABAMA,2015,43,,-,0,,2,,4,,,-,,-,0,,2,,5,,2,,"ALABAMA
(32.839182, -86.631125)",
FLORIDA,2015,43,,-,0,,2,,9,,11,,,-,0,,0,,,-,5,,"FLORIDA
(28.915325, -81.922409)",
NEBRASKA,2015,43,,-,0,,3,,17,,41,,,-,0,,8,,49,,99,,"NEBRASKA
(41.640503, -99.367122)",
MASSACHUSETTS,2015,43,,-,0,,2,,6,,5,,,-,0,,2,,3,,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
OKLAHOMA,2015,43,,-,0,,6,,36,,9,,,-,0,,6,,36,,9,,"OKLAHOMA
(35.468494, -97.521264)",
ILLINOIS,2015,43,,-,0,,11,,36,,36,,,-,0,,6,,22,,8,,"ILLINOIS
(40.477092, -88.993221)",
MICHIGAN,2015,43,,-,0,,4,,16,,1,,,-,0,,1,,1,,,-,"MICHIGAN
(44.66399, -84.711206)",
MARYLAND,2015,43,,-,0,,7,,25,,6,,,-,0,,4,,16,,,-,"MARYLAND
(39.290443, -76.612333)",
OHIO,2015,43,,-,0,,4,,23,,10,,,-,0,,3,,11,,1,,"OHIO
(40.056807, -82.405897)",
WISCONSIN,2015,43,,-,0,,3,,4,,3,,,-,0,,1,,3,,3,,"WISCONSIN
(44.395526, -89.834513)",
WEST VIRGINIA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MINNESOTA,2015,43,,-,0,,1,,2,,6,,,-,0,,1,,4,,15,,"MINNESOTA
(44.943719, -93.094281)",
PUERTO RICO,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
ARIZONA,2015,43,,-,0,,9,,52,,78,,,-,0,,5,,27,,23,,"ARIZONA
(34.869712, -111.760902)",
LOUISIANA,2015,43,,-,0,,5,,36,,61,,,-,0,,2,,7,,63,,"LOUISIANA
(31.2931, -92.463284)",
NORTH CAROLINA,2015,43,,-,0,,1,,4,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MISSOURI,2015,43,,-,0,,5,,16,,10,,,-,0,,2,,10,,3,,"MISSOURI
(38.636168, -92.566292)",
TEXAS,2015,43,,-,0,,22,,162,,243,,,-,0,,12,,66,,124,,"TEXAS
(31.827233, -99.423022)",
NEW YORK,2015,43,,-,0,,3,,8,,7,,,-,0,,1,,6,,4,,"NEW YORK
(42.826892, -75.544286)",
IDAHO,2015,43,,-,0,,1,,5,,6,,,-,0,,3,,8,,13,,"IDAHO
(43.680635, -114.364237)",
DELAWARE,2015,43,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
GUAM,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
CONNECTICUT,2015,43,,-,0,,2,,7,,3,,,-,0,,1,,2,,3,,"CONNECTICUT
(41.544654, -72.651713)",
TENNESSEE,2015,43,,-,0,,2,,4,,12,,,-,0,,1,,1,,4,,"TENNESSEE
(35.681402, -85.774444)",
KANSAS,2015,43,,-,0,,3,,11,,18,,,-,0,,5,,18,,36,,"KANSAS
(38.345528, -98.201847)",
WASHINGTON,2015,43,,-,0,,2,,8,,6,,,-,0,,3,,16,,5,,"WASHINGTON
(47.517368, -120.467672)",
VIRGINIA,2015,43,,-,0,,4,,12,,5,,,-,0,,2,,7,,2,,"VIRGINIA
(37.542699, -78.45822)",
CALIFORNIA,2015,43,,-,0,,45,,320,,551,,,-,0,,21,,128,,239,,"CALIFORNIA
(37.640735, -121.002435)",
KENTUCKY,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
OREGON,2015,43,,-,0,,0,,,-,7,,,-,0,,0,,,-,1,,"OREGON
(44.567912, -120.156945)",
INDIANA,2015,43,,-,0,,3,,13,,9,,,-,0,,1,,5,,1,,"INDIANA
(39.76845, -86.156212)",
MAINE,2015,43,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MAINE
(45.252223, -68.986647)",
PENNSYLVANIA,2015,43,,-,0,,3,,15,,11,,,-,0,,4,,12,,2,,"PENNSYLVANIA
(40.789676, -77.858055)",
NEW JERSEY,2015,43,,-,0,,3,,15,,5,,,-,0,,2,,3,,2,,"NEW JERSEY
(40.104655, -74.386686)",
IOWA,2015,43,,-,0,,1,,2,,5,,,-,0,,2,,8,,10,,"IOWA
(42.46942, -93.815856)",
NEVADA,2015,43,,-,0,,3,,4,,3,,,-,0,,2,,3,,,-,"NEVADA
(39.491833, -117.070159)",
VERMONT,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VERMONT
(43.622479, -72.51927)",
ARKANSAS,2015,43,,-,0,,2,,15,,9,,,-,0,,1,,2,,2,,"ARKANSAS
(34.748745, -92.275105)",
WYOMING,2015,43,,-,0,,2,,2,,,-,,-,0,,1,,2,,5,,"WYOMING
(43.23558, -108.110518)",
MISSISSIPPI,2015,43,,-,0,,5,,25,,26,,,-,0,,3,,13,,17,,"MISSISSIPPI
(32.738663, -89.537312)",
NEW MEXICO,2015,43,,-,0,,2,,11,,19,,,-,0,,1,,2,,5,,"NEW MEXICO
(34.520396, -106.244402)",
GEORGIA,2015,43,,-,0,,4,,9,,10,,,-,0,,1,,2,,2,,"GEORGIA
(32.836038, -83.631709)",
MONTANA,2015,43,,-,0,,1,,2,,2,,,-,0,,1,,1,,3,,"MONTANA
(47.062617, -109.430168)",
NORTH DAKOTA,2015,43,,-,0,,4,,10,,12,,,-,0,,2,,13,,10,,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH CAROLINA,2015,43,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
UTAH,2015,43,,-,0,,2,,4,,1,,,-,0,,2,,3,,1,,"UTAH
(39.359772, -111.584173)",
RHODE ISLAND,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
COLORADO,2015,43,,-,0,,10,,52,,46,,,-,0,,12,,38,,72,,"COLORADO
(38.841772, -106.132562)",
HAWAII,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"HAWAII
(21.30992, -157.858158)",
NEW HAMPSHIRE,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH DAKOTA,2015,43,,-,0,,3,,11,,12,,,-,0,,7,,29,,45,,"SOUTH DAKOTA
(44.35371, -100.373709)",
ALASKA,2015,43,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"ALASKA
(64.836661, -147.738891)",
UNITED STATES,2015,44,,-,1,,141,,1057,,1330,,,-,1,,83,,617,,851,,,
NEW ENGLAND,2015,44,,-,0,,3,,15,,8,,,-,0,,2,,5,,4,,,
MID. ATLANTIC,2015,44,,-,0,,8,,41,,35,,,-,0,,7,,31,,11,,,
NEW YORK CITY,2015,44,,-,0,,3,,8,,12,,,-,0,,1,,1,,3,,"NEW YORK CITY
",
E.N. CENTRAL,2015,44,,-,0,,22,,95,,59,,,-,0,,8,,48,,13,,,
W.N. CENTRAL,2015,44,,-,0,,11,,70,,104,,,-,0,,21,,132,,220,,,
S. ATLANTIC,2015,44,,-,0,,11,,61,,36,,,-,0,,6,,29,,11,,,
DIST. OF COL.,2015,44,,-,0,,1,,1,,1,,,-,0,,1,,1,,2,,"DIST. OF COL.
",
E.S. CENTRAL,2015,44,,-,0,,5,,33,,38,,,-,0,,3,,19,,24,,,
W.S. CENTRAL,2015,44,,-,0,,33,,251,,327,,,-,0,,17,,111,,198,,,
MOUNTAIN,2015,44,,-,0,,19,,132,,156,,,-,0,,18,,88,,124,,,
PACIFIC,2015,44,,-,0,,48,,359,,567,,,-,0,,23,,154,,246,,,
AMER. SAMOA,2015,44,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
VIRGIN ISL.,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
FLORIDA,2015,44,,-,0,,2,,9,,12,,,-,0,,0,,,-,5,,"FLORIDA
(28.915325, -81.922409)",
MASSACHUSETTS,2015,44,,-,0,,2,,6,,5,,,-,0,,2,,3,,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
WASHINGTON,2015,44,,-,0,,2,,8,,6,,,-,0,,3,,16,,5,,"WASHINGTON
(47.517368, -120.467672)",
NORTH CAROLINA,2015,44,,-,0,,1,,4,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MONTANA,2015,44,,-,0,,1,,2,,2,,,-,0,,1,,1,,3,,"MONTANA
(47.062617, -109.430168)",
SOUTH CAROLINA,2015,44,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW MEXICO,2015,44,,-,0,,2,,11,,19,,,-,0,,1,,2,,5,,"NEW MEXICO
(34.520396, -106.244402)",
LOUISIANA,2015,44,,-,0,,5,,36,,61,,,-,0,,2,,7,,63,,"LOUISIANA
(31.2931, -92.463284)",
ARIZONA,2015,44,,-,0,,9,,52,,79,,,-,0,,5,,28,,25,,"ARIZONA
(34.869712, -111.760902)",
NEW JERSEY,2015,44,,-,0,,3,,15,,5,,,-,0,,2,,3,,2,,"NEW JERSEY
(40.104655, -74.386686)",
PUERTO RICO,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
NORTH DAKOTA,2015,44,,-,0,,4,,10,,12,,,-,0,,2,,13,,10,,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW YORK,2015,44,,-,0,,1,,2,,7,,,-,0,,4,,14,,4,,"NEW YORK
(42.826892, -75.544286)",
GUAM,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
WISCONSIN,2015,44,,-,0,,3,,4,,3,,,-,0,,1,,3,,3,,"WISCONSIN
(44.395526, -89.834513)",
HAWAII,2015,44,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"HAWAII
(21.30992, -157.858158)",
CONNECTICUT,2015,44,,-,0,,2,,8,,3,,,-,0,,1,,2,,3,,"CONNECTICUT
(41.544654, -72.651713)",
INDIANA,2015,44,,-,0,,3,,13,,9,,,-,0,,1,,5,,1,,"INDIANA
(39.76845, -86.156212)",
