Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag",Location 1,Location 2
ALABAMA,2015,11,,-,507,,733,,4688,,5543,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEW JERSEY,2015,11,202,,589,,690,,5696,,6191,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
CALIFORNIA,2015,11,639,,3464,,3988,,34377,,20815,,,-,35,,57,,213,,556,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
SOUTH CAROLINA,2015,11,410,,529,,857,,5622,,5735,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
UNITED STATES,2015,12,15184,,27457,,29629,,290190,,303321,,122,,127,,235,,1413,,2324,,,
NEW ENGLAND,2015,12,158,,850,,1182,,8917,,10673,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,12,2609,,3492,,3953,,40216,,38925,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,12,1369,,4096,,4896,,39871,,48041,,,-,1,,3,,5,,17,,,
W.N. CENTRAL,2015,12,367,,1656,,1844,,16549,,19281,,1,,2,,6,,3,,20,,,
S. ATLANTIC,2015,12,4005,,5467,,7218,,64452,,61407,,,-,0,,2,,,-,1,,,
DIST. OF COL.,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,12,1402,,1675,,2562,,15930,,25318,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,12,2410,,3660,,4408,,37813,,41492,,,-,0,,1,,,-,,-,,
MOUNTAIN,2015,12,1281,,1769,,2307,,18209,,23196,,111,,94,,180,,1155,,1705,,,
PACIFIC,2015,12,1583,,4451,,4958,,48233,,34988,,10,,36,,57,,250,,581,,,
AMER. SAMOA,2015,12,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,12,,-,13,,29,,82,,191,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW HAMPSHIRE,2015,12,,-,32,,74,,68,,550,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
MAINE,2015,12,53,,77,,110,,917,,805,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
WEST VIRGINIA,2015,12,44,,86,,139,,789,,1096,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
RHODE ISLAND,2015,12,64,,82,,243,,1092,,939,,,-,0,,1,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MISSOURI,2015,12,148,,546,,631,,6019,,6166,,,-,0,,1,,1,,5,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
MARYLAND,2015,12,,-,494,,862,,2249,,4653,,,-,0,,2,,,-,1,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
LOUISIANA,2015,12,,-,467,,1062,,1137,,5036,,,-,0,,1,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
OHIO,2015,12,357,,1063,,1249,,11266,,12133,,,-,0,,2,,2,,3,,"OHIO
(40.060212455000055, -82.40425667899996)",
WASHINGTON,2015,12,434,,485,,595,,4506,,6042,,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
GEORGIA,2015,12,429,,993,,1175,,9029,,10492,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
KENTUCKY,2015,12,339,,323,,600,,3219,,3636,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
NORTH CAROLINA,2015,12,1098,,931,,2545,,18745,,12604,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
COLORADO,2015,12,525,,420,,748,,5506,,4754,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
NEW YORK,2015,12,743,,752,,1159,,8485,,7327,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
OREGON,2015,12,345,,306,,402,,3888,,3488,,1,,0,,1,,2,,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
IDAHO,2015,12,,-,101,,135,,997,,1203,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
VIRGINIA,2015,12,757,,694,,1141,,8350,,7447,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ARKANSAS,2015,12,279,,311,,505,,3630,,3477,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
TENNESSEE,2015,12,233,,578,,872,,4817,,7020,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MICHIGAN,2015,12,606,,876,,1221,,9827,,9675,,,-,0,,2,,3,,12,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
OKLAHOMA,2015,12,61,,284,,348,,2443,,3657,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
IOWA,2015,12,45,,223,,259,,2448,,2735,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
WYOMING,2015,12,10,,32,,72,,305,,438,,,-,0,,1,,1,,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
WISCONSIN,2015,12,,-,441,,539,,4456,,5357,,,-,0,,1,,,-,2,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
UTAH,2015,12,100,,156,,199,,1840,,1981,,,-,0,,3,,3,,13,,"UTAH
(39.36070123200005, -111.58712831499997)",
NEW MEXICO,2015,12,88,,225,,367,,3002,,2665,,,-,0,,3,,,-,4,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
TEXAS,2015,12,2070,,2556,,3213,,30603,,29322,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
ILLINOIS,2015,12,48,,1225,,1390,,8213,,14442,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
KANSAS,2015,12,77,,214,,351,,2685,,2379,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
ALASKA,2015,12,15,,106,,142,,1073,,1474,,,N,0,,0,,,N,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
PUERTO RICO,2015,12,52,,67,,317,,709,,1339,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MINNESOTA,2015,12,,-,382,,430,,2359,,4438,,,-,1,,6,,,-,14,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
NEBRASKA,2015,12,89,,141,,250,,1690,,1754,,1,,0,,1,,2,,1,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
NEW YORK CITY,2015,12,653,,1178,,1370,,13580,,13481,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
ALABAMA,2015,12,610,,507,,733,,6294,,5888,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
ARIZONA,2015,12,490,,598,,873,,5343,,7132,,111,,91,,177,,1134,,1668,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
SOUTH CAROLINA,2015,12,535,,529,,857,,6157,,6151,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
VERMONT,2015,12,9,,36,,63,,345,,461,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
GUAM,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
PENNSYLVANIA,2015,12,995,,966,,1353,,11777,,11280,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
NEW JERSEY,2015,12,218,,587,,690,,6374,,6837,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
FLORIDA,2015,12,1024,,1645,,1968,,18176,,18078,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
MASSACHUSETTS,2015,12,,-,404,,536,,4178,,4675,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
DELAWARE,2015,12,118,,80,,166,,957,,886,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
CONNECTICUT,2015,12,32,,241,,399,,2317,,3243,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
HAWAII,2015,12,,-,116,,152,,688,,1479,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
MISSISSIPPI,2015,12,220,,312,,810,,1600,,8774,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
SOUTH DAKOTA,2015,12,8,,77,,103,,787,,1002,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
INDIANA,2015,12,358,,544,,921,,6109,,6434,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
NEVADA,2015,12,,-,172,,255,,231,,4095,,,-,1,,5,,15,,19,,"NEVADA
(39.49324221300003, -117.07183885899997)",
NORTH DAKOTA,2015,12,,-,62,,86,,561,,807,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
CALIFORNIA,2015,12,789,,3401,,3989,,38078,,22505,,9,,35,,57,,248,,581,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
MONTANA,2015,12,68,,80,,126,,985,,928,,,-,0,,2,,2,,1,,"MONTANA
(47.06652795700006, -109.42441587999997)",
UNITED STATES,2015,13,10759,,27411,,29578,,310404,,330860,,85,,125,,234,,1497,,2493,,,
NEW ENGLAND,2015,13,55,,847,,1182,,9651,,11610,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,13,1965,,3476,,3953,,42610,,42479,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,13,1309,,4085,,4896,,43797,,52140,,,-,1,,3,,6,,17,,,
W.N. CENTRAL,2015,13,370,,1663,,1842,,18513,,20962,,,-,1,,6,,3,,21,,,
S. ATLANTIC,2015,13,3836,,5476,,7218,,69600,,68605,,,-,0,,2,,,-,1,,,
DIST. OF COL.,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,13,771,,1670,,2562,,16717,,27772,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,13,326,,3660,,4406,,38336,,44978,,,-,0,,1,,,-,,-,,
MOUNTAIN,2015,13,616,,1764,,2306,,19207,,24990,,85,,92,,180,,1219,,1833,,,
PACIFIC,2015,13,1511,,4439,,4911,,51973,,37324,,,-,35,,57,,269,,621,,,
AMER. SAMOA,2015,13,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,13,,-,13,,29,,82,,204,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NORTH DAKOTA,2015,13,,-,62,,86,,561,,868,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
NORTH CAROLINA,2015,13,1037,,933,,2546,,19785,,14662,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
OKLAHOMA,2015,13,54,,284,,348,,2713,,3981,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
INDIANA,2015,13,259,,539,,921,,6582,,6983,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
ALABAMA,2015,13,,-,507,,733,,6294,,6529,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
IOWA,2015,13,50,,223,,259,,2655,,2982,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
HAWAII,2015,13,,-,116,,152,,688,,1581,,,N,0,,0,,,N,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
MISSISSIPPI,2015,13,311,,306,,810,,1928,,9553,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
VIRGINIA,2015,13,854,,694,,953,,9204,,8588,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ALASKA,2015,13,18,,106,,142,,1161,,1566,,,N,0,,0,,,N,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
VERMONT,2015,13,,-,35,,63,,345,,502,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
CALIFORNIA,2015,13,752,,3390,,3955,,40986,,23808,,,-,35,,57,,267,,621,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
NEW MEXICO,2015,13,80,,222,,368,,3171,,2901,,,-,0,,3,,,-,4,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
LOUISIANA,2015,13,11,,454,,1041,,1128,,5539,,,-,0,,1,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
MAINE,2015,13,,-,77,,110,,917,,876,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
MASSACHUSETTS,2015,13,1,,399,,536,,4593,,5094,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
IDAHO,2015,13,89,,102,,135,,1303,,1283,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
TEXAS,2015,13,,-,2556,,3213,,30603,,31714,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
SOUTH CAROLINA,2015,13,620,,528,,857,,6777,,6750,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
FLORIDA,2015,13,931,,1638,,1986,,19797,,19845,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
NEW JERSEY,2015,13,190,,586,,690,,6939,,7465,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
CONNECTICUT,2015,13,20,,242,,399,,2596,,3484,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ILLINOIS,2015,13,29,,1212,,1390,,9330,,15781,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
MARYLAND,2015,13,,-,493,,862,,2249,,5142,,,-,0,,2,,,-,1,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
GEORGIA,2015,13,260,,993,,1175,,9886,,11492,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NEVADA,2015,13,,-,172,,255,,231,,4293,,,-,1,,5,,15,,21,,"NEVADA
(39.49324221300003, -117.07183885899997)",
NEW YORK,2015,13,814,,751,,1163,,9294,,8100,,,N,0,,0,,,N,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
PUERTO RICO,2015,13,,-,66,,317,,709,,1430,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
WYOMING,2015,13,4,,32,,72,,315,,457,,,-,0,,1,,1,,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
SOUTH DAKOTA,2015,13,5,,77,,103,,886,,1086,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
MISSOURI,2015,13,150,,549,,631,,6584,,6640,,,-,0,,1,,1,,5,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
MONTANA,2015,13,58,,80,,127,,1062,,1026,,,-,0,,2,,2,,1,,"MONTANA
(47.06652795700006, -109.42441587999997)",
WASHINGTON,2015,13,417,,475,,595,,4923,,6570,,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
WISCONSIN,2015,13,245,,441,,540,,4920,,5787,,,-,0,,1,,,-,2,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
COLORADO,2015,13,300,,422,,747,,5812,,5122,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
MICHIGAN,2015,13,461,,880,,1221,,10684,,10428,,,-,0,,2,,4,,12,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
NEBRASKA,2015,13,109,,143,,250,,1905,,1901,,,-,0,,1,,2,,1,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
UTAH,2015,13,85,,156,,200,,1970,,2127,,,-,0,,3,,3,,13,,"UTAH
(39.36070123200005, -111.58712831499997)",
PENNSYLVANIA,2015,13,961,,968,,1353,,12797,,12244,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
GUAM,2015,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
NEW YORK CITY,2015,13,,-,1170,,1370,,13580,,14670,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
OHIO,2015,13,315,,1063,,1249,,12281,,13161,,,-,0,,2,,2,,3,,"OHIO
(40.060212455000055, -82.40425667899996)",
NEW HAMPSHIRE,2015,13,,-,30,,74,,71,,601,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
ARKANSAS,2015,13,261,,311,,505,,3892,,3744,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
KANSAS,2015,13,55,,214,,351,,2874,,2668,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
ARIZONA,2015,13,,-,595,,873,,5343,,7781,,85,,91,,177,,1198,,1794,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
MINNESOTA,2015,13,1,,382,,430,,3048,,4817,,,-,1,,6,,,-,15,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
TENNESSEE,2015,13,161,,575,,872,,4978,,7680,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
RHODE ISLAND,2015,13,34,,82,,243,,1129,,1053,,,-,0,,1,,,-,,-,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
DELAWARE,2015,13,80,,80,,166,,1037,,980,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
OREGON,2015,13,324,,306,,402,,4215,,3799,,,-,0,,1,,2,,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
KENTUCKY,2015,13,299,,323,,600,,3517,,4010,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
WEST VIRGINIA,2015,13,54,,86,,139,,865,,1146,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
UNITED STATES,2015,14,10252,,27399,,29716,,341298,,359444,,70,,126,,234,,1600,,2682,,,
NEW ENGLAND,2015,14,615,,843,,1199,,11155,,12542,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,14,2595,,3492,,3954,,47541,,46105,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,14,1364,,4090,,4896,,47990,,56158,,,-,1,,3,,7,,18,,,
W.N. CENTRAL,2015,14,476,,1656,,1842,,20509,,22630,,1,,1,,6,,4,,23,,,
S. ATLANTIC,2015,14,2305,,5464,,7218,,72873,,74578,,,-,0,,2,,,-,1,,,
DIST. OF COL.,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2015,14,338,,1701,,2562,,19554,,30701,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,14,346,,3674,,4406,,43417,,48396,,,-,0,,1,,,-,,-,,
MOUNTAIN,2015,14,587,,1771,,2306,,21585,,26576,,61,,92,,180,,1292,,1977,,,
PACIFIC,2015,14,1626,,4439,,4911,,56674,,41758,,8,,35,,57,,297,,663,,,
AMER. SAMOA,2015,14,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2015,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,14,,-,14,,29,,82,,217,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEW HAMPSHIRE,2015,14,,-,28,,74,,72,,660,,,-,0,,2,,,-,,-,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
GUAM,2015,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
WYOMING,2015,14,10,,31,,72,,361,,502,,,-,0,,1,,1,,,-,"WYOMING
(43.23554100600006, -108.10982701399996)",
MONTANA,2015,14,50,,80,,126,,1126,,1074,,1,,0,,2,,3,,1,,"MONTANA
(47.06652795700006, -109.42441587999997)",
MARYLAND,2015,14,,-,493,,862,,2249,,5580,,,-,0,,2,,,-,1,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
KENTUCKY,2015,14,137,,318,,600,,3654,,4370,,,N,0,,0,,,N,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
TENNESSEE,2015,14,201,,584,,871,,7246,,8230,,,N,0,,0,,,N,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MASSACHUSETTS,2015,14,230,,404,,536,,5389,,5602,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
ARKANSAS,2015,14,278,,311,,505,,4180,,3974,,,N,0,,0,,,N,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
OREGON,2015,14,296,,309,,402,,4519,,4034,,1,,0,,1,,3,,,-,"OREGON
(44.56745049300008, -120.15502935599994)",
NEVADA,2015,14,46,,175,,255,,1838,,4475,,,-,1,,5,,15,,25,,"NEVADA
(39.49324221300003, -117.07183885899997)",
VIRGINIA,2015,14,528,,694,,953,,9725,,9365,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
PENNSYLVANIA,2015,14,1103,,978,,1353,,13994,,13135,,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
VERMONT,2015,14,4,,36,,63,,400,,517,,,N,0,,0,,,N,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
IOWA,2015,14,20,,224,,259,,2902,,3220,,,N,0,,0,,,N,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
UTAH,2015,14,82,,156,,201,,2108,,2285,,,-,0,,3,,3,,14,,"UTAH
(39.36070123200005, -111.58712831499997)",
NEW JERSEY,2015,14,176,,588,,690,,7543,,8067,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
ARIZONA,2015,14,,-,595,,873,,5343,,8275,,60,,91,,177,,1268,,1931,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
NEW YORK CITY,2015,14,612,,1184,,1372,,16014,,15888,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
NEBRASKA,2015,14,172,,143,,250,,2140,,2023,,1,,0,,1,,3,,1,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
LOUISIANA,2015,14,6,,455,,1269,,2192,,5841,,,-,0,,1,,,-,,-,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
IDAHO,2015,14,110,,101,,135,,1432,,1387,,,N,0,,0,,,N,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
OKLAHOMA,2015,14,62,,281,,348,,3001,,4271,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
WASHINGTON,2015,14,394,,466,,595,,5317,,7066,,,-,0,,0,,,-,,-,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
TEXAS,2015,14,,-,2564,,3215,,34044,,34310,,,N,0,,0,,,N,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
CONNECTICUT,2015,14,148,,239,,399,,2951,,3725,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ALABAMA,2015,14,,-,507,,733,,6726,,6936,,,N,0,,0,,,N,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
FLORIDA,2015,14,,-,1637,,1986,,19797,,21415,,,N,0,,0,,,N,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
SOUTH CAROLINA,2015,14,564,,528,,857,,7341,,7483,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
DELAWARE,2015,14,93,,80,,166,,1130,,1053,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883389200004, -75.57773597599999)",
INDIANA,2015,14,238,,540,,921,,7090,,7605,,,N,0,,0,,,N,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
ILLINOIS,2015,14,45,,1199,,1390,,10385,,17070,,,N,0,,0,,,N,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
MAINE,2015,14,123,,77,,110,,1103,,907,,,N,0,,0,,,N,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
SOUTH DAKOTA,2015,14,31,,78,,103,,1039,,1168,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
COLORADO,2015,14,210,,422,,747,,6107,,5426,,,N,0,,0,,,N,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
MINNESOTA,2015,14,10,,383,,430,,3463,,5197,,,-,1,,6,,,-,17,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
NEW MEXICO,2015,14,79,,221,,370,,3270,,3152,,,-,1,,3,,2,,6,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
KANSAS,2015,14,60,,214,,351,,3117,,2911,,,N,0,,0,,,N,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
ALASKA,2015,14,21,,105,,142,,1270,,1681,,,N,0,,0,,,N,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
MISSOURI,2015,14,170,,549,,631,,7113,,7181,,,-,0,,1,,1,,5,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
GEORGIA,2015,14,365,,982,,1201,,11205,,12591,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NORTH DAKOTA,2015,14,13,,62,,86,,735,,930,,,N,0,,1,,,N,,N,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
