Reporting Area,MMWR Year,MMWR Week,"Babesiosis, Current week","Babesiosis, Current week, flag","Babesiosis, Previous 52 weeks Med","Babesiosis, Previous 52 weeks Med, flag","Babesiosis, Previous 52 weeks Max","Babesiosis, Previous 52 weeks Max, flag","Babesiosis, Cum 2015","Babesiosis, Cum 2015, flag","Babesiosis, Cum 2014","Babesiosis, Cum 2014, flag","Campylobacteriosis, Current week","Campylobacteriosis, Current week, flag","Campylobacteriosis, Previous 52 weeks Med","Campylobacteriosis, Previous 52 weeks Med, flag","Campylobacteriosis, Previous 52 weeks Max","Campylobacteriosis, Previous 52 weeks Max, flag","Campylobacteriosis, Cum 2015","Campylobacteriosis, Cum 2015, flag","Campylobacteriosis, Cum 2014","Campylobacteriosis, Cum 2014, flag",Location 1,Location 2
MAINE,2015,11,,-,0,,5,,,-,1,,4,,0,,0,,28,,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
UTAH,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,27,,,N,"UTAH
(39.36070123200005, -111.58712831499997)",
OREGON,2015,11,,-,0,,1,,,-,,-,6,,0,,0,,143,,,N,"OREGON
(44.56745049300008, -120.15502935599994)",
TEXAS,2015,11,,-,0,,1,,,-,,-,33,,0,,0,,337,,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
RHODE ISLAND,2015,11,,-,1,,18,,,-,1,,,-,0,,0,,26,,,N,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
GEORGIA,2015,11,,-,0,,0,,,-,,-,8,,0,,0,,83,,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
VIRGINIA,2015,11,,-,0,,0,,,-,,-,14,,0,,0,,188,,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
PUERTO RICO,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
ILLINOIS,2015,11,,-,0,,1,,,-,,-,,-,0,,0,,,-,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
KANSAS,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,32,,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
SOUTH CAROLINA,2015,11,,-,0,,2,,1,,,-,2,,0,,0,,54,,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
OKLAHOMA,2015,11,,-,0,,0,,,-,,-,7,,0,,0,,57,,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
WISCONSIN,2015,11,,-,0,,7,,,-,2,,,-,0,,0,,139,,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
NEW YORK CITY,2015,11,1,,0,,9,,3,,2,,33,,0,,0,,266,,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
NEW HAMPSHIRE,2015,11,,-,0,,6,,,-,3,,,-,0,,0,,14,,,N,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
MASSACHUSETTS,2015,11,,-,2,,57,,1,,9,,9,,0,,0,,169,,,N,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
MICHIGAN,2015,11,,-,0,,1,,,-,,-,7,,0,,0,,168,,,N,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
ALASKA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,13,,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
MARYLAND,2015,11,,-,0,,1,,2,,,-,9,,0,,0,,109,,,N,"MARYLAND
(39.290582950000044, -76.60925984299996)",
HAWAII,2015,11,,-,0,,0,,,-,,-,2,,0,,0,,61,,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
CONNECTICUT,2015,11,,-,1,,30,,,-,4,,1,,0,,0,,101,,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
NEVADA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,16,,,N,"NEVADA
(39.49324221300003, -117.07183885899997)",
UNITED STATES,2015,12,,-,13,,164,,17,,33,,304,,0,,0,,6084,,,N,,
NEW ENGLAND,2015,12,,-,6,,93,,1,,22,,4,,0,,0,,365,,,N,,
MID. ATLANTIC,2015,12,,-,5,,71,,12,,9,,18,,0,,0,,603,,,N,,
E.N. CENTRAL,2015,12,,-,0,,7,,,-,2,,31,,0,,0,,683,,,N,,
W.N. CENTRAL,2015,12,,-,0,,1,,,-,,-,9,,0,,0,,277,,,N,,
S. ATLANTIC,2015,12,,-,0,,2,,3,,,-,101,,0,,0,,1494,,,N,,
DIST. OF COL.,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,12,,-,0,,1,,1,,,-,16,,0,,0,,300,,,N,,
W.S. CENTRAL,2015,12,,-,0,,1,,,-,,-,70,,0,,0,,601,,,N,,
MOUNTAIN,2015,12,,-,0,,0,,,-,,-,28,,0,,0,,469,,,N,,
PACIFIC,2015,12,,-,0,,2,,,-,,-,27,,0,,0,,1292,,,N,,
AMER. SAMOA,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
MISSISSIPPI,2015,12,,-,0,,0,,,-,,-,1,,0,,0,,26,,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
VERMONT,2015,12,,-,0,,1,,,-,,-,,-,0,,0,,19,,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
NEW HAMPSHIRE,2015,12,,-,0,,6,,,-,3,,,-,0,,0,,18,,,N,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
LOUISIANA,2015,12,,-,0,,0,,,-,,-,9,,0,,0,,99,,,N,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
NEVADA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,20,,,N,"NEVADA
(39.49324221300003, -117.07183885899997)",
WASHINGTON,2015,12,,-,0,,0,,,-,,-,18,,0,,0,,181,,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
COLORADO,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,74,,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
MARYLAND,2015,12,,-,0,,1,,2,,,-,9,,0,,0,,123,,,N,"MARYLAND
(39.290582950000044, -76.60925984299996)",
CALIFORNIA,2015,12,,-,0,,1,,,-,,-,,-,0,,0,,882,,,N,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
SOUTH CAROLINA,2015,12,,-,0,,2,,1,,,-,2,,0,,0,,57,,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
OREGON,2015,12,,-,0,,1,,,-,,-,9,,0,,0,,155,,,N,"OREGON
(44.56745049300008, -120.15502935599994)",
NORTH DAKOTA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
UTAH,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,26,,,N,"UTAH
(39.36070123200005, -111.58712831499997)",
MONTANA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,35,,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
MAINE,2015,12,,-,0,,5,,,-,1,,4,,0,,0,,32,,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
PENNSYLVANIA,2015,12,,-,0,,0,,,-,,-,18,,0,,0,,337,,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
VIRGINIA,2015,12,,-,0,,0,,,-,,-,9,,0,,0,,210,,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
NEW YORK CITY,2015,12,,-,0,,9,,3,,3,,,-,0,,0,,266,,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
HAWAII,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,61,,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
NORTH CAROLINA,2015,12,,-,0,,0,,,-,,-,23,,0,,0,,231,,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
MINNESOTA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
NEBRASKA,2015,12,,-,0,,0,,,-,,-,7,,0,,0,,64,,,N,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MASSACHUSETTS,2015,12,,-,2,,57,,1,,10,,,-,0,,0,,169,,,N,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
WEST VIRGINIA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,36,,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
INDIANA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,87,,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
FLORIDA,2015,12,,-,0,,0,,,-,,-,57,,0,,0,,734,,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
MISSOURI,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,88,,,N,"MISSOURI
(38.63579147100006, -92.56629944499997)",
KANSAS,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,33,,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
WYOMING,2015,12,,-,0,,0,,,-,,-,2,,0,,0,,21,,,N,"WYOMING
(43.23554100600006, -108.10982701399996)",
ARIZONA,2015,12,,-,0,,0,,,-,,-,22,,0,,0,,203,,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
PUERTO RICO,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
ALABAMA,2015,12,,-,0,,1,,1,,,-,,-,0,,0,,28,,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
TEXAS,2015,12,,-,0,,1,,,-,,-,39,,0,,0,,383,,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
GUAM,2015,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
TENNESSEE,2015,12,,-,0,,0,,,-,,-,11,,0,,0,,126,,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
NEW YORK,2015,12,,-,2,,56,,8,,2,,,-,0,,0,,,-,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
ILLINOIS,2015,12,,-,0,,1,,,-,,-,,-,0,,0,,,-,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
SOUTH DAKOTA,2015,12,,-,0,,1,,,-,,-,,-,0,,0,,12,,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
GEORGIA,2015,12,,-,0,,0,,,-,,-,1,,0,,0,,86,,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
CONNECTICUT,2015,12,,-,1,,30,,,-,7,,,-,0,,0,,101,,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
OKLAHOMA,2015,12,,-,0,,0,,,-,,-,12,,0,,0,,69,,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
DELAWARE,2015,12,,-,0,,1,,,-,,-,,-,0,,0,,17,,,N,"DELAWARE
(39.00883389200004, -75.57773597599999)",
ALASKA,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,13,,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
IOWA,2015,12,,-,0,,0,,,-,,-,2,,0,,0,,80,,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
KENTUCKY,2015,12,,-,0,,0,,,-,,-,4,,0,,0,,120,,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
ARKANSAS,2015,12,,-,0,,0,,,-,,-,10,,0,,0,,50,,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NEW JERSEY,2015,12,,-,1,,24,,1,,4,,,-,0,,0,,,-,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
WISCONSIN,2015,12,,-,0,,7,,,-,2,,,-,0,,0,,139,,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MICHIGAN,2015,12,,-,0,,1,,,-,,-,3,,0,,0,,184,,,N,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
RHODE ISLAND,2015,12,,-,1,,18,,,-,1,,,-,0,,0,,26,,,N,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NEW MEXICO,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,35,,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
OHIO,2015,12,,-,0,,0,,,-,,-,28,,0,,0,,273,,,N,"OHIO
(40.060212455000055, -82.40425667899996)",
IDAHO,2015,12,,-,0,,0,,,-,,-,4,,0,,0,,55,,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
UNITED STATES,2015,13,1,,13,,165,,18,,34,,332,,0,,0,,6713,,,N,,
NEW ENGLAND,2015,13,,-,6,,93,,1,,23,,2,,0,,0,,410,,,N,,
MID. ATLANTIC,2015,13,1,,5,,71,,13,,9,,60,,0,,0,,708,,,N,,
E.N. CENTRAL,2015,13,,-,0,,7,,,-,2,,45,,0,,0,,762,,,N,,
W.N. CENTRAL,2015,13,,-,0,,1,,,-,,-,10,,0,,0,,302,,,N,,
S. ATLANTIC,2015,13,,-,0,,2,,3,,,-,87,,0,,0,,1617,,,N,,
DIST. OF COL.,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,13,,-,0,,1,,1,,,-,8,,0,,0,,318,,,N,,
W.S. CENTRAL,2015,13,,-,0,,1,,,-,,-,59,,0,,0,,674,,,N,,
MOUNTAIN,2015,13,,-,0,,0,,,-,,-,29,,0,,0,,513,,,N,,
PACIFIC,2015,13,,-,0,,2,,,-,,-,32,,0,,0,,1409,,,N,,
AMER. SAMOA,2015,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
KENTUCKY,2015,13,,-,0,,0,,,-,,-,3,,0,,0,,131,,,N,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
ILLINOIS,2015,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
NEW MEXICO,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,35,,,N,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
TEXAS,2015,13,,-,0,,1,,,-,,-,32,,0,,0,,428,,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
MISSOURI,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,88,,,N,"MISSOURI
(38.63579147100006, -92.56629944499997)",
GUAM,2015,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
MINNESOTA,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
LOUISIANA,2015,13,,-,0,,0,,,-,,-,12,,0,,0,,112,,,N,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
PUERTO RICO,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
PENNSYLVANIA,2015,13,,-,0,,0,,,-,,-,31,,0,,0,,381,,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
RHODE ISLAND,2015,13,,-,1,,18,,,-,1,,,-,0,,0,,26,,,N,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
COLORADO,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,74,,,N,"COLORADO
(38.84384342200008, -106.13360911499996)",
OHIO,2015,13,,-,0,,0,,,-,,-,36,,0,,0,,309,,,N,"OHIO
(40.060212455000055, -82.40425667899996)",
OKLAHOMA,2015,13,,-,0,,0,,,-,,-,8,,0,,0,,77,,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
HAWAII,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,61,,,N,"HAWAII
(21.30485232600006, -157.85774798099996)",
MISSISSIPPI,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,27,,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
CALIFORNIA,2015,13,,-,0,,1,,,-,,-,,-,0,,0,,963,,,N,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
GEORGIA,2015,13,,-,0,,0,,,-,,-,2,,0,,0,,95,,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
OREGON,2015,13,,-,0,,1,,,-,,-,8,,0,,0,,169,,,N,"OREGON
(44.56745049300008, -120.15502935599994)",
WYOMING,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,21,,,N,"WYOMING
(43.23554100600006, -108.10982701399996)",
NEW HAMPSHIRE,2015,13,,-,0,,6,,,-,3,,1,,0,,0,,19,,,N,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
SOUTH CAROLINA,2015,13,,-,0,,2,,1,,,-,1,,0,,0,,59,,,N,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
ALABAMA,2015,13,,-,0,,1,,1,,,-,,-,0,,0,,28,,,N,"ALABAMA
(32.84057234800002, -86.63185738799996)",
DELAWARE,2015,13,,-,0,,1,,,-,,-,3,,0,,0,,20,,,N,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEW JERSEY,2015,13,,-,1,,24,,1,,4,,,-,0,,0,,,-,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
NEW YORK,2015,13,,-,2,,56,,8,,2,,,-,0,,0,,,-,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
ALASKA,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,12,,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
MARYLAND,2015,13,,-,0,,1,,2,,,-,6,,0,,0,,132,,,N,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MICHIGAN,2015,13,,-,0,,1,,,-,,-,5,,0,,0,,196,,,N,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
ARKANSAS,2015,13,,-,0,,0,,,-,,-,7,,0,,0,,57,,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
UTAH,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,31,,,N,"UTAH
(39.36070123200005, -111.58712831499997)",
NEVADA,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,23,,,N,"NEVADA
(39.49324221300003, -117.07183885899997)",
SOUTH DAKOTA,2015,13,,-,0,,1,,,-,,-,,-,0,,0,,18,,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
TENNESSEE,2015,13,,-,0,,0,,,-,,-,5,,0,,0,,132,,,N,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
NEBRASKA,2015,13,,-,0,,0,,,-,,-,7,,0,,0,,72,,,N,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
NEW YORK CITY,2015,13,1,,0,,9,,4,,3,,29,,0,,0,,327,,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
INDIANA,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,100,,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
NORTH CAROLINA,2015,13,,-,0,,0,,,-,,-,10,,0,,0,,241,,,N,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
MONTANA,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,39,,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
WEST VIRGINIA,2015,13,,-,0,,0,,,-,,-,1,,0,,0,,49,,,N,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
WISCONSIN,2015,13,,-,0,,7,,,-,2,,4,,0,,0,,157,,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
MAINE,2015,13,,-,0,,5,,,-,1,,,-,0,,0,,32,,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
VERMONT,2015,13,,-,0,,1,,,-,,-,,-,0,,0,,20,,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
CONNECTICUT,2015,13,,-,0,,31,,,-,8,,1,,0,,0,,117,,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
IOWA,2015,13,,-,0,,0,,,-,,-,3,,0,,0,,86,,,N,"IOWA
(42.469401411000035, -93.81648725599996)",
IDAHO,2015,13,,-,0,,0,,,-,,-,6,,0,,0,,61,,,N,"IDAHO
(43.68263174800006, -114.36372693399994)",
NORTH DAKOTA,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
FLORIDA,2015,13,,-,0,,0,,,-,,-,52,,0,,0,,786,,,N,"FLORIDA
(28.932042722000062, -81.92895768899996)",
MASSACHUSETTS,2015,13,,-,2,,57,,1,,10,,,-,0,,0,,196,,,N,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
ARIZONA,2015,13,,-,0,,0,,,-,,-,23,,0,,0,,229,,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
WASHINGTON,2015,13,,-,0,,0,,,-,,-,24,,0,,0,,204,,,N,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
KANSAS,2015,13,,-,0,,0,,,-,,-,,-,0,,0,,38,,,N,"KANSAS
(38.347742794000055, -98.20077822999997)",
VIRGINIA,2015,13,,-,0,,0,,,-,,-,12,,0,,0,,235,,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
UNITED STATES,2015,14,2,,13,,166,,19,,38,,378,,543,,629,,7433,,,N,,
NEW ENGLAND,2015,14,2,,6,,93,,4,,25,,16,,36,,47,,467,,,N,,
MID. ATLANTIC,2015,14,,-,4,,71,,13,,10,,44,,59,,75,,775,,,N,,
E.N. CENTRAL,2015,14,,-,0,,7,,,-,2,,36,,63,,83,,864,,,N,,
PENNSYLVANIA,2015,14,,-,0,,0,,,-,,-,16,,30,,43,,420,,,N,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
NEW JERSEY,2015,14,,-,1,,24,,1,,5,,,-,0,,0,,,-,,N,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
NEW HAMPSHIRE,2015,14,,-,0,,6,,,-,3,,,-,2,,4,,30,,,N,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
INDIANA,2015,14,,-,0,,0,,,-,,-,,-,9,,14,,110,,,N,"INDIANA
(39.766913353000064, -86.14995646699998)",
NEW YORK,2015,14,,-,2,,56,,8,,2,,,-,0,,0,,,-,,N,"NEW YORK
(42.82700376100007, -75.54396609999998)",
MAINE,2015,14,1,,0,,5,,1,,1,,2,,2,,5,,34,,,N,"MAINE
(45.25422910300006, -68.98502586699993)",
ILLINOIS,2015,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,N,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
NEW YORK CITY,2015,14,,-,0,,9,,4,,3,,28,,25,,35,,355,,,N,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
CONNECTICUT,2015,14,,-,0,,31,,,-,9,,,-,10,,14,,117,,,N,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
VERMONT,2015,14,,-,0,,1,,,-,,-,1,,2,,6,,23,,,N,"VERMONT
(43.62538389600007, -72.51763667599994)",
MASSACHUSETTS,2015,14,1,,2,,57,,3,,11,,10,,17,,25,,234,,,N,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
RHODE ISLAND,2015,14,,-,1,,18,,,-,1,,3,,1,,7,,29,,,N,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
W.N. CENTRAL,2015,14,,-,0,,1,,,-,,-,10,,25,,35,,323,,,N,,
S. ATLANTIC,2015,14,,-,0,,2,,1,,,-,116,,129,,151,,1766,,,N,,
DIST. OF COL.,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"DIST. OF COL.
",
E.S. CENTRAL,2015,14,,-,0,,1,,1,,,-,12,,29,,38,,354,,,N,,
W.S. CENTRAL,2015,14,,-,0,,1,,,-,,-,75,,53,,86,,774,,,N,,
MOUNTAIN,2015,14,,-,0,,0,,,-,,-,25,,41,,57,,570,,,N,,
PACIFIC,2015,14,,-,0,,2,,,-,1,,44,,119,,142,,1540,,,N,,
AMER. SAMOA,2015,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"AMER. SAMOA
",
C.N.M.I.,2015,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"C.N.M.I.
",
VIRGIN ISL.,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"VIRGIN ISL.
",
ARKANSAS,2015,14,,-,0,,0,,,-,,-,6,,4,,10,,63,,,N,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
SOUTH DAKOTA,2015,14,,-,0,,1,,,-,,-,,-,1,,5,,22,,,N,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
ALASKA,2015,14,,-,0,,0,,,-,,-,1,,1,,3,,13,,,N,"ALASKA
(64.84507799500005, -147.72205958799998)",
VIRGINIA,2015,14,,-,0,,0,,,-,,-,17,,18,,29,,265,,,N,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
WISCONSIN,2015,14,,-,0,,7,,,-,2,,6,,16,,21,,196,,,N,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
OKLAHOMA,2015,14,,-,0,,0,,,-,,-,16,,4,,12,,93,,,N,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MONTANA,2015,14,,-,0,,0,,,-,,-,4,,2,,9,,43,,,N,"MONTANA
(47.06652795700006, -109.42441587999997)",
MARYLAND,2015,14,,-,0,,1,,,-,,-,4,,9,,25,,141,,,N,"MARYLAND
(39.290582950000044, -76.60925984299996)",
OREGON,2015,14,,-,0,,1,,,-,,-,11,,12,,26,,189,,,N,"OREGON
(44.56745049300008, -120.15502935599994)",
OHIO,2015,14,,-,0,,0,,,-,,-,23,,24,,36,,332,,,N,"OHIO
(40.060212455000055, -82.40425667899996)",
CALIFORNIA,2015,14,,-,0,,1,,,-,1,,,-,80,,107,,1043,,,N,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
GUAM,2015,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"GUAM
(13.480998894000038, 144.73149801400007)",
MISSISSIPPI,2015,14,,-,0,,0,,,-,,-,,-,2,,5,,28,,,N,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
TEXAS,2015,14,,-,0,,1,,,-,,-,43,,35,,54,,496,,,N,"TEXAS
(31.827240467000024, -99.42676785299994)",
ARIZONA,2015,14,,-,0,,0,,,-,,-,10,,17,,27,,245,,,N,"ARIZONA
(34.86597351900008, -111.76380664699997)",
GEORGIA,2015,14,,-,0,,0,,,-,,-,2,,8,,12,,101,,,N,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NEVADA,2015,14,,-,0,,0,,,-,,-,,-,2,,4,,23,,,N,"NEVADA
(39.49324221300003, -117.07183885899997)",
MICHIGAN,2015,14,,-,0,,1,,,-,,-,7,,18,,23,,226,,,N,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
MINNESOTA,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
AMER. SAMOA,2015,21,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,"AMER. SAMOA
",
