Reporting Area,MMWR Year,MMWR Week,"Lyme disease, Current week","Lyme disease, Current week, flag","Lyme disease, Previous 52 weeks Med","Lyme disease, Previous 52 weeks Med, flag","Lyme disease, Previous 52 weeks Max","Lyme disease, Previous 52 weeks Max, flag","Lyme disease, Cum 2016","Lyme disease, Cum 2016, flag","Lyme disease, Cum 2015","Lyme disease, Cum 2015, flag","Malaria, Current week","Malaria, Current week, flag","Malaria, Previous 52 weeks Med","Malaria, Previous 52 weeks Med, flag","Malaria, Previous 52 weeks Max","Malaria, Previous 52 weeks Max, flag","Malaria, Cum 2016","Malaria, Cum 2016, flag","Malaria, Cum 2015","Malaria, Cum 2015, flag","Meningococcal disease, invasive, All serogroups, Current week","Meningococcal disease, invasive§, All serogroups, Current week, flag","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Med","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Med, flag","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Max","Meningococcal disease, invasive§, All serogroups, Previous 52 weeks Max, flag","Meningococcal disease, invasive§, All serogroups, Cum 2016","Meningococcal disease, invasive§, All serogroups, Cum 2016, flag","Meningococcal disease, invasive§, All serogroups, Cum 2015","Meningococcal disease, invasive§, All serogroups, Cum 2015, flag",Location 1,Location 2
MISSOURI,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,2,,"MISSOURI
(38.636168, -92.566292)",
ALABAMA,2016,12,,-,0,,4,,7,,7,,,-,0,,2,,2,,3,,,-,0,,1,,2,,3,,"ALABAMA
(32.839182, -86.631125)",
ALASKA,2016,12,,-,0,,2,,2,,1,,,-,0,,2,,1,,1,,,-,0,,2,,2,,2,,"ALASKA
(64.836661, -147.738891)",
MINNESOTA,2016,12,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,0,,3,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
LOUISIANA,2016,12,,-,0,,0,,,-,,-,,-,0,,2,,3,,1,,,-,0,,4,,1,,4,,"LOUISIANA
(31.2931, -92.463284)",
NEVADA,2016,12,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MONTANA,2016,12,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
INDIANA,2016,12,,-,1,,17,,,-,8,,,-,0,,2,,,-,3,,,-,0,,1,,2,,1,,"INDIANA
(39.76845, -86.156212)",
HAWAII,2016,12,,N,0,,0,,,N,,N,,-,0,,1,,,-,,-,,-,0,,2,,,-,1,,"HAWAII
(21.30992, -157.858158)",
ARIZONA,2016,12,1,,0,,2,,2,,5,,,-,0,,2,,1,,1,,,-,0,,1,,1,,,-,"ARIZONA
(34.869712, -111.760902)",
MARYLAND,2016,12,4,,24,,114,,133,,120,,3,,2,,9,,18,,10,,,-,0,,1,,,-,1,,"MARYLAND
(39.290443, -76.612333)",
SOUTH DAKOTA,2016,12,,-,0,,1,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
UTAH,2016,12,,-,0,,1,,1,,2,,,-,0,,2,,,-,2,,,-,0,,1,,1,,,-,"UTAH
(39.359772, -111.584173)",
SOUTH CAROLINA,2016,12,,-,1,,3,,10,,7,,,-,0,,1,,2,,1,,,-,0,,2,,2,,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
CONNECTICUT,2016,12,,-,31,,186,,19,,152,,,-,0,,2,,1,,1,,,-,0,,1,,2,,1,,"CONNECTICUT
(41.544654, -72.651713)",
OHIO,2016,12,,-,2,,18,,10,,12,,,-,1,,3,,6,,5,,,-,0,,4,,2,,4,,"OHIO
(40.056807, -82.405897)",
COLORADO,2016,12,,-,0,,0,,,-,,-,,-,0,,4,,,-,1,,,-,0,,1,,,-,1,,"COLORADO
(38.841772, -106.132562)",
WISCONSIN,2016,12,,-,18,,159,,28,,50,,,-,0,,1,,,-,2,,,-,0,,2,,1,,2,,"WISCONSIN
(44.395526, -89.834513)",
DELAWARE,2016,12,6,,8,,30,,65,,31,,,-,0,,2,,4,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
MISSISSIPPI,2016,12,,-,0,,1,,,-,,-,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
MAINE,2016,12,,-,16,,79,,45,,67,,,-,0,,3,,3,,,-,,-,0,,2,,1,,,-,"MAINE
(45.252223, -68.986647)",
FLORIDA,2016,12,4,,3,,15,,28,,15,,,-,1,,3,,7,,8,,,-,0,,2,,5,,12,,"FLORIDA
(28.915325, -81.922409)",
CALIFORNIA,2016,12,,-,2,,12,,3,,10,,1,,2,,6,,11,,18,,,-,1,,4,,18,,20,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH CAROLINA,2016,12,,-,1,,56,,14,,21,,,-,0,,6,,7,,2,,,-,0,,1,,1,,2,,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW HAMPSHIRE,2016,12,,-,1,,65,,,-,63,,,-,0,,3,,3,,,-,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NORTH DAKOTA,2016,12,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
ILLINOIS,2016,12,,-,3,,29,,3,,10,,,-,1,,3,,4,,8,,,-,0,,2,,3,,2,,"ILLINOIS
(40.477092, -88.993221)",
NEW YORK,2016,12,22,,46,,231,,180,,117,,,-,1,,7,,6,,9,,,-,0,,1,,,-,2,,"NEW YORK
(42.826892, -75.544286)",
IOWA,2016,12,,-,2,,28,,8,,7,,,-,0,,2,,2,,2,,,-,0,,1,,1,,2,,"IOWA
(42.46942, -93.815856)",
RHODE ISLAND,2016,12,6,,11,,72,,70,,41,,,-,0,,2,,,-,1,,,-,0,,1,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
MASSACHUSETTS,2016,12,,-,40,,413,,3,,286,,,-,1,,3,,9,,8,,,-,0,,2,,5,,2,,"MASSACHUSETTS
(42.268546, -72.085064)",
NEBRASKA,2016,12,,-,0,,2,,1,,1,,,-,0,,1,,1,,1,,,-,0,,1,,,-,1,,"NEBRASKA
(41.640503, -99.367122)",
TENNESSEE,2016,12,1,,0,,4,,8,,,-,,-,0,,2,,2,,1,,,-,0,,1,,1,,1,,"TENNESSEE
(35.681402, -85.774444)",
PUERTO RICO,2016,12,,N,0,,0,,,N,,N,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
WEST VIRGINIA,2016,12,,-,3,,24,,14,,20,,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
WYOMING,2016,12,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"WYOMING
(43.23558, -108.110518)",
UNITED STATES,2016,13,78,,516,,2370,,1827,,2294,,7,,24,,57,,186,,157,,7,,7,,12,,84,,120,,,
NEW ENGLAND,2016,13,1,,108,,745,,201,,713,,,-,2,,7,,16,,11,,,-,0,,3,,8,,6,,,
MID. ATLANTIC,2016,13,57,,253,,1291,,1163,,1091,,1,,5,,24,,40,,34,,2,,0,,3,,5,,13,,,
NEW YORK CITY,2016,13,,-,2,,560,,21,,27,,1,,3,,17,,27,,11,,,-,0,,2,,2,,4,,"NEW YORK CITY
",
E.N. CENTRAL,2016,13,,-,27,,219,,59,,98,,1,,2,,7,,15,,20,,1,,1,,5,,12,,12,,,
W.N. CENTRAL,2016,13,,-,4,,30,,10,,14,,,-,0,,3,,5,,5,,,-,0,,3,,2,,7,,,
S. ATLANTIC,2016,13,16,,71,,239,,348,,339,,4,,7,,16,,63,,45,,1,,1,,4,,14,,28,,,
DIST. OF COL.,2016,13,,-,2,,10,,6,,15,,,-,0,,1,,2,,3,,,-,0,,1,,,-,2,,"DIST. OF COL.
",
E.S. CENTRAL,2016,13,2,,2,,12,,22,,9,,,-,0,,4,,7,,4,,1,,0,,2,,4,,5,,,
W.S. CENTRAL,2016,13,,-,1,,6,,1,,1,,,-,2,,9,,16,,6,,1,,0,,5,,8,,12,,,
MOUNTAIN,2016,13,,-,1,,2,,6,,8,,,-,1,,5,,1,,6,,,-,0,,3,,2,,2,,,
PACIFIC,2016,13,2,,3,,15,,17,,21,,1,,2,,7,,23,,26,,1,,2,,6,,29,,35,,,
AMER. SAMOA,2016,13,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,13,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MARYLAND,2016,13,9,,24,,114,,148,,128,,,-,2,,9,,19,,10,,1,,0,,1,,1,,1,,"MARYLAND
(39.290443, -76.612333)",
WASHINGTON,2016,13,,-,0,,3,,,-,,-,1,,0,,3,,6,,1,,,-,0,,4,,2,,,-,"WASHINGTON
(47.517368, -120.467672)",
NORTH DAKOTA,2016,13,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
COLORADO,2016,13,,-,0,,0,,,-,,-,,-,0,,4,,,-,2,,,-,0,,1,,,-,1,,"COLORADO
(38.841772, -106.132562)",
IOWA,2016,13,,-,2,,28,,8,,10,,,-,0,,2,,2,,2,,,-,0,,1,,1,,2,,"IOWA
(42.46942, -93.815856)",
ARIZONA,2016,13,,-,0,,2,,1,,5,,,-,0,,2,,1,,1,,,-,0,,1,,1,,,-,"ARIZONA
(34.869712, -111.760902)",
WEST VIRGINIA,2016,13,,-,3,,24,,14,,22,,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
FLORIDA,2016,13,,-,3,,15,,28,,16,,2,,1,,3,,9,,9,,,-,0,,2,,5,,12,,"FLORIDA
(28.915325, -81.922409)",
CALIFORNIA,2016,13,,-,2,,12,,3,,14,,,-,2,,6,,12,,19,,1,,1,,4,,20,,21,,"CALIFORNIA
(37.640735, -121.002435)",
INDIANA,2016,13,,-,1,,17,,,-,10,,,-,0,,2,,,-,3,,,-,0,,1,,3,,1,,"INDIANA
(39.76845, -86.156212)",
ALABAMA,2016,13,2,,0,,4,,11,,7,,,-,0,,2,,2,,3,,,-,0,,1,,2,,3,,"ALABAMA
(32.839182, -86.631125)",
ARKANSAS,2016,13,,-,0,,0,,,-,,-,,-,0,,2,,,-,2,,,-,0,,1,,1,,1,,"ARKANSAS
(34.748745, -92.275105)",
NEW MEXICO,2016,13,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,1,,"NEW MEXICO
(34.520396, -106.244402)",
TEXAS,2016,13,,-,1,,6,,1,,1,,,-,1,,8,,12,,3,,,-,0,,3,,4,,7,,"TEXAS
(31.827233, -99.423022)",
PUERTO RICO,2016,13,,N,0,,0,,,N,,N,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
MISSOURI,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,2,,"MISSOURI
(38.636168, -92.566292)",
NEBRASKA,2016,13,,-,0,,2,,1,,1,,,-,0,,1,,1,,1,,,-,0,,1,,,-,1,,"NEBRASKA
(41.640503, -99.367122)",
DELAWARE,2016,13,4,,8,,30,,72,,33,,,-,0,,2,,4,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
NEVADA,2016,13,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MASSACHUSETTS,2016,13,,-,40,,413,,3,,317,,,-,1,,3,,9,,9,,,-,0,,2,,5,,2,,"MASSACHUSETTS
(42.268546, -72.085064)",
ALASKA,2016,13,,-,0,,2,,2,,1,,,-,0,,2,,1,,1,,,-,0,,2,,2,,2,,"ALASKA
(64.836661, -147.738891)",
MAINE,2016,13,,-,16,,79,,56,,73,,,-,0,,3,,3,,,-,,-,0,,2,,1,,,-,"MAINE
(45.252223, -68.986647)",
MICHIGAN,2016,13,,-,3,,11,,15,,4,,,-,0,,2,,4,,1,,,-,0,,1,,1,,1,,"MICHIGAN
(44.66399, -84.711206)",
WISCONSIN,2016,13,,-,18,,159,,30,,61,,,-,0,,1,,,-,2,,,-,0,,2,,2,,2,,"WISCONSIN
(44.395526, -89.834513)",
SOUTH CAROLINA,2016,13,,-,1,,3,,10,,7,,,-,0,,1,,2,,1,,,-,0,,2,,2,,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
OKLAHOMA,2016,13,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,1,,1,,,-,"OKLAHOMA
(35.468494, -97.521264)",
CONNECTICUT,2016,13,1,,31,,186,,40,,172,,,-,0,,2,,1,,1,,,-,0,,1,,2,,1,,"CONNECTICUT
(41.544654, -72.651713)",
NORTH CAROLINA,2016,13,,-,1,,56,,14,,21,,,-,0,,6,,7,,2,,,-,0,,1,,1,,2,,"NORTH CAROLINA
(35.47995, -79.180571)",
TENNESSEE,2016,13,,-,0,,4,,7,,,-,,-,0,,2,,3,,1,,1,,0,,1,,2,,1,,"TENNESSEE
(35.681402, -85.774444)",
UTAH,2016,13,,-,0,,1,,1,,2,,,-,0,,2,,,-,2,,,-,0,,1,,1,,,-,"UTAH
(39.359772, -111.584173)",
LOUISIANA,2016,13,,-,0,,0,,,-,,-,,-,0,,2,,3,,1,,1,,0,,4,,2,,4,,"LOUISIANA
(31.2931, -92.463284)",
MINNESOTA,2016,13,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,0,,3,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
HAWAII,2016,13,,N,0,,0,,,N,,N,,-,0,,1,,,-,,-,,-,0,,2,,,-,1,,"HAWAII
(21.30992, -157.858158)",
NEW HAMPSHIRE,2016,13,,-,0,,65,,,-,70,,,-,0,,3,,3,,,-,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
WYOMING,2016,13,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ILLINOIS,2016,13,,-,3,,29,,3,,11,,,-,1,,3,,4,,8,,,-,0,,2,,3,,3,,"ILLINOIS
(40.477092, -88.993221)",
NEW YORK,2016,13,33,,46,,231,,213,,130,,,-,1,,7,,6,,10,,1,,0,,1,,1,,3,,"NEW YORK
(42.826892, -75.544286)",
PENNSYLVANIA,2016,13,24,,134,,881,,881,,581,,,-,0,,3,,4,,5,,1,,0,,2,,2,,4,,"PENNSYLVANIA
(40.789676, -77.858055)",
SOUTH DAKOTA,2016,13,,-,0,,1,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
MONTANA,2016,13,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
VIRGINIA,2016,13,3,,23,,120,,56,,97,,1,,1,,5,,9,,10,,,-,0,,2,,3,,5,,"VIRGINIA
(37.542699, -78.45822)",
IDAHO,2016,13,,-,0,,2,,3,,1,,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
MISSISSIPPI,2016,13,,-,0,,1,,,-,,-,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
OHIO,2016,13,,-,2,,18,,11,,12,,1,,1,,3,,7,,6,,1,,0,,4,,3,,5,,"OHIO
(40.056807, -82.405897)",
RHODE ISLAND,2016,13,,-,11,,72,,75,,51,,,-,0,,3,,,-,1,,,-,0,,1,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
NEW JERSEY,2016,13,,-,44,,325,,48,,353,,,-,1,,5,,3,,8,,,-,0,,1,,,-,2,,"NEW JERSEY
(40.104655, -74.386686)",
OREGON,2016,13,2,,1,,4,,12,,6,,,-,0,,2,,4,,5,,,-,0,,3,,5,,11,,"OREGON
(44.567912, -120.156945)",
VERMONT,2016,13,,-,8,,57,,27,,30,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
GUAM,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
KANSAS,2016,13,,-,0,,3,,1,,2,,,-,0,,1,,,-,,-,,-,0,,1,,,-,2,,"KANSAS
(38.345528, -98.201847)",
KENTUCKY,2016,13,,-,1,,6,,4,,2,,,-,0,,1,,,-,,-,,-,0,,1,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
GEORGIA,2016,13,,-,0,,0,,,-,,-,1,,1,,8,,10,,10,,,-,0,,2,,2,,6,,"GEORGIA
(32.836038, -83.631709)",
UNITED STATES,2016,14,57,,518,,2371,,2034,,2493,,5,,23,,58,,195,,168,,4,,7,,13,,97,,128,,,
NEW ENGLAND,2016,14,1,,109,,745,,246,,783,,,-,2,,7,,18,,12,,,-,0,,3,,9,,9,,,
MID. ATLANTIC,2016,14,46,,253,,1291,,1284,,1184,,2,,5,,24,,42,,38,,1,,0,,4,,10,,13,,,
NEW YORK CITY,2016,14,,-,2,,560,,21,,27,,1,,3,,17,,28,,12,,1,,0,,2,,3,,4,,"NEW YORK CITY
",
E.N. CENTRAL,2016,14,1,,27,,219,,75,,107,,,-,2,,7,,15,,21,,,-,1,,5,,12,,14,,,
W.N. CENTRAL,2016,14,,-,3,,30,,13,,15,,,-,0,,3,,5,,7,,,-,0,,3,,2,,7,,,
S. ATLANTIC,2016,14,7,,72,,237,,368,,362,,2,,6,,17,,65,,44,,,-,1,,4,,14,,30,,,
DIST. OF COL.,2016,14,,-,2,,10,,7,,20,,,-,0,,1,,2,,3,,,-,0,,1,,,-,3,,"DIST. OF COL.
",
E.S. CENTRAL,2016,14,,-,2,,12,,22,,12,,,-,0,,4,,7,,5,,,-,0,,2,,4,,5,,,
W.S. CENTRAL,2016,14,1,,1,,6,,3,,1,,,-,2,,9,,18,,6,,2,,0,,5,,10,,13,,,
MOUNTAIN,2016,14,,-,1,,2,,5,,8,,,-,1,,5,,1,,7,,,-,0,,3,,2,,2,,,
PACIFIC,2016,14,1,,2,,15,,18,,21,,1,,2,,7,,24,,28,,1,,2,,6,,34,,35,,,
AMER. SAMOA,2016,14,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,14,,N,0,,0,,,N,,N,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
OHIO,2016,14,1,,2,,18,,12,,13,,,-,1,,3,,7,,6,,,-,0,,4,,3,,5,,"OHIO
(40.056807, -82.405897)",
CONNECTICUT,2016,14,,-,31,,186,,43,,187,,,-,0,,2,,1,,1,,,-,0,,1,,2,,2,,"CONNECTICUT
(41.544654, -72.651713)",
WISCONSIN,2016,14,,-,18,,159,,40,,67,,,-,0,,1,,,-,2,,,-,0,,2,,2,,2,,"WISCONSIN
(44.395526, -89.834513)",
INDIANA,2016,14,,-,1,,17,,2,,10,,,-,0,,2,,,-,3,,,-,0,,1,,3,,2,,"INDIANA
(39.76845, -86.156212)",
WYOMING,2016,14,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ILLINOIS,2016,14,,-,3,,29,,3,,13,,,-,1,,3,,4,,9,,,-,0,,2,,3,,3,,"ILLINOIS
(40.477092, -88.993221)",
OKLAHOMA,2016,14,,-,0,,0,,,-,,-,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OKLAHOMA
(35.468494, -97.521264)",
LOUISIANA,2016,14,,-,0,,0,,,-,,-,,-,0,,2,,4,,1,,,-,0,,4,,2,,4,,"LOUISIANA
(31.2931, -92.463284)",
OREGON,2016,14,,-,1,,4,,12,,6,,,-,0,,2,,4,,5,,,-,0,,3,,6,,11,,"OREGON
(44.567912, -120.156945)",
NEVADA,2016,14,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"NEVADA
(39.491833, -117.070159)",
SOUTH DAKOTA,2016,14,,-,0,,1,,,-,,-,,-,0,,1,,2,,1,,,-,0,,1,,1,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
PENNSYLVANIA,2016,14,31,,134,,881,,986,,636,,,-,0,,3,,4,,5,,,-,0,,2,,4,,4,,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSOURI,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,2,,,-,0,,0,,,-,2,,"MISSOURI
(38.636168, -92.566292)",
TEXAS,2016,14,1,,1,,6,,3,,1,,,-,1,,8,,13,,2,,2,,0,,3,,6,,7,,"TEXAS
(31.827233, -99.423022)",
VIRGINIA,2016,14,,-,23,,120,,56,,93,,,-,1,,5,,9,,8,,,-,0,,2,,3,,5,,"VIRGINIA
(37.542699, -78.45822)",
MICHIGAN,2016,14,,-,3,,11,,18,,4,,,-,0,,2,,4,,1,,,-,0,,1,,1,,2,,"MICHIGAN
(44.66399, -84.711206)",
KANSAS,2016,14,,-,0,,3,,2,,2,,,-,0,,1,,,-,,-,,-,0,,1,,,-,2,,"KANSAS
(38.345528, -98.201847)",
NEW YORK,2016,14,15,,46,,231,,229,,142,,1,,1,,7,,7,,11,,,-,0,,1,,1,,3,,"NEW YORK
(42.826892, -75.544286)",
UTAH,2016,14,,-,0,,1,,1,,2,,,-,0,,2,,,-,2,,,-,0,,1,,1,,,-,"UTAH
(39.359772, -111.584173)",
PUERTO RICO,2016,14,,N,0,,0,,,N,,N,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",
ALABAMA,2016,14,,-,0,,4,,12,,8,,,-,0,,2,,2,,3,,,-,0,,1,,2,,3,,"ALABAMA
(32.839182, -86.631125)",
MASSACHUSETTS,2016,14,,-,41,,414,,4,,340,,,-,1,,3,,11,,10,,,-,0,,2,,6,,3,,"MASSACHUSETTS
(42.268546, -72.085064)",
MINNESOTA,2016,14,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,0,,3,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
GUAM,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
RHODE ISLAND,2016,14,,-,11,,72,,85,,57,,,-,0,,3,,,-,1,,,-,0,,1,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
TENNESSEE,2016,14,,-,0,,4,,3,,,-,,-,0,,2,,3,,1,,,-,0,,1,,2,,1,,"TENNESSEE
(35.681402, -85.774444)",
MONTANA,2016,14,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"MONTANA
(47.062617, -109.430168)",
IDAHO,2016,14,,-,0,,2,,2,,1,,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"IDAHO
(43.680635, -114.364237)",
NEW JERSEY,2016,14,,-,44,,325,,48,,379,,,-,1,,5,,3,,10,,,-,0,,2,,2,,2,,"NEW JERSEY
(40.104655, -74.386686)",
HAWAII,2016,14,,N,0,,0,,,N,,N,,-,0,,1,,,-,,-,,-,0,,2,,,-,1,,"HAWAII
(21.30992, -157.858158)",
MARYLAND,2016,14,2,,24,,114,,160,,141,,2,,2,,9,,21,,10,,,-,0,,1,,1,,1,,"MARYLAND
(39.290443, -76.612333)",
IOWA,2016,14,,-,2,,28,,10,,11,,,-,0,,2,,2,,3,,,-,0,,1,,1,,2,,"IOWA
(42.46942, -93.815856)",
NORTH DAKOTA,2016,14,,-,0,,4,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
GEORGIA,2016,14,,-,0,,0,,,-,,-,,-,1,,6,,10,,11,,,-,0,,2,,2,,6,,"GEORGIA
(32.836038, -83.631709)",
ALASKA,2016,14,,-,0,,2,,2,,1,,,-,0,,2,,1,,1,,,-,0,,2,,2,,2,,"ALASKA
(64.836661, -147.738891)",
WEST VIRGINIA,2016,14,,-,3,,24,,14,,22,,,-,0,,1,,1,,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
KENTUCKY,2016,14,,-,1,,6,,7,,4,,,-,0,,1,,,-,1,,,-,0,,1,,,-,1,,"KENTUCKY
(37.64591, -84.774043)",
SOUTH CAROLINA,2016,14,,-,1,,3,,11,,7,,,-,0,,1,,2,,1,,,-,0,,2,,2,,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
DELAWARE,2016,14,3,,8,,31,,77,,37,,,-,0,,2,,4,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
VERMONT,2016,14,,-,8,,57,,27,,37,,,-,0,,0,,,-,,-,,-,0,,0,,,-,1,,"VERMONT
(43.622479, -72.51927)",
WASHINGTON,2016,14,1,,0,,3,,1,,,-,1,,0,,3,,7,,1,,1,,0,,4,,3,,,-,"WASHINGTON
(47.517368, -120.467672)",
FLORIDA,2016,14,2,,3,,15,,29,,20,,,-,1,,3,,9,,9,,,-,0,,2,,5,,13,,"FLORIDA
(28.915325, -81.922409)",
NEW MEXICO,2016,14,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,1,,"NEW MEXICO
(34.520396, -106.244402)",
MISSISSIPPI,2016,14,,-,0,,1,,,-,,-,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
ARKANSAS,2016,14,,-,0,,0,,,-,,-,,-,0,,2,,,-,2,,,-,0,,1,,1,,1,,"ARKANSAS
(34.748745, -92.275105)",
GUAM,2016,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.3532, 144.653198)",
ARIZONA,2016,14,,-,0,,2,,1,,5,,,-,0,,2,,1,,1,,,-,0,,1,,1,,,-,"ARIZONA
(34.869712, -111.760902)",
CALIFORNIA,2016,14,,-,2,,12,,3,,14,,,-,2,,6,,12,,21,,,-,1,,4,,23,,21,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH CAROLINA,2016,14,,-,1,,55,,14,,22,,,-,0,,6,,7,,2,,,-,0,,1,,1,,2,,"NORTH CAROLINA
(35.47995, -79.180571)",
NEBRASKA,2016,14,,-,0,,2,,1,,1,,,-,0,,1,,1,,1,,,-,0,,1,,,-,1,,"NEBRASKA
(41.640503, -99.367122)",
NEW HAMPSHIRE,2016,14,,-,2,,65,,21,,79,,,-,0,,3,,3,,,-,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MAINE,2016,14,1,,16,,79,,66,,83,,,-,0,,3,,3,,,-,,-,0,,2,,1,,1,,"MAINE
(45.252223, -68.986647)",
