Reporting Area,MMWR Year,MMWR Week,"Rubella, Current week","Rubella, Current week, flag","Rubella, Previous 52 weeks Med","Rubella, Previous 52 weeks Med, flag","Rubella, Previous 52 weeks Max","Rubella, Previous 52 weeks Max, flag","Rubella, Cum 2015","Rubella, Cum 2015, flag","Rubella, Cum 2014","Rubella, Cum 2014, flag","Rubella, congenital syndrome, Current week","Rubella, congenital syndrome, Current week, flag","Rubella, congenital syndrome, Previous 52 weeks Med","Rubella, congenital syndrome, Previous 52 weeks Med, flag","Rubella, congenital syndrome, Previous 52 weeks Max","Rubella, congenital syndrome, Previous 52 weeks Max, flag","Rubella, congenital syndrome, Cum 2015","Rubella, congenital syndrome, Cum 2015, flag","Rubella, congenital syndrome, Cum 2014","Rubella, congenital syndrome, Cum 2014, flag","Salmonellosis, Current week","Salmonellosis, Current week, flag","Salmonellosis, Previous 52 weeks Med","Salmonellosis, Previous 52 weeks Med, flag","Salmonellosis, Previous 52 weeks Max","Salmonellosis, Previous 52 weeks Max, flag","Salmonellosis, Cum 2015","Salmonellosis, Cum 2015, flag","Salmonellosis, Cum 2014","Salmonellosis, Cum 2014, flag",Location 1,Location 2
DIST. OF COL.,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,,-,23,,"DIST. OF COL.
",
E.S. CENTRAL,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,61,,154,,1032,,1217,,,
W.S. CENTRAL,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,157,,146,,275,,2329,,1993,,,
MOUNTAIN,2015,25,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,75,,53,,130,,1204,,1122,,,
PACIFIC,2015,25,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,70,,112,,220,,2180,,2725,,,
AMER. SAMOA,2015,25,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,25,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
RHODE ISLAND,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,1,,12,,31,,46,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
LOUISIANA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,22,,51,,392,,369,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
IOWA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,11,,23,,271,,180,,"IOWA
(42.469401411000035, -93.81648725599996)",
ARKANSAS,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,13,,13,,29,,220,,156,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
MISSISSIPPI,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,16,,58,,262,,234,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
MASSACHUSETTS,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,22,,53,,428,,406,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
MINNESOTA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,31,,,-,306,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
PENNSYLVANIA,2015,25,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,21,,25,,69,,463,,507,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
HAWAII,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,15,,91,,118,,"HAWAII
(21.30485232600006, -157.85774798099996)",
SOUTH CAROLINA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,31,,25,,77,,412,,317,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
MICHIGAN,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,17,,56,,345,,363,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
WEST VIRGINIA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,70,,75,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
UTAH,2015,25,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,4,,6,,14,,159,,184,,"UTAH
(39.36070123200005, -111.58712831499997)",
OKLAHOMA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,11,,53,,178,,250,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
NEW JERSEY,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,13,,50,,100,,419,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
VIRGINIA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,20,,58,,337,,335,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
NEW YORK,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,30,,24,,58,,494,,438,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
WISCONSIN,2015,25,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,12,,78,,269,,370,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
NEW HAMPSHIRE,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,8,,50,,81,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
ALABAMA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,17,,56,,289,,416,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEW MEXICO,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,6,,16,,102,,114,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
KANSAS,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,21,,170,,153,,"KANSAS
(38.347742794000055, -98.20077822999997)",
TENNESSEE,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,16,,54,,308,,322,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MISSOURI,2015,25,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,13,,36,,86,,290,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
CONNECTICUT,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,23,,166,,179,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
NEW YORK CITY,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,17,,37,,344,,406,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
GEORGIA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,23,,30,,94,,560,,621,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
NEVADA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,8,,66,,60,,"NEVADA
(39.49324221300003, -117.07183885899997)",
DELAWARE,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,2,,15,,40,,40,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
GUAM,2015,25,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
MONTANA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,3,,35,,93,,57,,"MONTANA
(47.06652795700006, -109.42441587999997)",
WASHINGTON,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,14,,44,,257,,224,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NORTH CAROLINA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,24,,190,,404,,528,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
ALASKA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,1,,5,,27,,30,,"ALASKA
(64.84507799500005, -147.72205958799998)",
OHIO,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,46,,23,,46,,574,,490,,"OHIO
(40.060212455000055, -82.40425667899996)",
TEXAS,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,108,,94,,218,,1539,,1218,,"TEXAS
(31.827240467000024, -99.42676785299994)",
WYOMING,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,1,,3,,32,,36,,"WYOMING
(43.23554100600006, -108.10982701399996)",
MAINE,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,2,,7,,57,,58,,"MAINE
(45.25422910300006, -68.98502586699993)",
VERMONT,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,37,,41,,"VERMONT
(43.62538389600007, -72.51763667599994)",
MARYLAND,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,16,,50,,345,,271,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
INDIANA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,25,,202,,321,,"INDIANA
(39.766913353000064, -86.14995646699998)",
PUERTO RICO,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,11,,34,,151,,315,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
ARIZONA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,20,,41,,399,,349,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
KENTUCKY,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,25,,173,,245,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
FLORIDA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,144,,110,,225,,1986,,1897,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
NEBRASKA,2015,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,4,,5,,13,,112,,74,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
OREGON,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,9,,17,,189,,149,,"OREGON
(44.56745049300008, -120.15502935599994)",
COLORADO,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,26,,48,,255,,"COLORADO
(38.84384342200008, -106.13360911499996)",
ILLINOIS,2015,25,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,,-,30,,65,,552,,678,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
CALIFORNIA,2015,25,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,47,,78,,169,,1616,,2204,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
IDAHO,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,45,,4,,96,,305,,67,,"IDAHO
(43.68263174800006, -114.36372693399994)",
NORTH DAKOTA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,33,,32,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
SOUTH DAKOTA,2015,25,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,3,,12,,77,,60,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
UNITED STATES,2015,26,,-,0,,1,,2,,4,,,-,0,,0,,,-,1,,606,,823,,1648,,16736,,18247,,,
NEW ENGLAND,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,41,,87,,808,,851,,,
MID. ATLANTIC,2015,26,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,62,,72,,182,,1492,,1894,,,
E.N. CENTRAL,2015,26,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,35,,91,,206,,2054,,2376,,,
W.N. CENTRAL,2015,26,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,6,,41,,109,,777,,1183,,,
S. ATLANTIC,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,231,,230,,563,,4443,,4389,,,
DIST. OF COL.,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,1,,24,,"DIST. OF COL.
",
E.S. CENTRAL,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,60,,154,,1072,,1309,,,
W.S. CENTRAL,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,132,,146,,275,,2481,,2199,,,
MOUNTAIN,2015,26,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,45,,53,,135,,1256,,1193,,,
PACIFIC,2015,26,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,65,,109,,220,,2353,,2853,,,
AMER. SAMOA,2015,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WYOMING,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,5,,33,,37,,"WYOMING
(43.23554100600006, -108.10982701399996)",
MASSACHUSETTS,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,23,,53,,466,,435,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
KANSAS,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,21,,178,,161,,"KANSAS
(38.347742794000055, -98.20077822999997)",
IDAHO,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,37,,4,,97,,342,,72,,"IDAHO
(43.68263174800006, -114.36372693399994)",
TEXAS,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,81,,94,,218,,1639,,1345,,"TEXAS
(31.827240467000024, -99.42676785299994)",
ARIZONA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,19,,41,,406,,381,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
SOUTH CAROLINA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,25,,77,,447,,355,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
ARKANSAS,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,13,,29,,240,,172,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
INDIANA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,25,,208,,336,,"INDIANA
(39.766913353000064, -86.14995646699998)",
GEORGIA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,29,,94,,583,,678,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
OKLAHOMA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,26,,11,,53,,205,,279,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
WEST VIRGINIA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,9,,72,,87,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
COLORADO,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,26,,48,,266,,"COLORADO
(38.84384342200008, -106.13360911499996)",
LOUISIANA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,22,,51,,397,,403,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
WASHINGTON,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,12,,14,,44,,269,,238,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
CALIFORNIA,2015,26,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,39,,78,,169,,1749,,2305,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
DELAWARE,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,2,,15,,49,,46,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
IOWA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,23,,276,,193,,"IOWA
(42.469401411000035, -93.81648725599996)",
ILLINOIS,2015,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,,-,30,,65,,606,,733,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
MICHIGAN,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,17,,56,,365,,387,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
WISCONSIN,2015,26,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,11,,78,,270,,400,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
NORTH DAKOTA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,42,,37,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
PUERTO RICO,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,10,,34,,151,,340,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
UTAH,2015,26,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,1,,6,,14,,164,,191,,"UTAH
(39.36070123200005, -111.58712831499997)",
TENNESSEE,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,16,,54,,329,,351,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
OHIO,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,31,,23,,46,,605,,520,,"OHIO
(40.060212455000055, -82.40425667899996)",
VIRGINIA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,20,,58,,371,,357,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
KENTUCKY,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,25,,173,,256,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
MAINE,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,7,,58,,60,,"MAINE
(45.25422910300006, -68.98502586699993)",
MARYLAND,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,21,,16,,50,,372,,290,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MISSOURI,2015,26,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,13,,36,,86,,306,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
ALABAMA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,17,,56,,310,,445,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEBRASKA,2015,26,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,6,,5,,13,,118,,84,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
NEW YORK,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,32,,24,,58,,525,,477,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
PENNSYLVANIA,2015,26,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,20,,25,,69,,512,,543,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
MINNESOTA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,31,,,-,335,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
CONNECTICUT,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,23,,166,,187,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ALASKA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,1,,4,,28,,35,,"ALASKA
(64.84507799500005, -147.72205958799998)",
OREGON,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,9,,17,,203,,153,,"OREGON
(44.56745049300008, -120.15502935599994)",
NEVADA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,8,,66,,63,,"NEVADA
(39.49324221300003, -117.07183885899997)",
NEW HAMPSHIRE,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,8,,50,,82,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
SOUTH DAKOTA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,77,,67,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
RHODE ISLAND,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,14,,31,,46,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
NORTH CAROLINA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,21,,24,,190,,425,,528,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
HAWAII,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,5,,15,,104,,122,,"HAWAII
(21.30485232600006, -157.85774798099996)",
NEW JERSEY,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,13,,50,,101,,451,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
MISSISSIPPI,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,16,,58,,260,,257,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
GUAM,2015,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
NEW MEXICO,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,16,,102,,123,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
FLORIDA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,137,,110,,225,,2123,,2024,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
NEW YORK CITY,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,17,,37,,354,,423,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
VERMONT,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,7,,37,,41,,"VERMONT
(43.62538389600007, -72.51763667599994)",
MONTANA,2015,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,3,,35,,95,,60,,"MONTANA
(47.06652795700006, -109.42441587999997)",
UNITED STATES,2015,27,,-,0,,1,,2,,4,,,-,0,,0,,,-,1,,688,,861,,1648,,17788,,19397,,,
NEW ENGLAND,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,20,,41,,87,,855,,906,,,
MID. ATLANTIC,2015,27,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,71,,72,,182,,1585,,2025,,,
E.N. CENTRAL,2015,27,,-,0,,1,,1,,,-,,-,0,,0,,,-,1,,50,,92,,206,,2188,,2547,,,
W.N. CENTRAL,2015,27,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,10,,41,,109,,821,,1269,,,
S. ATLANTIC,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,324,,230,,563,,4839,,4623,,,
DIST. OF COL.,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,1,,26,,"DIST. OF COL.
",
E.S. CENTRAL,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,59,,154,,1161,,1402,,,
W.S. CENTRAL,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,91,,146,,275,,2534,,2357,,,
MOUNTAIN,2015,27,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,42,,52,,149,,1334,,1256,,,
PACIFIC,2015,27,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,62,,105,,220,,2471,,3012,,,
AMER. SAMOA,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
RHODE ISLAND,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,1,,14,,35,,48,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MINNESOTA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,31,,,-,353,,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
MISSOURI,2015,27,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,12,,36,,86,,330,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
NEW HAMPSHIRE,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,8,,62,,88,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
PUERTO RICO,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,N,,-,10,,34,,151,,360,,"PUERTO RICO
(18.248289714000066, -66.49988663099998)",
IOWA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,11,,23,,299,,211,,"IOWA
(42.469401411000035, -93.81648725599996)",
VIRGINIA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,21,,20,,58,,398,,378,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
DELAWARE,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,15,,50,,49,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
ARIZONA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,19,,41,,418,,411,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
IDAHO,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,4,,105,,379,,74,,"IDAHO
(43.68263174800006, -114.36372693399994)",
ALASKA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,4,,28,,37,,"ALASKA
(64.84508688700004, -147.72202846799996)",
NEW YORK CITY,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,27,,16,,37,,379,,440,,"NEW YORK CITY
(40.71426837200005, -74.00596557099993)",
NEW YORK,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,24,,58,,552,,516,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
C.N.M.I.,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
WYOMING,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,5,,34,,40,,"WYOMING
(43.23554100600006, -108.10982701399996)",
MARYLAND,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,28,,16,,50,,406,,306,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MASSACHUSETTS,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,22,,53,,489,,464,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
ILLINOIS,2015,27,,-,0,,1,,,-,,-,,-,0,,0,,,-,1,,,-,32,,65,,664,,798,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
OKLAHOMA,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,11,,53,,215,,298,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
MISSISSIPPI,2015,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,16,,58,,284,,287,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
