Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2016","Chlamydia trachomatis infection, Cum 2016, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2016","Coccidioidomycosis, Cum 2016, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag",Location 1,Location 2
W.N. CENTRAL,2016,13,330,,1666,,1923,,19672,,23052,,,-,1,,8,,9,,29,,,
S. ATLANTIC,2016,13,2892,,6136,,7438,,65754,,79694,,,-,0,,1,,3,,,-,,
DIST. OF COL.,2016,13,,-,148,,404,,1579,,1245,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,13,1004,,1474,,2597,,18094,,19976,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,13,3316,,3837,,6602,,48987,,46531,,,-,0,,2,,3,,1,,,
MOUNTAIN,2016,13,1352,,1873,,2508,,23245,,24579,,159,,149,,283,,1757,,1280,,,
PACIFIC,2016,13,2274,,4789,,5291,,54619,,62609,,2,,64,,112,,423,,751,,,
AMER. SAMOA,2016,13,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,13,,-,11,,26,,29,,218,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NORTH CAROLINA,2016,13,,-,1064,,2092,,7805,,19889,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
OKLAHOMA,2016,13,51,,274,,350,,3045,,3924,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
HAWAII,2016,13,,-,136,,177,,764,,1784,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
NEW YORK,2016,13,786,,802,,1486,,9796,,9214,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
ALABAMA,2016,13,,-,438,,1191,,5678,,6720,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
OHIO,2016,13,477,,1141,,1368,,13924,,13768,,,-,0,,2,,3,,2,,"OHIO
(40.056807, -82.405897)",
ARKANSAS,2016,13,38,,377,,685,,3421,,572,,,-,0,,1,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
VIRGINIA,2016,13,438,,685,,1358,,8365,,9096,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
PENNSYLVANIA,2016,13,639,,1075,,1478,,14681,,13293,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
WASHINGTON,2016,13,465,,532,,744,,5707,,7320,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
KANSAS,2016,13,2,,218,,297,,2674,,3006,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
MARYLAND,2016,13,576,,552,,1036,,6039,,4259,,,-,0,,1,,2,,,-,"MARYLAND
(39.290443, -76.612333)",
MICHIGAN,2016,13,,-,896,,1173,,9541,,11368,,,-,0,,2,,6,,5,,"MICHIGAN
(44.66399, -84.711206)",
NEBRASKA,2016,13,78,,142,,240,,1814,,2206,,,-,0,,1,,2,,2,,"NEBRASKA
(41.640503, -99.367122)",
MISSOURI,2016,13,210,,564,,687,,7303,,7413,,,-,0,,0,,,-,1,,"MISSOURI
(38.636168, -92.566292)",
LOUISIANA,2016,13,739,,561,,3348,,7622,,4384,,,-,0,,1,,3,,1,,"LOUISIANA
(31.2931, -92.463284)",
IDAHO,2016,13,94,,111,,209,,1645,,1347,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
FLORIDA,2016,13,852,,1803,,2249,,21496,,21290,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
WISCONSIN,2016,13,124,,470,,600,,6001,,5715,,,-,0,,2,,,-,1,,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2016,13,11,,81,,117,,887,,1398,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
WEST VIRGINIA,2016,13,23,,64,,161,,625,,941,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
GEORGIA,2016,13,350,,1119,,1289,,10860,,15352,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
MAINE,2016,13,56,,72,,122,,432,,980,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
IOWA,2016,13,39,,235,,278,,2784,,3141,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MONTANA,2016,13,84,,83,,118,,1214,,1084,,,-,0,,1,,3,,2,,"MONTANA
(47.062617, -109.430168)",
NEW JERSEY,2016,13,250,,640,,760,,7873,,8158,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
ARIZONA,2016,13,420,,629,,852,,7177,,7526,,159,,146,,282,,1747,,1235,,"ARIZONA
(34.869712, -111.760902)",
INDIANA,2016,13,255,,571,,1223,,7788,,7021,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
NEW HAMPSHIRE,2016,13,,-,94,,338,,1519,,135,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
SOUTH DAKOTA,2016,13,1,,63,,116,,578,,1030,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
ILLINOIS,2016,13,,-,1286,,1514,,8968,,17693,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
COLORADO,2016,13,552,,444,,1015,,5659,,5911,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MASSACHUSETTS,2016,13,,-,479,,586,,4469,,5689,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH DAKOTA,2016,13,,-,57,,86,,642,,824,,,-,0,,2,,,-,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
DELAWARE,2016,13,103,,90,,150,,1290,,1035,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
OREGON,2016,13,287,,317,,435,,3905,,4213,,1,,0,,1,,2,,1,,"OREGON
(44.567912, -120.156945)",
CALIFORNIA,2016,13,1511,,3691,,4162,,43356,,47894,,1,,64,,112,,421,,750,,"CALIFORNIA
(37.640735, -121.002435)",
NEVADA,2016,13,10,,167,,244,,1800,,2578,,,-,2,,7,,5,,16,,"NEVADA
(39.491833, -117.070159)",
MISSISSIPPI,2016,13,340,,320,,651,,4856,,1971,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
WYOMING,2016,13,12,,38,,72,,458,,476,,,-,0,,2,,,-,1,,"WYOMING
(43.23558, -108.110518)",
RHODE ISLAND,2016,13,68,,86,,227,,810,,1131,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
NEW MEXICO,2016,13,76,,232,,323,,2971,,3437,,,-,0,,2,,1,,11,,"NEW MEXICO
(34.520396, -106.244402)",
MINNESOTA,2016,13,,-,410,,525,,3877,,5432,,,-,1,,8,,7,,25,,"MINNESOTA
(44.943719, -93.094281)",
KENTUCKY,2016,13,664,,291,,1326,,2662,,3474,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
TENNESSEE,2016,13,,-,546,,794,,4898,,7811,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
SOUTH CAROLINA,2016,13,550,,583,,758,,7695,,6587,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
CONNECTICUT,2016,13,50,,259,,484,,2977,,2911,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
VERMONT,2016,13,5,,33,,58,,419,,455,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
TEXAS,2016,13,2488,,2698,,4615,,34899,,37651,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
UTAH,2016,13,104,,168,,208,,2321,,2220,,,-,1,,5,,1,,15,,"UTAH
(39.359772, -111.584173)",
PUERTO RICO,2016,13,56,,92,,299,,1086,,813,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
UNITED STATES,2016,14,16154,,29022,,31579,,366130,,397742,,158,,218,,379,,2381,,2227,,,
NEW ENGLAND,2016,14,361,,995,,1449,,11257,,12363,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,14,2486,,3750,,4240,,52541,,49914,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,14,685,,1248,,1404,,17524,,16709,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,14,1419,,4296,,5127,,50566,,59810,,4,,1,,3,,15,,9,,,
W.N. CENTRAL,2016,14,593,,1683,,1930,,22052,,24656,,1,,1,,8,,10,,33,,,
S. ATLANTIC,2016,14,3464,,6120,,7435,,70856,,85564,,,-,0,,1,,3,,,-,,
DIST. OF COL.,2016,14,,-,148,,404,,1579,,1415,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,14,1036,,1540,,2597,,21527,,21397,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,14,3406,,3838,,6602,,52935,,50375,,,-,0,,2,,3,,2,,,
MOUNTAIN,2016,14,845,,1873,,2508,,24598,,26453,,152,,150,,283,,1892,,1360,,,
PACIFIC,2016,14,2544,,4806,,5289,,59798,,67210,,1,,64,,113,,458,,823,,,
AMER. SAMOA,2016,14,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,14,,-,11,,26,,29,,228,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MAINE,2016,14,45,,72,,122,,575,,1102,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
DELAWARE,2016,14,97,,92,,150,,1387,,1127,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
NEW YORK,2016,14,762,,802,,1486,,10557,,9954,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
PENNSYLVANIA,2016,14,797,,1080,,1478,,15968,,14488,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
SOUTH CAROLINA,2016,14,502,,583,,758,,8268,,7124,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
WEST VIRGINIA,2016,14,21,,69,,161,,869,,1027,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
MARYLAND,2016,14,527,,551,,1034,,6646,,5078,,,-,0,,1,,2,,,-,"MARYLAND
(39.290443, -76.612333)",
GEORGIA,2016,14,349,,1116,,1289,,11577,,16439,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
ARIZONA,2016,14,460,,629,,852,,7740,,8175,,152,,146,,282,,1882,,1312,,"ARIZONA
(34.869712, -111.760902)",
OHIO,2016,14,422,,1152,,1369,,15590,,14852,,4,,0,,2,,7,,2,,"OHIO
(40.056807, -82.405897)",
ARKANSAS,2016,14,154,,377,,685,,3750,,639,,,-,0,,1,,,-,1,,"ARKANSAS
(34.748745, -92.275105)",
VIRGINIA,2016,14,823,,663,,1358,,9189,,9614,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
IDAHO,2016,14,79,,111,,209,,1729,,1461,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
WASHINGTON,2016,14,422,,529,,744,,6129,,7853,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
KANSAS,2016,14,29,,223,,297,,3014,,3204,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
MISSISSIPPI,2016,14,338,,322,,651,,5256,,1987,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
UTAH,2016,14,112,,170,,208,,2517,,2383,,,-,1,,5,,1,,15,,"UTAH
(39.359772, -111.584173)",
TENNESSEE,2016,14,195,,556,,794,,7431,,8536,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
OKLAHOMA,2016,14,,-,272,,350,,3045,,4244,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
LOUISIANA,2016,14,565,,569,,3348,,8334,,4714,,,-,0,,1,,3,,1,,"LOUISIANA
(31.2931, -92.463284)",
PUERTO RICO,2016,14,,-,92,,299,,1086,,1112,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
COLORADO,2016,14,,-,447,,1015,,5659,,6271,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MICHIGAN,2016,14,465,,903,,1173,,11133,,12208,,,-,0,,3,,8,,5,,"MICHIGAN
(44.66399, -84.711206)",
NEW MEXICO,2016,14,68,,232,,322,,3179,,3665,,,-,0,,2,,1,,11,,"NEW MEXICO
(34.520396, -106.244402)",
HAWAII,2016,14,,-,136,,177,,1192,,1920,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MISSOURI,2016,14,330,,568,,687,,8128,,7998,,,-,0,,0,,,-,1,,"MISSOURI
(38.636168, -92.566292)",
MONTANA,2016,14,73,,83,,118,,1295,,1163,,,-,0,,1,,3,,3,,"MONTANA
(47.062617, -109.430168)",
WYOMING,2016,14,11,,38,,72,,473,,520,,,-,0,,2,,,-,1,,"WYOMING
(43.23558, -108.110518)",
SOUTH DAKOTA,2016,14,4,,66,,117,,1119,,1100,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
ILLINOIS,2016,14,,-,1296,,1549,,8968,,19040,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
NORTH DAKOTA,2016,14,6,,58,,88,,751,,901,,,-,0,,2,,,-,1,,"NORTH DAKOTA
(47.475879, -100.121011)",
CONNECTICUT,2016,14,8,,259,,484,,2999,,3224,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
NEW JERSEY,2016,14,242,,640,,781,,8492,,8763,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
MASSACHUSETTS,2016,14,,-,479,,586,,4469,,6133,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NORTH CAROLINA,2016,14,,-,1064,,2092,,7805,,20650,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
RHODE ISLAND,2016,14,88,,86,,227,,899,,1243,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
KENTUCKY,2016,14,503,,295,,1326,,3162,,3610,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MINNESOTA,2016,14,,-,410,,525,,3877,,5872,,,-,1,,8,,7,,28,,"MINNESOTA
(44.943719, -93.094281)",
NEW HAMPSHIRE,2016,14,216,,101,,338,,1892,,135,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ALASKA,2016,14,18,,81,,117,,1002,,1515,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
FLORIDA,2016,14,1145,,1797,,2250,,23536,,23090,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
OREGON,2016,14,324,,317,,435,,4229,,4512,,,-,0,,1,,2,,1,,"OREGON
(44.567912, -120.156945)",
IOWA,2016,14,65,,235,,279,,3074,,3351,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
WISCONSIN,2016,14,194,,469,,605,,6477,,6176,,,-,0,,2,,,-,2,,"WISCONSIN
(44.395526, -89.834513)",
TEXAS,2016,14,2687,,2699,,4611,,37806,,40778,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
NEVADA,2016,14,42,,169,,244,,2006,,2815,,,-,2,,7,,5,,18,,"NEVADA
(39.491833, -117.070159)",
ALABAMA,2016,14,,-,435,,1191,,5678,,7264,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
NEBRASKA,2016,14,159,,139,,242,,2089,,2230,,1,,0,,1,,3,,3,,"NEBRASKA
(41.640503, -99.367122)",
INDIANA,2016,14,338,,578,,1223,,8398,,7534,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
GUAM,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
VERMONT,2016,14,4,,34,,58,,423,,526,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
CALIFORNIA,2016,14,1780,,3703,,4188,,47246,,51410,,1,,64,,113,,456,,822,,"CALIFORNIA
(37.640735, -121.002435)",
UNITED STATES,2016,15,16220,,29128,,31608,,394262,,427248,,145,,218,,378,,2554,,2404,,,
NEW ENGLAND,2016,15,295,,994,,1449,,11704,,13265,,,-,0,,0,,,-,,-,,
MID. ATLANTIC,2016,15,2784,,3767,,4245,,56653,,53471,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,15,691,,1252,,1405,,18806,,17912,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
PENNSYLVANIA,2016,15,981,,1074,,1477,,17249,,15442,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2016,15,28,,258,,484,,3042,,3456,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
MASSACHUSETTS,2016,15,,-,479,,586,,4469,,6595,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEW HAMPSHIRE,2016,15,104,,103,,338,,1996,,135,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MAINE,2016,15,11,,72,,119,,684,,1175,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
NEW JERSEY,2016,15,260,,640,,802,,9191,,9385,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
NEW YORK,2016,15,852,,802,,1488,,11407,,10732,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
RHODE ISLAND,2016,15,148,,86,,227,,1048,,1347,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
VERMONT,2016,15,4,,34,,58,,465,,557,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
E.N. CENTRAL,2016,15,1703,,4311,,5126,,55505,,64365,,1,,1,,4,,16,,11,,,
VIRGIN ISL.,2016,19,,-,11,,26,,29,,329,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
W.N. CENTRAL,2016,15,454,,1688,,1965,,24630,,26480,,,-,1,,8,,12,,33,,,
S. ATLANTIC,2016,15,3858,,6141,,7436,,76383,,92660,,,-,0,,1,,3,,1,,,
DIST. OF COL.,2016,15,169,,149,,404,,1913,,1736,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,15,923,,1538,,2597,,22483,,23162,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,15,2999,,3858,,6608,,56314,,53745,,,-,0,,2,,4,,2,,,
MOUNTAIN,2016,15,690,,1877,,2504,,25874,,28236,,143,,150,,283,,2006,,1485,,,
PACIFIC,2016,15,2514,,4807,,5292,,64716,,71864,,1,,64,,113,,513,,872,,,
AMER. SAMOA,2016,15,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,15,,-,12,,26,,29,,249,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEVADA,2016,15,,-,168,,244,,2007,,2995,,,-,2,,7,,5,,20,,"NEVADA
(39.491833, -117.070159)",
DELAWARE,2016,15,91,,92,,150,,1478,,1196,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
UTAH,2016,15,84,,172,,209,,2663,,2521,,,-,1,,5,,1,,16,,"UTAH
(39.359772, -111.584173)",
COLORADO,2016,15,,-,447,,1015,,5659,,6622,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MINNESOTA,2016,15,1,,413,,525,,5043,,6280,,,-,1,,8,,9,,27,,"MINNESOTA
(44.943719, -93.094281)",
MISSOURI,2016,15,276,,568,,687,,8715,,8631,,,-,0,,0,,,-,1,,"MISSOURI
(38.636168, -92.566292)",
WYOMING,2016,15,12,,37,,72,,510,,562,,,-,0,,2,,,-,1,,"WYOMING
(43.23558, -108.110518)",
SOUTH DAKOTA,2016,15,8,,66,,117,,1186,,1178,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
OHIO,2016,15,532,,1158,,1369,,16940,,16061,,1,,0,,4,,8,,2,,"OHIO
(40.056807, -82.405897)",
NORTH CAROLINA,2016,15,,-,1064,,2092,,7805,,22076,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
WASHINGTON,2016,15,433,,524,,744,,6562,,8355,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
LOUISIANA,2016,15,,-,578,,3348,,8334,,4869,,,-,0,,1,,4,,1,,"LOUISIANA
(31.2931, -92.463284)",
GUAM,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
TEXAS,2016,15,2847,,2704,,4611,,40873,,43567,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
HAWAII,2016,15,,-,135,,177,,1192,,2068,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
ILLINOIS,2016,15,51,,1292,,1550,,10266,,20435,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
ARIZONA,2016,15,478,,623,,852,,8605,,8832,,143,,146,,282,,1996,,1434,,"ARIZONA
(34.869712, -111.760902)",
ALASKA,2016,15,,-,80,,116,,994,,1631,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
VIRGINIA,2016,15,889,,685,,1358,,10078,,10669,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
IOWA,2016,15,58,,235,,280,,3379,,3558,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MICHIGAN,2016,15,482,,906,,1174,,12200,,13155,,,-,0,,3,,8,,5,,"MICHIGAN
(44.66399, -84.711206)",
MARYLAND,2016,15,516,,550,,1035,,7239,,5725,,,-,0,,1,,2,,1,,"MARYLAND
(39.290443, -76.612333)",
SOUTH CAROLINA,2016,15,636,,583,,758,,8903,,7747,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
PUERTO RICO,2016,15,,-,92,,253,,1249,,1276,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
FLORIDA,2016,15,1222,,1792,,2249,,25639,,24738,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
OKLAHOMA,2016,15,,-,270,,350,,3045,,4573,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
ALABAMA,2016,15,,-,430,,1191,,5678,,7906,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
INDIANA,2016,15,335,,578,,1223,,9007,,8060,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
NEW MEXICO,2016,15,48,,231,,322,,3323,,3884,,,-,0,,2,,1,,11,,"NEW MEXICO
(34.520396, -106.244402)",
KENTUCKY,2016,15,618,,296,,1464,,3778,,3976,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
KANSAS,2016,15,4,,223,,297,,3173,,3452,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
MONTANA,2016,15,68,,83,,118,,1378,,1250,,,-,0,,1,,3,,3,,"MONTANA
(47.062617, -109.430168)",
TENNESSEE,2016,15,,-,552,,794,,7431,,9266,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
CALIFORNIA,2016,15,1751,,3717,,4193,,51409,,55007,,1,,64,,113,,510,,871,,"CALIFORNIA
(37.640735, -121.002435)",
MISSISSIPPI,2016,15,305,,339,,651,,5596,,2014,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
WISCONSIN,2016,15,303,,469,,606,,7092,,6654,,,-,0,,2,,,-,4,,"WISCONSIN
(44.395526, -89.834513)",
GEORGIA,2016,15,335,,1116,,1289,,12459,,17635,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
ARKANSAS,2016,15,152,,377,,684,,4062,,736,,,-,0,,2,,,-,1,,"ARKANSAS
(34.748745, -92.275105)",
OREGON,2016,15,330,,317,,435,,4559,,4803,,,-,0,,1,,3,,1,,"OREGON
(44.567912, -120.156945)",
IDAHO,2016,15,,-,111,,209,,1729,,1570,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEBRASKA,2016,15,100,,141,,246,,2290,,2424,,,-,0,,1,,3,,3,,"NEBRASKA
(41.640503, -99.367122)",
WEST VIRGINIA,2016,15,,-,66,,161,,869,,1138,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
NORTH DAKOTA,2016,15,7,,58,,88,,844,,957,,,-,0,,2,,,-,2,,"NORTH DAKOTA
(47.475879, -100.121011)",
UNITED STATES,2016,16,14126,,29076,,32801,,433209,,455532,,159,,218,,377,,2744,,2610,,,
NEW ENGLAND,2016,16,450,,1018,,1449,,15684,,14144,,,-,0,,1,,1,,,-,,
MID. ATLANTIC,2016,16,2015,,3806,,5479,,68284,,57364,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,16,,-,1275,,2658,,27787,,19239,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,16,1583,,4293,,5125,,59240,,68657,,1,,1,,4,,17,,11,,,
W.N. CENTRAL,2016,16,551,,1696,,1965,,26504,,28203,,,-,1,,8,,17,,33,,,
S. ATLANTIC,2016,16,2338,,6116,,7446,,81774,,97984,,,-,0,,1,,3,,2,,,
DIST. OF COL.,2016,16,157,,149,,404,,2097,,1978,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,16,889,,1513,,2597,,23573,,24590,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,16,2833,,3868,,6608,,60099,,57439,,,-,0,,2,,4,,2,,,
MOUNTAIN,2016,16,984,,1883,,2492,,27842,,30693,,158,,150,,283,,2128,,1632,,,
PACIFIC,2016,16,2483,,4808,,5292,,70209,,76458,,,-,65,,113,,574,,930,,,
AMER. SAMOA,2016,16,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
