Reporting Area,MMWR Year,MMWR Week,"Rubella, Current week","Rubella, Current week, flag","Rubella, Previous 52 weeks Med","Rubella, Previous 52 weeks Med, flag","Rubella, Previous 52 weeks Max","Rubella, Previous 52 weeks Max, flag","Rubella, Cum 2016","Rubella, Cum 2016, flag","Rubella, Cum 2015","Rubella, Cum 2015, flag","Rubella, congenital syndrome, Current week","Rubella, congenital syndrome, Current week, flag","Rubella, congenital syndrome, Previous 52 weeks Med","Rubella, congenital syndrome, Previous 52 weeks Med, flag","Rubella, congenital syndrome, Previous 52 weeks Max","Rubella, congenital syndrome, Previous 52 weeks Max, flag","Rubella, congenital syndrome, Cum 2016","Rubella, congenital syndrome, Cum 2016, flag","Rubella, congenital syndrome, Cum 2015","Rubella, congenital syndrome, Cum 2015, flag","Salmonellosis, Current week","Salmonellosis, Current week, flag","Salmonellosis, Previous 52 weeks Med","Salmonellosis, Previous 52 weeks Med, flag","Salmonellosis, Previous 52 weeks Max","Salmonellosis, Previous 52 weeks Max, flag","Salmonellosis, Cum 2016","Salmonellosis, Cum 2016, flag","Salmonellosis, Cum 2015","Salmonellosis, Cum 2015, flag",Location 1,Location 2
MID. ATLANTIC,2016,12,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,44,,88,,167,,451,,680,,,
NEW YORK CITY,2016,12,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,17,,16,,37,,139,,150,,"NEW YORK CITY
",
E.N. CENTRAL,2016,12,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,18,,103,,193,,539,,871,,,
W.N. CENTRAL,2016,12,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,4,,30,,59,,215,,396,,,
S. ATLANTIC,2016,12,,-,0,,2,,2,,,-,,-,0,,0,,,-,,-,79,,252,,490,,1469,,1675,,,
DIST. OF COL.,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,,-,5,,"DIST. OF COL.
",
E.S. CENTRAL,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,72,,134,,465,,371,,,
W.S. CENTRAL,2016,12,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,54,,162,,357,,757,,806,,,
MOUNTAIN,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,63,,176,,297,,515,,,
PACIFIC,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,19,,132,,280,,793,,1094,,,
AMER. SAMOA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,12,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
SOUTH CAROLINA,2016,12,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,6,,25,,68,,125,,128,,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW JERSEY,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,15,,47,,18,,160,,"NEW JERSEY
(40.104655, -74.386686)",
SOUTH DAKOTA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,28,,48,,"SOUTH DAKOTA
(44.35371, -100.373709)",
GEORGIA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,38,,99,,203,,260,,"GEORGIA
(32.836038, -83.631709)",
WASHINGTON,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,15,,70,,90,,80,,"WASHINGTON
(47.517368, -120.467672)",
ARIZONA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,18,,49,,125,,175,,"ARIZONA
(34.869712, -111.760902)",
LOUISIANA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,13,,24,,62,,141,,105,,"LOUISIANA
(31.2931, -92.463284)",
MONTANA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,3,,9,,20,,57,,"MONTANA
(47.062617, -109.430168)",
KANSAS,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,9,,24,,53,,63,,"KANSAS
(38.345528, -98.201847)",
CONNECTICUT,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,22,,53,,78,,"CONNECTICUT
(41.544654, -72.651713)",
MASSACHUSETTS,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,19,,50,,133,,162,,"MASSACHUSETTS
(42.268546, -72.085064)",
ALABAMA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,22,,46,,172,,108,,"ALABAMA
(32.839182, -86.631125)",
MARYLAND,2016,12,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,9,,15,,37,,117,,136,,"MARYLAND
(39.290443, -76.612333)",
GUAM,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
IDAHO,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,7,,108,,30,,33,,"IDAHO
(43.680635, -114.364237)",
MISSOURI,2016,12,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,86,,"MISSOURI
(38.636168, -92.566292)",
MISSISSIPPI,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,21,,56,,85,,80,,"MISSISSIPPI
(32.738663, -89.537312)",
KENTUCKY,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,60,,102,,75,,"KENTUCKY
(37.64591, -84.774043)",
COLORADO,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,30,,,-,75,,"COLORADO
(38.841772, -106.132562)",
NEW YORK,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,25,,49,,158,,181,,"NEW YORK
(42.826892, -75.544286)",
NEBRASKA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,5,,13,,36,,55,,"NEBRASKA
(41.640503, -99.367122)",
TEXAS,2016,12,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,27,,102,,325,,481,,593,,"TEXAS
(31.827233, -99.423022)",
MAINE,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,12,,16,,"MAINE
(45.252223, -68.986647)",
OKLAHOMA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,11,,61,,80,,52,,"OKLAHOMA
(35.468494, -97.521264)",
WISCONSIN,2016,12,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,14,,89,,25,,127,,"WISCONSIN
(44.395526, -89.834513)",
WEST VIRGINIA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,,-,31,,"WEST VIRGINIA
(38.668501, -80.709421)",
MINNESOTA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
OREGON,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,10,,21,,63,,60,,"OREGON
(44.567912, -120.156945)",
FLORIDA,2016,12,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,54,,118,,191,,812,,700,,"FLORIDA
(28.915325, -81.922409)",
IOWA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,27,,79,,129,,"IOWA
(42.46942, -93.815856)",
INDIANA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,12,,28,,34,,110,,"INDIANA
(39.76845, -86.156212)",
CALIFORNIA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,100,,207,,582,,895,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH DAKOTA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,19,,15,,"NORTH DAKOTA
(47.475879, -100.121011)",
UTAH,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,8,,30,,71,,72,,"UTAH
(39.359772, -111.584173)",
WYOMING,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,7,,9,,11,,"WYOMING
(43.23558, -108.110518)",
ILLINOIS,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,36,,71,,141,,280,,"ILLINOIS
(40.477092, -88.993221)",
OHIO,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,26,,48,,228,,194,,"OHIO
(40.056807, -82.405897)",
PENNSYLVANIA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,30,,69,,136,,189,,"PENNSYLVANIA
(40.789676, -77.858055)",
MICHIGAN,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,17,,35,,111,,160,,"MICHIGAN
(44.66399, -84.711206)",
NEVADA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,14,,7,,40,,"NEVADA
(39.491833, -117.070159)",
RHODE ISLAND,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,1,,44,,7,,11,,"RHODE ISLAND
(41.707447, -71.522488)",
PUERTO RICO,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,22,,60,,117,,"PUERTO RICO
(18.215692, -66.414655)",
DELAWARE,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,11,,10,,17,,"DELAWARE
(39.008676, -75.574561)",
HAWAII,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,12,,41,,47,,"HAWAII
(21.30992, -157.858158)",
NEW MEXICO,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,25,,35,,52,,"NEW MEXICO
(34.520396, -106.244402)",
ARKANSAS,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,15,,34,,55,,56,,"ARKANSAS
(34.748745, -92.275105)",
C.N.M.I.,2016,31,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
TENNESSEE,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,16,,33,,106,,108,,"TENNESSEE
(35.681402, -85.774444)",
NORTH CAROLINA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,23,,157,,94,,265,,"NORTH CAROLINA
(35.47995, -79.180571)",
ALASKA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,17,,12,,"ALASKA
(64.836661, -147.738891)",
VERMONT,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,6,,15,,12,,"VERMONT
(43.622479, -72.51927)",
NEW HAMPSHIRE,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,14,,25,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
VIRGINIA,2016,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,21,,56,,108,,133,,"VIRGINIA
(37.542699, -78.45822)",
UNITED STATES,2016,13,,-,0,,2,,2,,1,,,-,0,,1,,,-,,-,317,,992,,1697,,5792,,7374,,,
NEW ENGLAND,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,34,,87,,241,,328,,,
MID. ATLANTIC,2016,13,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,37,,88,,167,,494,,746,,,
NEW YORK CITY,2016,13,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,11,,17,,37,,150,,164,,"NEW YORK CITY
",
E.N. CENTRAL,2016,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,17,,103,,193,,602,,962,,,
W.N. CENTRAL,2016,13,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,5,,30,,59,,251,,423,,,
S. ATLANTIC,2016,13,,-,0,,2,,2,,,-,,-,0,,0,,,-,,-,104,,252,,491,,1607,,1802,,,
DIST. OF COL.,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,,-,6,,"DIST. OF COL.
",
E.S. CENTRAL,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,16,,72,,134,,508,,414,,,
W.S. CENTRAL,2016,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,82,,162,,397,,863,,876,,,
MOUNTAIN,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,18,,63,,176,,331,,598,,,
PACIFIC,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,33,,132,,282,,895,,1225,,,
AMER. SAMOA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
MONTANA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,9,,20,,61,,"MONTANA
(47.062617, -109.430168)",
KANSAS,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,25,,61,,76,,"KANSAS
(38.345528, -98.201847)",
MARYLAND,2016,13,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,8,,15,,37,,132,,144,,"MARYLAND
(39.290443, -76.612333)",
HAWAII,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,12,,41,,54,,"HAWAII
(21.30992, -157.858158)",
VIRGINIA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,21,,56,,125,,145,,"VIRGINIA
(37.542699, -78.45822)",
MASSACHUSETTS,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,19,,50,,133,,175,,"MASSACHUSETTS
(42.268546, -72.085064)",
ARIZONA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,12,,18,,49,,142,,211,,"ARIZONA
(34.869712, -111.760902)",
ALABAMA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,22,,47,,183,,137,,"ALABAMA
(32.839182, -86.631125)",
UTAH,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,8,,30,,78,,81,,"UTAH
(39.359772, -111.584173)",
WYOMING,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,7,,11,,16,,"WYOMING
(43.23558, -108.110518)",
WISCONSIN,2016,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,14,,89,,30,,143,,"WISCONSIN
(44.395526, -89.834513)",
CONNECTICUT,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,22,,55,,83,,"CONNECTICUT
(41.544654, -72.651713)",
LOUISIANA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,12,,24,,62,,152,,110,,"LOUISIANA
(31.2931, -92.463284)",
NEW HAMPSHIRE,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,14,,27,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
OHIO,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,26,,48,,245,,212,,"OHIO
(40.056807, -82.405897)",
WASHINGTON,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,14,,15,,71,,99,,93,,"WASHINGTON
(47.517368, -120.467672)",
IOWA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,11,,27,,106,,138,,"IOWA
(42.46942, -93.815856)",
NEW JERSEY,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,15,,47,,19,,175,,"NEW JERSEY
(40.104655, -74.386686)",
DELAWARE,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,11,,10,,17,,"DELAWARE
(39.008676, -75.574561)",
RHODE ISLAND,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,44,,8,,11,,"RHODE ISLAND
(41.707447, -71.522488)",
NORTH CAROLINA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,23,,157,,103,,276,,"NORTH CAROLINA
(35.47995, -79.180571)",
KENTUCKY,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,11,,60,,116,,79,,"KENTUCKY
(37.64591, -84.774043)",
NEW YORK,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,17,,25,,49,,176,,202,,"NEW YORK
(42.826892, -75.544286)",
SOUTH DAKOTA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,28,,49,,"SOUTH DAKOTA
(44.35371, -100.373709)",
NEW MEXICO,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,8,,26,,39,,61,,"NEW MEXICO
(34.520396, -106.244402)",
GEORGIA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,5,,38,,99,,216,,277,,"GEORGIA
(32.836038, -83.631709)",
OKLAHOMA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,7,,11,,61,,87,,62,,"OKLAHOMA
(35.468494, -97.521264)",
SOUTH CAROLINA,2016,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,8,,25,,68,,135,,137,,"SOUTH CAROLINA
(34.009286, -81.037094)",
TENNESSEE,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,10,,16,,33,,119,,113,,"TENNESSEE
(35.681402, -85.774444)",
IDAHO,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,6,,108,,34,,38,,"IDAHO
(43.680635, -114.364237)",
ALASKA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,7,,18,,12,,"ALASKA
(64.836661, -147.738891)",
NEVADA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,14,,7,,43,,"NEVADA
(39.491833, -117.070159)",
ARKANSAS,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,15,,34,,56,,63,,"ARKANSAS
(34.748745, -92.275105)",
MAINE,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,2,,8,,15,,17,,"MAINE
(45.252223, -68.986647)",
PENNSYLVANIA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,9,,28,,69,,149,,205,,"PENNSYLVANIA
(40.789676, -77.858055)",
OREGON,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,10,,21,,71,,70,,"OREGON
(44.567912, -120.156945)",
ILLINOIS,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,36,,71,,164,,311,,"ILLINOIS
(40.477092, -88.993221)",
COLORADO,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,30,,,-,87,,"COLORADO
(38.841772, -106.132562)",
MISSISSIPPI,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,2,,21,,56,,90,,85,,"MISSISSIPPI
(32.738663, -89.537312)",
TEXAS,2016,13,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,63,,102,,365,,568,,641,,"TEXAS
(31.827233, -99.423022)",
PUERTO RICO,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,22,,60,,124,,"PUERTO RICO
(18.215692, -66.414655)",
FLORIDA,2016,13,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,74,,118,,191,,886,,765,,"FLORIDA
(28.915325, -81.922409)",
VERMONT,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,1,,6,,16,,15,,"VERMONT
(43.622479, -72.51927)",
INDIANA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,12,,28,,52,,119,,"INDIANA
(39.76845, -86.156212)",
MICHIGAN,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,16,,35,,111,,177,,"MICHIGAN
(44.66399, -84.711206)",
MISSOURI,2016,13,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,86,,"MISSOURI
(38.636168, -92.566292)",
NEBRASKA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,1,,5,,13,,37,,57,,"NEBRASKA
(41.640503, -99.367122)",
GUAM,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
CALIFORNIA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,15,,101,,209,,666,,996,,"CALIFORNIA
(37.640735, -121.002435)",
WEST VIRGINIA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,,-,35,,"WEST VIRGINIA
(38.668501, -80.709421)",
MINNESOTA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
NORTH DAKOTA,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,19,,17,,"NORTH DAKOTA
(47.475879, -100.121011)",
UNITED STATES,2016,14,1,,0,,2,,4,,1,,,-,0,,1,,,-,,-,323,,992,,1695,,6340,,8028,,,
NEW ENGLAND,2016,14,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,34,,87,,281,,354,,,
MID. ATLANTIC,2016,14,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,44,,88,,167,,563,,808,,,
NEW YORK CITY,2016,14,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,5,,17,,37,,155,,177,,"NEW YORK CITY
",
E.N. CENTRAL,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,26,,104,,194,,661,,1070,,,
W.N. CENTRAL,2016,14,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,1,,30,,59,,266,,454,,,
S. ATLANTIC,2016,14,1,,0,,2,,3,,,-,,-,0,,0,,,-,,-,123,,270,,485,,1750,,1914,,,
DIST. OF COL.,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,,-,6,,"DIST. OF COL.
",
E.S. CENTRAL,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,72,,134,,530,,455,,,
W.S. CENTRAL,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,71,,163,,399,,948,,987,,,
MOUNTAIN,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,11,,59,,176,,357,,645,,,
PACIFIC,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,36,,132,,282,,984,,1341,,,
AMER. SAMOA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2016,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
HAWAII,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,5,,12,,52,,58,,"HAWAII
(21.30992, -157.858158)",
GUAM,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
SOUTH DAKOTA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,11,,29,,52,,"SOUTH DAKOTA
(44.35371, -100.373709)",
WEST VIRGINIA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,,-,39,,"WEST VIRGINIA
(38.668501, -80.709421)",
ALABAMA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,3,,21,,47,,194,,154,,"ALABAMA
(32.839182, -86.631125)",
NEW YORK,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,29,,25,,49,,208,,214,,"NEW YORK
(42.826892, -75.544286)",
WASHINGTON,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,24,,15,,72,,118,,109,,"WASHINGTON
(47.517368, -120.467672)",
DELAWARE,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,11,,11,,19,,"DELAWARE
(39.008676, -75.574561)",
IDAHO,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,4,,6,,108,,38,,46,,"IDAHO
(43.680635, -114.364237)",
NEVADA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,4,,14,,8,,47,,"NEVADA
(39.491833, -117.070159)",
ARIZONA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,6,,17,,49,,152,,223,,"ARIZONA
(34.869712, -111.760902)",
WISCONSIN,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,14,,90,,30,,163,,"WISCONSIN
(44.395526, -89.834513)",
WYOMING,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,7,,11,,16,,"WYOMING
(43.23558, -108.110518)",
COLORADO,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,10,,30,,,-,98,,"COLORADO
(38.841772, -106.132562)",
NEW HAMPSHIRE,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,3,,12,,14,,30,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MISSOURI,2016,14,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,86,,"MISSOURI
(38.636168, -92.566292)",
OHIO,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,26,,26,,48,,274,,234,,"OHIO
(40.056807, -82.405897)",
UTAH,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,7,,30,,84,,89,,"UTAH
(39.359772, -111.584173)",
NORTH CAROLINA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,25,,154,,103,,286,,"NORTH CAROLINA
(35.47995, -79.180571)",
KANSAS,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,9,,25,,65,,87,,"KANSAS
(38.345528, -98.201847)",
ALASKA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,7,,19,,12,,"ALASKA
(64.836661, -147.738891)",
OKLAHOMA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,11,,61,,87,,71,,"OKLAHOMA
(35.468494, -97.521264)",
NORTH DAKOTA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,23,,18,,"NORTH DAKOTA
(47.475879, -100.121011)",
TENNESSEE,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,8,,16,,33,,129,,123,,"TENNESSEE
(35.681402, -85.774444)",
LOUISIANA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,25,,24,,62,,179,,121,,"LOUISIANA
(31.2931, -92.463284)",
MAINE,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,2,,8,,15,,19,,"MAINE
(45.252223, -68.986647)",
