Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2016","Mumps, Cum 2016, flag","Mumps, Cum 2015","Mumps, Cum 2015, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2016","Pertussis, Cum 2016, flag","Pertussis, Cum 2015","Pertussis, Cum 2015, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2016","Rabies, animal, Cum 2016, flag","Rabies, animal, Cum 2015","Rabies, animal, Cum 2015, flag",Location 1,Location 2
C.N.M.I.,2016,13,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
GUAM,2016,13,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
IOWA,2016,13,1,,5,,32,,202,,2,,,-,2,,7,,16,,49,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
TENNESSEE,2016,13,,-,0,,1,,1,,2,,3,,2,,8,,26,,80,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
CONNECTICUT,2016,13,,-,0,,1,,,-,,-,,-,1,,4,,8,,18,,,-,3,,12,,22,,29,,"CONNECTICUT
(41.544654, -72.651713)",
WEST VIRGINIA,2016,13,,-,0,,0,,,-,1,,,-,1,,7,,6,,18,,,-,0,,4,,3,,5,,"WEST VIRGINIA
(38.668501, -80.709421)",
SOUTH CAROLINA,2016,13,,-,0,,1,,2,,,-,1,,2,,17,,26,,41,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
COLORADO,2016,13,,-,0,,3,,7,,4,,10,,17,,26,,218,,295,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
ARKANSAS,2016,13,,-,0,,1,,,-,1,,,-,1,,7,,12,,8,,,-,0,,7,,5,,16,,"ARKANSAS
(34.748745, -92.275105)",
TEXAS,2016,13,1,,0,,5,,8,,3,,14,,28,,112,,196,,244,,16,,15,,70,,108,,179,,"TEXAS
(31.827233, -99.423022)",
NEBRASKA,2016,13,,-,0,,1,,1,,,-,3,,4,,13,,59,,363,,1,,0,,5,,2,,5,,"NEBRASKA
(41.640503, -99.367122)",
PENNSYLVANIA,2016,13,,-,0,,2,,1,,5,,8,,18,,33,,305,,230,,,-,7,,26,,,-,86,,"PENNSYLVANIA
(40.789676, -77.858055)",
MAINE,2016,13,,-,0,,1,,3,,,-,1,,3,,21,,56,,113,,6,,1,,3,,17,,4,,"MAINE
(45.252223, -68.986647)",
WYOMING,2016,13,,-,0,,0,,,-,,-,,-,0,,4,,3,,6,,,-,0,,2,,,-,1,,"WYOMING
(43.23558, -108.110518)",
VERMONT,2016,13,,-,0,,1,,,-,,-,,-,0,,6,,22,,2,,,-,0,,2,,8,,2,,"VERMONT
(43.622479, -72.51927)",
DELAWARE,2016,13,,-,0,,1,,,-,1,,,-,0,,3,,4,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
NEW MEXICO,2016,13,,-,0,,1,,,-,,-,,-,3,,13,,20,,62,,,-,0,,1,,1,,,-,"NEW MEXICO
(34.520396, -106.244402)",
MINNESOTA,2016,13,,-,0,,4,,17,,2,,,-,6,,15,,44,,153,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
NEVADA,2016,13,,-,0,,0,,,-,,-,,-,1,,8,,,-,32,,,-,0,,2,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MASSACHUSETTS,2016,13,,-,0,,15,,27,,,-,,-,4,,13,,16,,53,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
RHODE ISLAND,2016,13,,-,0,,1,,,-,,-,,-,0,,5,,5,,7,,,-,0,,2,,3,,1,,"RHODE ISLAND
(41.707447, -71.522488)",
GEORGIA,2016,13,,-,0,,0,,,-,,-,,-,2,,10,,26,,71,,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
IDAHO,2016,13,,-,0,,1,,,-,7,,1,,2,,13,,17,,66,,,-,0,,1,,,-,,-,"IDAHO
(43.680635, -114.364237)",
CALIFORNIA,2016,13,,-,0,,2,,2,,4,,,-,35,,116,,164,,1234,,,-,3,,10,,12,,38,,"CALIFORNIA
(37.640735, -121.002435)",
ILLINOIS,2016,13,,-,8,,33,,127,,9,,,-,14,,30,,137,,137,,,-,1,,18,,,-,2,,"ILLINOIS
(40.477092, -88.993221)",
WASHINGTON,2016,13,,-,0,,3,,,-,,-,11,,15,,118,,97,,211,,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
MISSISSIPPI,2016,13,,-,0,,0,,,-,,-,,-,0,,2,,1,,2,,,-,0,,2,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
MARYLAND,2016,13,,-,0,,5,,,-,1,,1,,2,,7,,17,,44,,,-,6,,20,,4,,59,,"MARYLAND
(39.290443, -76.612333)",
SOUTH DAKOTA,2016,13,,-,0,,0,,,-,,-,,-,0,,2,,5,,3,,,-,0,,2,,3,,6,,"SOUTH DAKOTA
(44.35371, -100.373709)",
MISSOURI,2016,13,,-,0,,0,,,-,1,,,-,0,,0,,,-,50,,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
VIRGINIA,2016,13,,-,0,,5,,3,,18,,4,,5,,35,,40,,43,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
NEW HAMPSHIRE,2016,13,,-,0,,5,,7,,,-,,-,0,,3,,4,,7,,,-,0,,2,,2,,1,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ARIZONA,2016,13,,-,0,,1,,3,,,-,4,,10,,30,,133,,193,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
OKLAHOMA,2016,13,,-,0,,1,,,-,,-,,-,0,,9,,,-,6,,,-,1,,23,,11,,21,,"OKLAHOMA
(35.468494, -97.521264)",
HAWAII,2016,13,,-,0,,1,,2,,,-,,-,1,,4,,9,,7,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
WISCONSIN,2016,13,,-,0,,17,,4,,1,,,-,13,,28,,179,,162,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
ALABAMA,2016,13,,-,0,,1,,1,,,-,,-,3,,8,,49,,52,,1,,1,,6,,19,,19,,"ALABAMA
(32.839182, -86.631125)",
PUERTO RICO,2016,13,,-,0,,1,,,-,2,,,-,0,,1,,,-,5,,,-,0,,2,,,-,4,,"PUERTO RICO
(18.215692, -66.414655)",
MICHIGAN,2016,13,,-,0,,2,,6,,1,,,-,8,,25,,69,,144,,,-,0,,4,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
OREGON,2016,13,,-,0,,2,,1,,,-,,-,8,,28,,33,,136,,,-,0,,4,,,-,,-,"OREGON
(44.567912, -120.156945)",
FLORIDA,2016,13,1,,0,,1,,4,,2,,6,,7,,14,,96,,90,,,-,0,,4,,13,,84,,"FLORIDA
(28.915325, -81.922409)",
ALASKA,2016,13,,-,0,,0,,,-,,-,1,,1,,10,,27,,28,,,-,0,,3,,8,,1,,"ALASKA
(64.836661, -147.738891)",
NORTH CAROLINA,2016,13,,-,0,,8,,18,,1,,,-,5,,24,,36,,138,,,-,7,,12,,45,,64,,"NORTH CAROLINA
(35.47995, -79.180571)",
LOUISIANA,2016,13,,-,0,,1,,,-,1,,3,,2,,8,,16,,30,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
KANSAS,2016,13,,-,0,,2,,6,,,-,,-,5,,18,,8,,126,,1,,1,,6,,12,,28,,"KANSAS
(38.345528, -98.201847)",
INDIANA,2016,13,,-,0,,1,,2,,,-,,-,4,,9,,28,,46,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
OHIO,2016,13,,-,0,,2,,7,,13,,9,,14,,34,,236,,259,,,-,0,,5,,2,,8,,"OHIO
(40.056807, -82.405897)",
MONTANA,2016,13,,-,0,,6,,12,,,-,,-,1,,18,,4,,112,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NEW YORK,2016,13,,-,0,,4,,8,,6,,16,,11,,48,,186,,159,,4,,7,,14,,81,,56,,"NEW YORK
(42.826892, -75.544286)",
KENTUCKY,2016,13,,-,0,,1,,1,,3,,3,,4,,27,,162,,30,,,-,0,,2,,1,,2,,"KENTUCKY
(37.64591, -84.774043)",
NORTH DAKOTA,2016,13,,-,0,,1,,1,,,-,,-,0,,4,,1,,5,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
UTAH,2016,13,,-,0,,0,,,-,,-,,-,6,,26,,19,,156,,,-,0,,4,,,-,,-,"UTAH
(39.359772, -111.584173)",
NEW JERSEY,2016,13,,-,0,,2,,1,,4,,,-,7,,17,,61,,79,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
UNITED STATES,2016,14,11,,28,,75,,549,,114,,87,,344,,540,,3200,,6054,,50,,68,,125,,451,,797,,,
NEW ENGLAND,2016,14,3,,0,,18,,57,,,-,1,,12,,27,,123,,227,,3,,5,,13,,63,,42,,,
MID. ATLANTIC,2016,14,,-,2,,12,,17,,28,,19,,48,,77,,682,,565,,33,,14,,32,,114,,160,,,
NEW YORK CITY,2016,14,,-,1,,10,,6,,11,,,-,7,,22,,65,,53,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,14,1,,11,,46,,151,,25,,6,,56,,92,,704,,786,,,-,1,,18,,3,,10,,,
W.N. CENTRAL,2016,14,3,,7,,38,,250,,5,,3,,20,,32,,136,,771,,1,,2,,9,,19,,45,,,
S. ATLANTIC,2016,14,,-,1,,8,,27,,29,,5,,29,,69,,262,,453,,,-,13,,31,,74,,232,,,
DIST. OF COL.,2016,14,,-,0,,0,,,-,,-,,-,0,,2,,4,,1,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,14,,-,0,,2,,3,,5,,7,,11,,34,,251,,173,,1,,2,,6,,21,,24,,,
W.S. CENTRAL,2016,14,2,,0,,6,,14,,7,,19,,32,,116,,246,,318,,12,,19,,71,,136,,234,,,
MOUNTAIN,2016,14,2,,0,,6,,24,,11,,22,,42,,83,,438,,991,,,-,1,,6,,1,,1,,,
PACIFIC,2016,14,,-,0,,3,,6,,4,,5,,55,,227,,358,,1770,,,-,4,,13,,20,,49,,,
AMER. SAMOA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WASHINGTON,2016,14,,-,0,,3,,,-,,-,4,,14,,118,,101,,230,,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
DELAWARE,2016,14,,-,0,,1,,,-,1,,1,,0,,3,,5,,3,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
NEBRASKA,2016,14,,-,0,,1,,1,,,-,3,,4,,13,,62,,364,,,-,0,,5,,2,,6,,"NEBRASKA
(41.640503, -99.367122)",
PENNSYLVANIA,2016,14,,-,0,,2,,2,,6,,14,,19,,33,,337,,263,,,-,6,,26,,,-,97,,"PENNSYLVANIA
(40.789676, -77.858055)",
FLORIDA,2016,14,,-,0,,1,,4,,2,,3,,7,,14,,99,,93,,,-,0,,6,,15,,84,,"FLORIDA
(28.915325, -81.922409)",
PUERTO RICO,2016,14,,-,0,,1,,,-,2,,,-,0,,1,,,-,5,,,-,0,,2,,,-,4,,"PUERTO RICO
(18.215692, -66.414655)",
CONNECTICUT,2016,14,3,,0,,1,,7,,,-,,-,1,,4,,12,,20,,1,,3,,12,,31,,31,,"CONNECTICUT
(41.544654, -72.651713)",
MISSOURI,2016,14,,-,0,,0,,,-,1,,,-,0,,0,,,-,50,,,-,0,,0,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
IDAHO,2016,14,,-,0,,1,,,-,7,,4,,2,,13,,21,,71,,,-,0,,1,,,-,,-,"IDAHO
(43.680635, -114.364237)",
NEW YORK,2016,14,,-,0,,4,,8,,6,,5,,12,,48,,191,,165,,33,,7,,14,,114,,63,,"NEW YORK
(42.826892, -75.544286)",
IOWA,2016,14,2,,6,,33,,220,,2,,,-,2,,7,,16,,49,,,-,0,,0,,,-,,-,"IOWA
(42.46942, -93.815856)",
MISSISSIPPI,2016,14,,-,0,,0,,,-,,-,,-,0,,2,,1,,3,,,-,0,,2,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
ARIZONA,2016,14,,-,0,,1,,3,,,-,4,,9,,30,,136,,213,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
NEW MEXICO,2016,14,,-,0,,1,,,-,,-,,-,3,,13,,23,,66,,,-,0,,1,,1,,,-,"NEW MEXICO
(34.520396, -106.244402)",
NEW HAMPSHIRE,2016,14,,-,0,,5,,7,,,-,,-,1,,3,,6,,7,,2,,0,,2,,4,,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
GEORGIA,2016,14,,-,0,,0,,,-,,-,,-,3,,10,,26,,57,,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
MICHIGAN,2016,14,,-,0,,2,,5,,1,,,-,8,,25,,75,,149,,,-,0,,4,,1,,,-,"MICHIGAN
(44.66399, -84.711206)",
COLORADO,2016,14,,-,0,,3,,7,,4,,14,,17,,26,,232,,312,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
MASSACHUSETTS,2016,14,,-,0,,16,,40,,,-,,-,4,,13,,18,,58,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
CALIFORNIA,2016,14,,-,0,,2,,3,,4,,,-,35,,117,,174,,1349,,,-,3,,11,,12,,48,,"CALIFORNIA
(37.640735, -121.002435)",
NEW JERSEY,2016,14,,-,0,,2,,1,,5,,,-,8,,18,,89,,84,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
LOUISIANA,2016,14,,-,0,,1,,,-,1,,,-,2,,8,,17,,32,,,-,0,,0,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
OKLAHOMA,2016,14,,-,0,,1,,,-,1,,,-,0,,9,,,-,12,,,-,0,,23,,11,,21,,"OKLAHOMA
(35.468494, -97.521264)",
VIRGINIA,2016,14,,-,0,,5,,3,,23,,,-,5,,35,,40,,49,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
SOUTH DAKOTA,2016,14,,-,0,,0,,,-,,-,,-,0,,2,,5,,4,,,-,0,,2,,3,,7,,"SOUTH DAKOTA
(44.35371, -100.373709)",
WEST VIRGINIA,2016,14,,-,0,,0,,,-,1,,,-,1,,7,,6,,20,,,-,0,,4,,3,,9,,"WEST VIRGINIA
(38.668501, -80.709421)",
GUAM,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MARYLAND,2016,14,,-,0,,5,,,-,1,,,-,2,,7,,18,,44,,,-,5,,20,,4,,67,,"MARYLAND
(39.290443, -76.612333)",
ALABAMA,2016,14,,-,0,,1,,1,,,-,1,,3,,8,,52,,57,,1,,1,,6,,20,,21,,"ALABAMA
(32.839182, -86.631125)",
MONTANA,2016,14,2,,0,,6,,14,,,-,,-,1,,18,,4,,115,,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
UTAH,2016,14,,-,0,,0,,,-,,-,,-,6,,26,,19,,171,,,-,0,,4,,,-,,-,"UTAH
(39.359772, -111.584173)",
OREGON,2016,14,,-,0,,2,,1,,,-,,-,8,,28,,37,,147,,,-,0,,4,,,-,,-,"OREGON
(44.567912, -120.156945)",
WISCONSIN,2016,14,,-,0,,17,,4,,1,,,-,13,,28,,196,,174,,,N,0,,0,,,N,,N,"WISCONSIN
(44.395526, -89.834513)",
MAINE,2016,14,,-,0,,1,,3,,,-,,-,3,,20,,57,,133,,,-,1,,6,,17,,4,,"MAINE
(45.252223, -68.986647)",
KANSAS,2016,14,,-,0,,2,,6,,,-,,-,5,,18,,8,,134,,1,,1,,6,,14,,32,,"KANSAS
(38.345528, -98.201847)",
ARKANSAS,2016,14,,-,0,,1,,,-,2,,,-,1,,7,,12,,8,,,-,0,,7,,5,,20,,"ARKANSAS
(34.748745, -92.275105)",
MINNESOTA,2016,14,,-,0,,4,,17,,2,,,-,6,,15,,44,,165,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
VERMONT,2016,14,,-,0,,1,,,-,,-,,-,0,,6,,23,,2,,,-,0,,2,,8,,2,,"VERMONT
(43.622479, -72.51927)",
ALASKA,2016,14,,-,0,,0,,,-,,-,1,,2,,10,,36,,37,,,-,0,,3,,8,,1,,"ALASKA
(64.836661, -147.738891)",
INDIANA,2016,14,,-,0,,6,,7,,,-,,-,4,,9,,36,,48,,,-,0,,0,,,-,,-,"INDIANA
(39.76845, -86.156212)",
RHODE ISLAND,2016,14,,-,0,,1,,,-,,-,1,,0,,5,,7,,7,,,-,0,,2,,3,,3,,"RHODE ISLAND
(41.707447, -71.522488)",
NORTH CAROLINA,2016,14,,-,0,,8,,18,,1,,,-,6,,28,,36,,144,,,-,7,,12,,52,,72,,"NORTH CAROLINA
(35.47995, -79.180571)",
OHIO,2016,14,1,,0,,2,,8,,13,,6,,14,,34,,260,,271,,,-,0,,5,,2,,8,,"OHIO
(40.056807, -82.405897)",
WYOMING,2016,14,,-,0,,0,,,-,,-,,-,0,,4,,3,,6,,,-,0,,2,,,-,1,,"WYOMING
(43.23558, -108.110518)",
KENTUCKY,2016,14,,-,0,,1,,1,,3,,5,,4,,27,,171,,31,,,-,0,,2,,1,,3,,"KENTUCKY
(37.64591, -84.774043)",
NORTH DAKOTA,2016,14,1,,0,,3,,6,,,-,,-,0,,4,,1,,5,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
ILLINOIS,2016,14,,-,8,,33,,127,,10,,,-,14,,30,,137,,144,,,-,1,,18,,,-,2,,"ILLINOIS
(40.477092, -88.993221)",
TENNESSEE,2016,14,,-,0,,1,,1,,2,,1,,2,,8,,27,,82,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
HAWAII,2016,14,,-,0,,1,,2,,,-,,-,1,,4,,10,,7,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
SOUTH CAROLINA,2016,14,,-,0,,1,,2,,,-,1,,2,,17,,28,,42,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEVADA,2016,14,,-,0,,0,,,-,,-,,-,1,,8,,,-,37,,,-,0,,2,,,-,,-,"NEVADA
(39.491833, -117.070159)",
TEXAS,2016,14,2,,0,,5,,14,,3,,19,,28,,112,,217,,266,,12,,15,,70,,120,,193,,"TEXAS
(31.827233, -99.423022)",
UNITED STATES,2016,15,7,,31,,75,,643,,122,,110,,338,,543,,3460,,6464,,53,,66,,125,,525,,866,,,
NEW ENGLAND,2016,15,,-,0,,18,,58,,,-,3,,12,,26,,139,,248,,4,,5,,13,,68,,48,,,
MID. ATLANTIC,2016,15,3,,2,,12,,22,,30,,25,,47,,77,,731,,598,,24,,14,,33,,138,,173,,,
NEW YORK CITY,2016,15,,-,1,,10,,8,,12,,,-,8,,22,,73,,57,,,-,0,,0,,,-,,-,"NEW YORK CITY
",
E.N. CENTRAL,2016,15,2,,12,,46,,199,,26,,20,,56,,92,,745,,816,,,-,1,,18,,3,,10,,,
W.N. CENTRAL,2016,15,,-,8,,38,,280,,5,,2,,23,,47,,166,,779,,3,,2,,9,,22,,51,,,
S. ATLANTIC,2016,15,,-,1,,8,,28,,31,,6,,29,,69,,284,,482,,4,,13,,31,,87,,239,,,
DIST. OF COL.,2016,15,,-,0,,0,,,-,,-,1,,0,,2,,5,,1,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,15,,-,0,,3,,7,,5,,13,,11,,34,,269,,180,,1,,2,,6,,22,,26,,,
W.S. CENTRAL,2016,15,1,,0,,6,,16,,7,,15,,32,,117,,265,,358,,17,,19,,71,,164,,264,,,
MOUNTAIN,2016,15,1,,0,,6,,26,,11,,14,,42,,83,,469,,1044,,,-,1,,6,,1,,1,,,
PACIFIC,2016,15,,-,0,,3,,7,,7,,12,,54,,229,,392,,1959,,,-,4,,13,,20,,54,,,
AMER. SAMOA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,U,0,,0,,,U,,U,"AMER. SAMOA
",
C.N.M.I.,2016,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
SOUTH DAKOTA,2016,15,,-,0,,0,,,-,,-,,-,0,,2,,5,,4,,,-,0,,2,,3,,9,,"SOUTH DAKOTA
(44.35371, -100.373709)",
FLORIDA,2016,15,,-,0,,1,,4,,2,,4,,7,,14,,103,,100,,,-,0,,8,,17,,84,,"FLORIDA
(28.915325, -81.922409)",
GEORGIA,2016,15,,-,0,,0,,,-,,-,,-,3,,10,,26,,63,,,-,0,,0,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
MASSACHUSETTS,2016,15,,-,0,,16,,40,,,-,,-,4,,13,,18,,61,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MISSISSIPPI,2016,15,,-,0,,0,,,-,,-,,-,0,,2,,1,,3,,,-,0,,2,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
NEW MEXICO,2016,15,,-,0,,1,,,-,,-,,-,3,,13,,25,,68,,,-,0,,1,,1,,,-,"NEW MEXICO
(34.520396, -106.244402)",
TENNESSEE,2016,15,,-,0,,1,,1,,2,,2,,2,,8,,30,,84,,,-,0,,0,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
IDAHO,2016,15,,-,0,,1,,,-,7,,,-,2,,13,,21,,74,,,-,0,,1,,,-,,-,"IDAHO
(43.680635, -114.364237)",
PUERTO RICO,2016,15,,-,0,,1,,1,,2,,,-,0,,1,,2,,5,,,-,0,,2,,,-,4,,"PUERTO RICO
(18.215692, -66.414655)",
ALASKA,2016,15,,-,0,,0,,,-,,-,,-,2,,10,,37,,44,,,-,0,,3,,8,,2,,"ALASKA
(64.836661, -147.738891)",
NORTH CAROLINA,2016,15,,-,0,,8,,18,,1,,,-,6,,28,,36,,150,,4,,7,,12,,60,,76,,"NORTH CAROLINA
(35.47995, -79.180571)",
COLORADO,2016,15,1,,0,,3,,8,,4,,10,,17,,26,,242,,322,,,-,0,,0,,,-,,-,"COLORADO
(38.841772, -106.132562)",
ALABAMA,2016,15,,-,0,,1,,1,,,-,2,,3,,8,,55,,61,,1,,1,,6,,21,,23,,"ALABAMA
(32.839182, -86.631125)",
MARYLAND,2016,15,,-,0,,5,,,-,3,,,-,2,,7,,22,,48,,,-,4,,20,,4,,70,,"MARYLAND
(39.290443, -76.612333)",
ARIZONA,2016,15,,-,0,,1,,3,,,-,4,,9,,30,,141,,222,,,N,0,,0,,,N,,N,"ARIZONA
(34.869712, -111.760902)",
VIRGINIA,2016,15,,-,0,,2,,4,,23,,,-,5,,35,,47,,54,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
MINNESOTA,2016,15,,-,0,,4,,17,,2,,,-,8,,27,,71,,165,,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
RHODE ISLAND,2016,15,,-,0,,1,,,-,,-,,-,0,,5,,7,,7,,,-,0,,2,,3,,4,,"RHODE ISLAND
(41.707447, -71.522488)",
TEXAS,2016,15,1,,0,,5,,16,,3,,14,,28,,113,,234,,304,,17,,16,,70,,148,,220,,"TEXAS
(31.827233, -99.423022)",
NORTH DAKOTA,2016,15,,-,0,,3,,7,,,-,,-,0,,4,,2,,6,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
OKLAHOMA,2016,15,,-,0,,0,,,-,1,,,-,0,,9,,,-,12,,,-,0,,23,,11,,24,,"OKLAHOMA
(35.468494, -97.521264)",
HAWAII,2016,15,,-,0,,1,,2,,,-,,-,1,,4,,10,,9,,,-,0,,0,,,-,,-,"HAWAII
(21.30992, -157.858158)",
UTAH,2016,15,,-,0,,0,,,-,,-,,-,6,,26,,33,,185,,,-,0,,4,,,-,,-,"UTAH
(39.359772, -111.584173)",
ARKANSAS,2016,15,,-,0,,1,,,-,2,,1,,1,,7,,14,,10,,,-,0,,7,,5,,20,,"ARKANSAS
(34.748745, -92.275105)",
MAINE,2016,15,,-,0,,1,,4,,,-,1,,3,,15,,58,,148,,2,,1,,6,,19,,5,,"MAINE
(45.252223, -68.986647)",
NEBRASKA,2016,15,,-,0,,1,,1,,,-,2,,4,,13,,64,,368,,,-,0,,5,,2,,6,,"NEBRASKA
(41.640503, -99.367122)",
NEW YORK,2016,15,3,,0,,4,,11,,6,,16,,12,,48,,207,,175,,24,,7,,33,,138,,66,,"NEW YORK
(42.826892, -75.544286)",
NEW JERSEY,2016,15,,-,0,,2,,2,,6,,,-,8,,18,,90,,91,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
VERMONT,2016,15,,-,0,,1,,,-,,-,2,,1,,8,,35,,4,,1,,0,,2,,9,,2,,"VERMONT
(43.622479, -72.51927)",
ILLINOIS,2016,15,,-,8,,33,,128,,11,,,-,14,,30,,149,,148,,,-,1,,18,,,-,2,,"ILLINOIS
(40.477092, -88.993221)",
PENNSYLVANIA,2016,15,,-,0,,2,,1,,6,,9,,19,,35,,361,,275,,,-,6,,26,,,-,107,,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2016,15,,-,0,,3,,7,,,-,,-,1,,4,,13,,21,,1,,3,,12,,33,,34,,"CONNECTICUT
(41.544654, -72.651713)",
NEVADA,2016,15,,-,0,,0,,,-,,-,,-,1,,8,,,-,40,,,-,0,,2,,,-,,-,"NEVADA
(39.491833, -117.070159)",
NEW HAMPSHIRE,2016,15,,-,0,,5,,7,,,-,,-,1,,3,,8,,7,,,-,0,,2,,4,,3,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
DELAWARE,2016,15,,-,0,,1,,,-,1,,,-,0,,3,,6,,3,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
WEST VIRGINIA,2016,15,,-,0,,0,,,-,1,,,-,1,,7,,8,,20,,,-,0,,3,,6,,9,,"WEST VIRGINIA
(38.668501, -80.709421)",
