Reporting Area,MMWR Year,MMWR Week,"Mumps, Current week","Mumps, Current week, flag","Mumps, Previous 52 weeks Med","Mumps, Previous 52 weeks Med, flag","Mumps, Previous 52 weeks Max","Mumps, Previous 52 weeks Max, flag","Mumps, Cum 2014","Mumps, Cum 2014, flag","Mumps, Cum 2013","Mumps, Cum 2013, flag","Pertussis, Current week","Pertussis, Current week, flag","Pertussis, Previous 52 weeks Med","Pertussis, Previous 52 weeks Med, flag","Pertussis, Previous 52 weeks Max","Pertussis, Previous 52 weeks Max, flag","Pertussis, Cum 2014","Pertussis, Cum 2014, flag","Pertussis, Cum 2013","Pertussis, Cum 2013, flag","Rabies, animal, Current week","Rabies, animal, Current week, flag","Rabies, animal, Previous 52 weeks Med","Rabies, animal, Previous 52 weeks Med, flag","Rabies, animal, Previous 52 weeks Max","Rabies, animal, Previous 52 weeks Max, flag","Rabies, animal, Cum 2014","Rabies, animal, Cum 2014, flag","Rabies, animal, Cum 2013","Rabies, animal, Cum 2013, flag",Location 1,Location 2
VIRGIN ISL.,2014,26,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
(39.52368635500045, -99.11415045099966)",
ALABAMA,2014,26,,-,0,,1,,1,,2,,1,,4,,10,,93,,89,,,-,1,,5,,20,,14,,"ALABAMA
(32.84057327200048, -86.63185803899967)",
IOWA,2014,26,,-,0,,1,,2,,1,,,-,4,,13,,56,,168,,,-,0,,0,,,-,,-,"IOWA
(42.469404401000475, -93.81648936699969)",
MAINE,2014,26,,-,0,,0,,,-,1,,18,,5,,27,,178,,174,,1,,1,,3,,16,,28,,"MAINE
(45.254228663000504, -68.98502952999962)",
NEW MEXICO,2014,26,,-,0,,1,,,-,,-,,-,9,,24,,161,,317,,1,,0,,1,,2,,5,,"NEW MEXICO
(34.52088247800049, -106.24057768899968)",
PENNSYLVANIA,2014,26,,-,0,,2,,5,,14,,14,,11,,24,,296,,338,,,-,3,,12,,,-,162,,"PENNSYLVANIA
(40.79373106100047, -77.86069775999965)",
NEVADA,2014,26,,-,0,,2,,,-,1,,,-,2,,12,,63,,69,,,-,0,,3,,3,,5,,"NEVADA
(39.49324126500045, -117.07183978499972)",
MICHIGAN,2014,26,,-,0,,1,,6,,3,,5,,20,,44,,411,,317,,1,,0,,5,,12,,13,,"MICHIGAN
(44.66131575600048, -84.71438724399968)",
WYOMING,2014,26,,-,0,,0,,,-,,-,,-,1,,12,,35,,19,,,-,0,,2,,,-,3,,"WYOMING
(43.23554147100049, -108.10982744299969)",
OHIO,2014,26,15,,1,,96,,492,,7,,22,,27,,104,,802,,421,,,-,0,,19,,7,,8,,"OHIO
(40.06021029700048, -82.40425685299965)",
NEW YORK,2014,26,1,,0,,2,,5,,2,,13,,14,,40,,309,,321,,9,,6,,19,,155,,145,,"NEW YORK
(42.82700023900048, -75.54396639699968)",
AMER. SAMOA,2014,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
(39.52368635500045, -99.11415045099966)",
MASSACHUSETTS,2014,26,,-,0,,2,,5,,59,,,-,3,,13,,62,,188,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687306500047, -72.08268985899963)",
KENTUCKY,2014,26,,-,0,,0,,,-,2,,,-,7,,28,,136,,150,,,-,0,,2,,4,,8,,"KENTUCKY
(37.645973909000475, -84.77496612599964)",
GUAM,2014,26,,-,0,,1,,,-,4,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.355173397000442, 144.70297250000056)",
INDIANA,2014,26,,-,0,,3,,15,,1,,,-,10,,29,,151,,172,,,-,0,,1,,,-,4,,"INDIANA
(39.76691364600049, -86.14995579899966)",
LOUISIANA,2014,26,,-,0,,1,,,-,1,,,-,2,,11,,35,,92,,,-,0,,1,,,-,4,,"LOUISIANA
(31.312662564000448, -92.44567554599968)",
MISSISSIPPI,2014,26,,-,0,,0,,,-,,-,,-,1,,4,,37,,28,,,-,0,,1,,,-,1,,"MISSISSIPPI
(32.74551123200047, -89.53802764499966)",
MISSOURI,2014,26,,-,0,,2,,1,,2,,1,,9,,33,,177,,192,,1,,0,,3,,14,,23,,"MISSOURI
(38.63579372300046, -92.56629737199967)",
DELAWARE,2014,26,,-,0,,0,,,-,,-,1,,1,,35,,194,,20,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883351400046, -75.57773943699965)",
TENNESSEE,2014,26,,-,0,,3,,4,,2,,3,,5,,10,,130,,106,,,-,0,,0,,,-,,-,"TENNESSEE
(35.680943063000484, -85.77448642199965)",
FLORIDA,2014,26,,-,0,,1,,,-,,-,21,,16,,63,,399,,272,,,-,0,,20,,40,,103,,"FLORIDA
(28.932042899000464, -81.92895558499964)",
ILLINOIS,2014,26,,-,1,,15,,107,,18,,,-,13,,35,,187,,313,,1,,1,,6,,9,,9,,"ILLINOIS
(40.48501278700047, -88.99770813999965)",
SOUTH CAROLINA,2014,26,,-,0,,1,,,-,1,,2,,3,,9,,62,,101,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882060100049, -81.04536765699964)",
WEST VIRGINIA,2014,26,,-,0,,0,,,-,,-,,-,0,,3,,9,,6,,,-,1,,5,,23,,36,,"WEST VIRGINIA
(38.665511497000466, -80.71263935099967)",
C.N.M.I.,2014,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
(39.52368635500045, -99.11415045099966)",
DIST. OF COL.,2014,26,1,,0,,4,,15,,1,,,-,0,,4,,10,,22,,,-,0,,0,,,-,,-,"DIST. OF COL.
(39.52368635500045, -99.11415045099966)",
NEBRASKA,2014,26,,-,0,,0,,,-,,-,,-,4,,15,,71,,94,,,-,0,,2,,2,,24,,"NEBRASKA
(41.64104043900045, -99.36571864599966)",
UNITED STATES,2014,27,8,,9,,115,,896,,389,,223,,571,,1036,,12703,,12546,,34,,61,,137,,1251,,1807,,,
NEW ENGLAND,2014,27,,-,0,,2,,5,,67,,7,,15,,35,,371,,629,,1,,5,,13,,117,,159,,,
MID. ATLANTIC,2014,27,2,,2,,25,,134,,36,,26,,32,,63,,767,,958,,3,,10,,33,,158,,339,,,
E.N. CENTRAL,2014,27,5,,2,,106,,682,,34,,15,,98,,200,,2013,,1893,,,-,2,,24,,29,,38,,,
W.N. CENTRAL,2014,27,,-,0,,6,,13,,6,,2,,42,,95,,712,,1022,,,-,2,,11,,49,,129,,,
S. ATLANTIC,2014,27,,-,0,,9,,32,,197,,41,,55,,100,,1456,,1127,,6,,10,,23,,211,,503,,,
DIST. OF COL.,2014,27,,-,0,,4,,15,,1,,,-,0,,4,,10,,23,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,27,,-,0,,3,,5,,6,,8,,16,,40,,437,,393,,,-,1,,5,,24,,23,,,
W.S. CENTRAL,2014,27,,-,0,,3,,10,,10,,47,,78,,499,,1373,,1473,,24,,23,,78,,550,,510,,,
MOUNTAIN,2014,27,,-,0,,2,,5,,6,,30,,92,,143,,1931,,3279,,,-,0,,11,,7,,20,,,
PACIFIC,2014,27,1,,0,,2,,10,,27,,47,,77,,307,,3643,,1772,,,-,4,,13,,106,,86,,,
VIRGIN ISL.,2014,27,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
DELAWARE,2014,27,,-,0,,0,,,-,,-,,-,1,,35,,194,,20,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883059000046, -75.57773943699965)",
OHIO,2014,27,5,,1,,96,,497,,8,,13,,27,,104,,815,,446,,,-,0,,19,,7,,8,,"OHIO
(40.06021184000048, -82.40425685299965)",
ILLINOIS,2014,27,,-,1,,15,,108,,20,,,-,13,,35,,199,,326,,,-,1,,6,,9,,12,,"ILLINOIS
(40.48501433000047, -88.99770813999965)",
OREGON,2014,27,,-,0,,1,,1,,3,,,-,8,,26,,203,,265,,,-,0,,1,,,-,5,,"OREGON
(44.56745218600048, -120.15502977999972)",
VIRGINIA,2014,27,,-,0,,8,,13,,107,,1,,8,,30,,197,,161,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542682294000485, -78.45788924199968)",
SOUTH DAKOTA,2014,27,,-,0,,0,,,-,,-,,-,2,,8,,54,,17,,,-,0,,2,,9,,18,,"SOUTH DAKOTA
(44.35313049600046, -100.37352811899967)",
IDAHO,2014,27,,-,0,,0,,,-,,-,3,,6,,23,,198,,96,,,-,0,,4,,,-,6,,"IDAHO
(43.68263160000049, -114.3637261449997)",
ALASKA,2014,27,,-,0,,0,,,-,,-,,-,2,,10,,30,,224,,,-,0,,1,,2,,7,,"ALASKA
(64.84507631500048, -147.72205669099972)",
CALIFORNIA,2014,27,1,,0,,2,,8,,23,,30,,59,,257,,3243,,863,,,-,4,,12,,104,,74,,"CALIFORNIA
(37.63864203100047, -120.99999889499969)",
WISCONSIN,2014,27,,-,0,,10,,55,,1,,,-,21,,54,,404,,600,,,N,0,,0,,,N,,N,"WISCONSIN
(44.393191877000504, -89.81636715299965)",
ARKANSAS,2014,27,,-,0,,1,,1,,2,,1,,8,,30,,163,,188,,,-,1,,23,,103,,95,,"ARKANSAS
(34.74865329300047, -92.27448794899965)",
INDIANA,2014,27,,-,0,,3,,16,,1,,,-,10,,29,,172,,177,,,-,0,,1,,,-,4,,"INDIANA
(39.76691072200049, -86.14995579899966)",
CONNECTICUT,2014,27,,-,0,,0,,,-,4,,,-,1,,6,,12,,22,,,-,2,,12,,57,,67,,"CONNECTICUT
(41.56266101800048, -72.64983753699966)",
GUAM,2014,27,,-,0,,1,,,-,4,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480998894000436, 144.73149801400064)",
ALABAMA,2014,27,,-,0,,1,,1,,2,,,-,4,,11,,102,,91,,,-,1,,5,,20,,14,,"ALABAMA
(32.84057034900047, -86.63185803899967)",
ARIZONA,2014,27,,-,0,,1,,4,,1,,2,,11,,42,,126,,983,,,N,0,,0,,,N,,N,"ARIZONA
(34.865970167000455, -111.76380949799972)",
NEW YORK,2014,27,1,,0,,2,,6,,2,,13,,13,,40,,322,,337,,3,,6,,19,,158,,150,,"NEW YORK
(42.82700178100049, -75.54396639699968)",
COLORADO,2014,27,,-,0,,1,,1,,2,,21,,27,,63,,662,,682,,,-,0,,0,,,-,,-,"COLORADO
(38.84384201300048, -106.13360888799969)",
SOUTH CAROLINA,2014,27,,-,0,,1,,,-,1,,2,,3,,9,,69,,104,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
HAWAII,2014,27,,-,0,,0,,,-,,-,,-,1,,4,,17,,25,,,-,0,,0,,,-,,-,"HAWAII
(21.304853205000427, -157.85774691599974)",
NEW MEXICO,2014,27,,-,0,,1,,,-,,-,,-,9,,24,,173,,328,,,-,0,,1,,2,,5,,"NEW MEXICO
(34.520884020000494, -106.24057768899968)",
TENNESSEE,2014,27,,-,0,,3,,4,,2,,3,,5,,10,,135,,114,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094014000047, -85.77448642199965)",
LOUISIANA,2014,27,,-,0,,1,,,-,1,,,-,2,,11,,36,,99,,,-,0,,1,,,-,4,,"LOUISIANA
(31.312664106000454, -92.44567554599968)",
MISSISSIPPI,2014,27,,-,0,,0,,,-,,-,3,,1,,5,,43,,30,,,-,0,,1,,,-,1,,"MISSISSIPPI
(32.745512774000474, -89.53802764499966)",
PUERTO RICO,2014,27,,-,0,,1,,,-,2,,,-,0,,3,,6,,17,,,-,0,,5,,19,,35,,"PUERTO RICO
(18.24828934900046, -66.49988980099965)",
MASSACHUSETTS,2014,27,,-,0,,2,,5,,60,,,-,3,,13,,66,,197,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687014100047, -72.08268985899963)",
KENTUCKY,2014,27,,-,0,,0,,,-,2,,2,,7,,28,,157,,158,,,-,0,,2,,4,,8,,"KENTUCKY
(37.645970985000474, -84.77496612599964)",
WEST VIRGINIA,2014,27,,-,0,,0,,,-,,-,,-,0,,3,,9,,6,,,-,1,,5,,23,,36,,"WEST VIRGINIA
(38.66551303900047, -80.71263935099967)",
KANSAS,2014,27,,-,0,,1,,1,,,-,,-,8,,22,,118,,119,,,-,1,,4,,24,,38,,"KANSAS
(38.3477418760005, -98.20077655499966)",
NEVADA,2014,27,,-,0,,2,,,-,1,,,-,2,,12,,64,,71,,,-,0,,3,,3,,5,,"NEVADA
(39.493242807000456, -117.07183978499972)",
GEORGIA,2014,27,,-,0,,4,,4,,1,,,-,5,,18,,138,,177,,,-,1,,12,,,-,173,,"GEORGIA
(32.83968158500045, -83.62757601199968)",
VERMONT,2014,27,,-,0,,0,,,-,1,,,-,0,,7,,18,,101,,1,,1,,4,,26,,31,,"VERMONT
(43.62538000100045, -72.51763944499965)",
PENNSYLVANIA,2014,27,1,,0,,2,,7,,14,,13,,11,,25,,318,,342,,,-,2,,12,,,-,168,,"PENNSYLVANIA
(40.79373260300048, -77.86069775999965)",
UTAH,2014,27,,-,0,,0,,,-,2,,,-,22,,41,,465,,704,,,-,0,,4,,2,,1,,"UTAH
(39.36070082200047, -111.5871285339997)",
NORTH CAROLINA,2014,27,,-,0,,1,,,-,2,,6,,12,,43,,352,,244,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622096200048, -79.15924924699965)",
NEW YORK CITY,2014,27,,-,1,,24,,95,,17,,,-,1,,10,,25,,52,,,-,0,,5,,,-,21,,"NEW YORK CITY
(40.71426755700048, -74.00596858999967)",
NORTH DAKOTA,2014,27,,-,0,,0,,,-,1,,,-,1,,7,,18,,39,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.47531892900048, -100.11842599699969)",
OKLAHOMA,2014,27,,-,0,,1,,2,,1,,13,,0,,112,,66,,17,,6,,0,,31,,66,,35,,"OKLAHOMA
(35.472031425000466, -97.52106845499969)",
NEBRASKA,2014,27,,-,0,,0,,,-,,-,,-,4,,15,,71,,97,,,-,0,,2,,2,,26,,"NEBRASKA
(41.641041981000456, -99.36571864599966)",
NEW HAMPSHIRE,2014,27,,-,0,,0,,,-,1,,,-,1,,8,,26,,89,,,-,0,,2,,6,,19,,"NEW HAMPSHIRE
(43.65595081000049, -71.50035726399966)",
MICHIGAN,2014,27,,-,0,,1,,6,,4,,2,,20,,44,,423,,344,,,-,0,,5,,13,,14,,"MICHIGAN
(44.66132176400049, -84.71438724399968)",
MONTANA,2014,27,,-,0,,0,,,-,,-,3,,9,,25,,205,,393,,,N,0,,0,,,N,,N,"MONTANA
(47.06652759400049, -109.42441687999968)",
WASHINGTON,2014,27,,-,0,,1,,1,,1,,17,,8,,50,,150,,395,,,-,0,,12,,,-,,-,"WASHINGTON
(47.5222894470005, -120.47002746299972)",
MAINE,2014,27,,-,0,,0,,,-,1,,7,,5,,27,,188,,176,,,-,1,,3,,16,,28,,"MAINE
(45.2542257390005, -68.98502952999962)",
MINNESOTA,2014,27,,-,0,,6,,9,,2,,,-,14,,40,,207,,380,,,-,0,,4,,,-,24,,"MINNESOTA
(46.35564575300049, -94.79419697699967)",
IOWA,2014,27,,-,0,,1,,2,,1,,,-,3,,13,,56,,173,,,-,0,,0,,,-,,-,"IOWA
(42.469401477000474, -93.81648936699969)",
NEW JERSEY,2014,27,,-,1,,20,,26,,3,,,-,6,,12,,102,,227,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.13057159500045, -74.27368565099965)",
TEXAS,2014,27,,-,0,,3,,7,,6,,33,,62,,353,,1108,,1169,,18,,18,,72,,381,,376,,"TEXAS
(31.827240712000446, -99.4267664729997)",
FLORIDA,2014,27,,-,0,,1,,,-,,-,32,,16,,63,,431,,286,,,-,0,,20,,41,,103,,"FLORIDA
(28.93204444200046, -81.92895558499964)",
MARYLAND,2014,27,,-,0,,1,,,-,85,,,-,3,,10,,56,,106,,6,,6,,17,,147,,191,,"MARYLAND
(39.29058224000045, -76.60925970899967)",
MISSOURI,2014,27,,-,0,,2,,1,,2,,2,,9,,33,,188,,197,,,-,0,,3,,14,,23,,"MISSOURI
(38.63579079900046, -92.56629737199967)",
RHODE ISLAND,2014,27,,-,0,,1,,,-,,-,,-,2,,23,,61,,44,,,-,0,,4,,12,,14,,"RHODE ISLAND
(41.708284362000484, -71.52246918099962)",
WYOMING,2014,27,,-,0,,0,,,-,,-,1,,1,,12,,38,,22,,,-,0,,2,,,-,3,,"WYOMING
(43.235543013000495, -108.10982744299969)",
UNITED STATES,2014,28,8,,9,,116,,911,,392,,236,,569,,1036,,13419,,13181,,41,,60,,137,,1308,,1884,,,
NEW ENGLAND,2014,28,,-,0,,2,,5,,67,,20,,15,,34,,400,,650,,3,,5,,13,,120,,164,,,
MID. ATLANTIC,2014,28,,-,2,,25,,135,,37,,28,,33,,63,,814,,994,,14,,10,,33,,172,,362,,,
E.N. CENTRAL,2014,28,8,,2,,106,,693,,34,,31,,97,,200,,2114,,1989,,,-,2,,24,,30,,41,,,
W.N. CENTRAL,2014,28,,-,0,,6,,14,,6,,3,,41,,95,,749,,1075,,,-,2,,11,,50,,134,,,
S. ATLANTIC,2014,28,,-,0,,9,,32,,198,,41,,55,,100,,1551,,1198,,9,,10,,23,,221,,522,,,
DIST. OF COL.,2014,28,,-,0,,4,,15,,1,,,-,0,,4,,10,,24,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2014,28,,-,0,,3,,6,,7,,4,,17,,40,,466,,423,,,-,1,,5,,24,,23,,,
W.S. CENTRAL,2014,28,,-,0,,3,,10,,10,,49,,77,,499,,1442,,1587,,15,,23,,78,,572,,525,,,
MOUNTAIN,2014,28,,-,0,,2,,7,,6,,25,,90,,143,,1984,,3422,,,-,1,,11,,13,,21,,,
PACIFIC,2014,28,,-,0,,2,,9,,27,,35,,77,,309,,3899,,1843,,,-,4,,13,,106,,92,,,
AMER. SAMOA,2014,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2014,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2014,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
UTAH,2014,28,,-,0,,0,,,-,2,,,-,22,,41,,487,,734,,,-,0,,4,,7,,1,,"UTAH
(39.36070082200047, -111.5871285339997)",
MONTANA,2014,28,,-,0,,0,,,-,,-,1,,8,,25,,206,,414,,,N,0,,0,,,N,,N,"MONTANA
(47.06652759400049, -109.42441687999968)",
GEORGIA,2014,28,,-,0,,4,,4,,1,,,-,5,,18,,154,,180,,,-,0,,12,,,-,185,,"GEORGIA
(32.83968158500045, -83.62757601199968)",
OKLAHOMA,2014,28,,-,0,,1,,2,,1,,,-,0,,112,,66,,17,,3,,0,,31,,69,,35,,"OKLAHOMA
(35.472031425000466, -97.52106845499969)",
IDAHO,2014,28,,-,0,,0,,,-,,-,2,,6,,23,,202,,104,,,-,0,,4,,,-,6,,"IDAHO
(43.68263160000049, -114.3637261449997)",
WYOMING,2014,28,,-,0,,0,,,-,,-,,-,1,,12,,38,,23,,,-,0,,2,,,-,3,,"WYOMING
(43.235543013000495, -108.10982744299969)",
NEW HAMPSHIRE,2014,28,,-,0,,0,,,-,1,,,-,1,,4,,27,,93,,,-,0,,2,,6,,19,,"NEW HAMPSHIRE
(43.65595081000049, -71.50035726399966)",
MISSOURI,2014,28,,-,0,,2,,1,,2,,3,,9,,33,,201,,202,,,-,0,,3,,14,,24,,"MISSOURI
(38.63579079900046, -92.56629737199967)",
ILLINOIS,2014,28,,-,1,,15,,108,,20,,,-,13,,35,,209,,344,,,-,1,,6,,9,,13,,"ILLINOIS
(40.48501433000047, -88.99770813999965)",
ALASKA,2014,28,,-,0,,0,,,-,,-,1,,2,,10,,32,,228,,,-,0,,1,,2,,7,,"ALASKA
(64.84507631500048, -147.72205669099972)",
OREGON,2014,28,,-,0,,1,,1,,3,,,-,8,,21,,219,,281,,,-,0,,1,,,-,5,,"OREGON
(44.56745218600048, -120.15502977999972)",
ARKANSAS,2014,28,,-,0,,1,,1,,2,,3,,8,,30,,172,,199,,,-,1,,23,,103,,100,,"ARKANSAS
(34.74865329300047, -92.27448794899965)",
SOUTH DAKOTA,2014,28,,-,0,,0,,,-,,-,,-,2,,8,,58,,19,,,-,0,,2,,10,,18,,"SOUTH DAKOTA
(44.35313049600046, -100.37352811899967)",
MARYLAND,2014,28,,-,0,,1,,,-,85,,,-,3,,10,,56,,108,,9,,6,,17,,156,,197,,"MARYLAND
(39.29058224000045, -76.60925970899967)",
VERMONT,2014,28,,-,0,,0,,,-,1,,1,,0,,5,,23,,104,,1,,1,,4,,27,,32,,"VERMONT
(43.62538000100045, -72.51763944499965)",
KENTUCKY,2014,28,,-,0,,1,,1,,2,,1,,7,,28,,169,,171,,,-,0,,2,,4,,8,,"KENTUCKY
(37.645970985000474, -84.77496612599964)",
MISSISSIPPI,2014,28,,-,0,,0,,,-,,-,1,,1,,5,,46,,30,,,-,0,,1,,,-,1,,"MISSISSIPPI
(32.745512774000474, -89.53802764499966)",
WEST VIRGINIA,2014,28,,-,0,,0,,,-,,-,,-,0,,3,,9,,7,,,-,1,,5,,24,,37,,"WEST VIRGINIA
(38.66551303900047, -80.71263935099967)",
ARIZONA,2014,28,,-,0,,1,,5,,1,,,-,10,,42,,126,,1017,,,N,0,,0,,,N,,N,"ARIZONA
(34.865970167000455, -111.76380949799972)",
MAINE,2014,28,,-,0,,0,,,-,1,,17,,5,,27,,209,,184,,,-,1,,3,,16,,29,,"MAINE
(45.2542257390005, -68.98502952999962)",
WASHINGTON,2014,28,,-,0,,1,,1,,1,,14,,8,,50,,162,,405,,,-,0,,12,,,-,,-,"WASHINGTON
(47.5222894470005, -120.47002746299972)",
PUERTO RICO,2014,28,,-,0,,1,,,-,2,,,-,0,,2,,7,,19,,1,,0,,5,,25,,35,,"PUERTO RICO
(18.24828934900046, -66.49988980099965)",
NEW YORK CITY,2014,28,,-,1,,24,,95,,18,,,-,1,,10,,25,,52,,,-,0,,5,,,-,22,,"NEW YORK CITY
(40.71426755700048, -74.00596858999967)",
CALIFORNIA,2014,28,,-,0,,2,,7,,23,,20,,60,,259,,3462,,903,,,-,4,,12,,104,,80,,"CALIFORNIA
(37.63864203100047, -120.99999889499969)",
INDIANA,2014,28,,-,0,,3,,17,,1,,,-,10,,29,,174,,200,,,-,0,,1,,,-,4,,"INDIANA
(39.76691072200049, -86.14995579899966)",
KANSAS,2014,28,,-,0,,1,,1,,,-,,-,8,,22,,118,,129,,,-,1,,4,,24,,38,,"KANSAS
(38.3477418760005, -98.20077655499966)",
VIRGINIA,2014,28,,-,0,,8,,13,,107,,4,,9,,30,,233,,172,,,-,0,,0,,,-,,-,"VIRGINIA
(37.542682294000485, -78.45788924199968)",
FLORIDA,2014,28,,-,0,,1,,,-,1,,30,,16,,63,,461,,303,,,-,0,,20,,41,,103,,"FLORIDA
(28.93204444200046, -81.92895558499964)",
NORTH CAROLINA,2014,28,,-,0,,1,,,-,2,,6,,12,,43,,362,,272,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622096200048, -79.15924924699965)",
NEW JERSEY,2014,28,,-,1,,20,,27,,3,,,-,6,,12,,114,,232,,,-,0,,0,,,-,,-,"NEW JERSEY
(40.13057159500045, -74.27368565099965)",
HAWAII,2014,28,,-,0,,0,,,-,,-,,-,1,,4,,24,,26,,,-,0,,0,,,-,,-,"HAWAII
(21.304853205000427, -157.85774691599974)",
OHIO,2014,28,8,,1,,96,,505,,8,,23,,27,,104,,838,,459,,,-,0,,19,,7,,9,,"OHIO
(40.06021184000048, -82.40425685299965)",
GUAM,2014,28,,-,0,,1,,,-,5,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480998894000436, 144.73149801400064)",
TENNESSEE,2014,28,,-,0,,3,,4,,3,,1,,5,,10,,139,,123,,,-,0,,0,,,-,,-,"TENNESSEE
(35.68094014000047, -85.77448642199965)",
MICHIGAN,2014,28,,-,0,,1,,7,,4,,6,,20,,44,,460,,370,,,-,0,,5,,14,,15,,"MICHIGAN
(44.66132176400049, -84.71438724399968)",
MASSACHUSETTS,2014,28,,-,0,,2,,5,,60,,,-,3,,13,,66,,203,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.27687014100047, -72.08268985899963)",
RHODE ISLAND,2014,28,,-,0,,1,,,-,,-,2,,2,,23,,63,,44,,,-,0,,4,,12,,14,,"RHODE ISLAND
(41.708284362000484, -71.52246918099962)",
COLORADO,2014,28,,-,0,,1,,1,,2,,22,,26,,63,,684,,718,,,-,0,,0,,,-,,-,"COLORADO
(38.84384201300048, -106.13360888799969)",
WISCONSIN,2014,28,,-,0,,10,,56,,1,,2,,21,,54,,433,,616,,,N,0,,0,,,N,,N,"WISCONSIN
(44.393191877000504, -89.81636715299965)",
ALABAMA,2014,28,,-,0,,1,,1,,2,,1,,4,,13,,112,,99,,,-,1,,5,,20,,14,,"ALABAMA
(32.84057034900047, -86.63185803899967)",
NORTH DAKOTA,2014,28,,-,0,,0,,,-,1,,,-,1,,7,,19,,39,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.47531892900048, -100.11842599699969)",
NEW YORK,2014,28,,-,0,,2,,6,,2,,19,,13,,40,,341,,355,,14,,6,,19,,172,,166,,"NEW YORK
(42.82700178100049, -75.54396639699968)",
NEBRASKA,2014,28,,-,0,,0,,,-,,-,,-,4,,15,,71,,102,,,-,0,,2,,2,,26,,"NEBRASKA
(41.641041981000456, -99.36571864599966)",
TEXAS,2014,28,,-,0,,3,,7,,6,,46,,58,,353,,1165,,1263,,12,,18,,72,,400,,386,,"TEXAS
(31.827240712000446, -99.4267664729997)",
IOWA,2014,28,,-,0,,1,,2,,1,,,-,3,,13,,58,,180,,,-,0,,0,,,-,,-,"IOWA
(42.469401477000474, -93.81648936699969)",
LOUISIANA,2014,28,,-,0,,1,,,-,1,,,-,2,,11,,39,,108,,,-,0,,1,,,-,4,,"LOUISIANA
(31.312664106000454, -92.44567554599968)",
NEW MEXICO,2014,28,,-,0,,1,,,-,,-,,-,9,,24,,173,,332,,,-,0,,2,,3,,6,,"NEW MEXICO
(34.520884020000494, -106.24057768899968)",
CONNECTICUT,2014,28,,-,0,,0,,,-,4,,,-,1,,6,,12,,22,,2,,2,,12,,59,,70,,"CONNECTICUT
(41.56266101800048, -72.64983753699966)",
PENNSYLVANIA,2014,28,,-,0,,2,,7,,14,,9,,12,,25,,334,,355,,,-,0,,12,,,-,174,,"PENNSYLVANIA
(40.79373260300048, -77.86069775999965)",
SOUTH CAROLINA,2014,28,,-,0,,1,,,-,1,,,-,3,,9,,69,,111,,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.99882214300044, -81.04536765699964)",
MINNESOTA,2014,28,,-,0,,6,,10,,2,,,-,14,,28,,224,,404,,,-,0,,4,,,-,28,,"MINNESOTA
(46.35564575300049, -94.79419697699967)",
NEVADA,2014,28,,-,0,,2,,1,,1,,,-,3,,12,,68,,80,,,-,0,,3,,3,,5,,"NEVADA
(39.493242807000456, -117.07183978499972)",
DELAWARE,2014,28,,-,0,,0,,,-,,-,1,,1,,35,,197,,21,,,-,0,,0,,,-,,-,"DELAWARE
(39.00883059000046, -75.57773943699965)",
UNITED STATES,2014,29,6,,9,,116,,922,,399,,275,,567,,1036,,14217,,13828,,18,,59,,137,,1346,,1959,,,
NEW ENGLAND,2014,29,,-,0,,2,,5,,67,,15,,15,,35,,441,,684,,1,,5,,13,,123,,169,,,
