Reporting Area,MMWR Year,MMWR Week,"Shiga toxin-producing E. coli (STEC)§, Current week","Shiga toxin-producing E. coli (STEC)§, Current week, flag","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Med","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Med, flag","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Max","Shiga toxin-producing E. coli (STEC)§, Previous 52 weeks Max, flag","Shiga toxin-producing E. coli (STEC)§, Cum 2015","Shiga toxin-producing E. coli (STEC)§, Cum 2015, flag","Shiga toxin-producing E. coli (STEC)§, Cum 2014","Shiga toxin-producing E. coli (STEC)§, Cum 2014, flag","Shigellosis, Current week","Shigellosis, Current week, flag","Shigellosis, Previous 52 weeks Med","Shigellosis, Previous 52 weeks Med, flag","Shigellosis, Previous 52 weeks Max","Shigellosis, Previous 52 weeks Max, flag","Shigellosis, Cum 2015","Shigellosis, Cum 2015, flag","Shigellosis, Cum 2014","Shigellosis, Cum 2014, flag",Location 1,Location 2
FLORIDA,2015,14,1,,3,,9,,33,,35,,33,,41,,86,,450,,535,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
WYOMING,2015,14,,-,0,,4,,4,,2,,,-,0,,8,,,-,47,,"WYOMING
(43.23554100600006, -108.10982701399996)",
ILLINOIS,2015,14,,-,3,,9,,9,,27,,,-,13,,83,,92,,59,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
SOUTH CAROLINA,2015,14,,-,0,,2,,2,,2,,,-,2,,13,,35,,20,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
WASHINGTON,2015,14,2,,2,,56,,21,,11,,6,,2,,19,,32,,29,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NORTH DAKOTA,2015,14,,-,0,,3,,3,,5,,,-,0,,2,,2,,6,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
CALIFORNIA,2015,14,,-,13,,27,,69,,92,,1,,20,,77,,316,,159,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
MINNESOTA,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
ARIZONA,2015,14,,-,1,,6,,12,,17,,2,,7,,18,,102,,68,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
ALABAMA,2015,14,,-,0,,3,,,-,5,,,-,9,,30,,65,,65,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
NEW MEXICO,2015,14,,-,1,,6,,4,,7,,,-,1,,6,,10,,7,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
COLORADO,2015,14,,-,2,,14,,13,,27,,,-,1,,5,,6,,17,,"COLORADO
(38.84384342200008, -106.13360911499996)",
RHODE ISLAND,2015,14,,-,0,,3,,3,,,-,,-,0,,7,,3,,6,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
CONNECTICUT,2015,14,,-,1,,4,,13,,8,,,-,1,,5,,13,,10,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
GUAM,2015,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
PUERTO RICO,2015,14,,-,0,,0,,,-,4,,,-,0,,3,,1,,3,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
MAINE,2015,14,1,,0,,4,,4,,3,,,-,0,,3,,,-,3,,"MAINE
(45.25422910300006, -68.98502586699993)",
OHIO,2015,14,2,,3,,12,,29,,27,,5,,11,,22,,107,,111,,"OHIO
(40.060212455000055, -82.40425667899996)",
MONTANA,2015,14,,-,1,,4,,7,,5,,,-,0,,7,,6,,3,,"MONTANA
(47.06652795700006, -109.42441587999997)",
TEXAS,2015,14,1,,9,,74,,69,,132,,75,,57,,171,,675,,318,,"TEXAS
(31.827240467000024, -99.42676785299994)",
IDAHO,2015,14,,-,2,,9,,8,,9,,,-,0,,2,,2,,3,,"IDAHO
(43.68263174800006, -114.36372693399994)",
VERMONT,2015,14,,-,0,,2,,4,,5,,,-,0,,2,,,-,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
INDIANA,2015,14,,-,1,,11,,3,,11,,,-,26,,75,,70,,43,,"INDIANA
(39.766913353000064, -86.14995646699998)",
NORTH CAROLINA,2015,14,,-,1,,5,,12,,10,,3,,4,,85,,74,,205,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
UTAH,2015,14,,-,1,,7,,7,,9,,,-,0,,4,,9,,10,,"UTAH
(39.36070123200005, -111.58712831499997)",
IOWA,2015,14,,-,2,,14,,7,,10,,1,,2,,12,,33,,92,,"IOWA
(42.469401411000035, -93.81648725599996)",
NEW YORK,2015,14,3,,4,,15,,23,,22,,7,,5,,28,,162,,63,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
SOUTH DAKOTA,2015,14,,-,1,,4,,5,,4,,,-,5,,29,,12,,255,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
C.N.M.I.,2015,26,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
UNITED STATES,2015,15,19,,102,,216,,694,,854,,184,,410,,559,,4144,,3396,,,
NEW ENGLAND,2015,15,,-,4,,15,,38,,29,,,-,6,,14,,55,,69,,,
MID. ATLANTIC,2015,15,5,,8,,27,,81,,92,,18,,24,,81,,651,,205,,,
E.N. CENTRAL,2015,15,2,,13,,43,,65,,120,,14,,68,,161,,470,,293,,,
W.N. CENTRAL,2015,15,1,,10,,35,,67,,78,,1,,47,,93,,261,,411,,,
S. ATLANTIC,2015,15,3,,11,,23,,88,,93,,53,,88,,161,,962,,1123,,,
DIST. OF COL.,2015,15,,-,0,,1,,,-,3,,,-,0,,3,,,-,18,,"DIST. OF COL.
",
E.S. CENTRAL,2015,15,,-,5,,16,,33,,39,,3,,36,,62,,310,,387,,,
W.S. CENTRAL,2015,15,5,,14,,84,,106,,176,,74,,78,,252,,878,,513,,,
MOUNTAIN,2015,15,2,,11,,29,,65,,89,,6,,13,,27,,161,,178,,,
PACIFIC,2015,15,1,,20,,67,,151,,138,,15,,25,,78,,396,,217,,,
AMER. SAMOA,2015,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
WYOMING,2015,15,,-,0,,4,,4,,3,,,-,0,,6,,,-,55,,"WYOMING
(43.23554100600006, -108.10982701399996)",
IDAHO,2015,15,2,,2,,9,,11,,12,,,-,0,,2,,2,,3,,"IDAHO
(43.68263174800006, -114.36372693399994)",
OKLAHOMA,2015,15,,-,2,,12,,6,,10,,7,,2,,41,,95,,12,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
TEXAS,2015,15,5,,9,,74,,80,,135,,67,,58,,171,,745,,353,,"TEXAS
(31.827240467000024, -99.42676785299994)",
MONTANA,2015,15,,-,1,,4,,8,,6,,2,,0,,7,,8,,3,,"MONTANA
(47.06652795700006, -109.42441587999997)",
DELAWARE,2015,15,,-,0,,2,,,-,1,,,-,1,,4,,12,,16,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
RHODE ISLAND,2015,15,,-,0,,3,,3,,1,,,-,0,,7,,3,,7,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
MISSOURI,2015,15,,-,3,,14,,19,,36,,,-,29,,63,,172,,33,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
MICHIGAN,2015,15,,-,2,,8,,18,,19,,1,,7,,20,,99,,25,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
COLORADO,2015,15,,-,2,,14,,13,,30,,,-,1,,5,,6,,18,,"COLORADO
(38.84384342200008, -106.13360911499996)",
NEW YORK CITY,2015,15,1,,1,,5,,19,,14,,8,,9,,51,,363,,69,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
UTAH,2015,15,,-,1,,7,,7,,9,,,-,0,,4,,9,,11,,"UTAH
(39.36070123200005, -111.58712831499997)",
WISCONSIN,2015,15,,-,1,,13,,3,,30,,1,,6,,20,,48,,24,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
NEBRASKA,2015,15,1,,2,,9,,20,,9,,,-,4,,22,,28,,13,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
ARKANSAS,2015,15,,-,1,,5,,13,,26,,,-,4,,197,,8,,88,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
NEW YORK,2015,15,4,,4,,15,,28,,22,,10,,5,,27,,172,,68,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
NEVADA,2015,15,,-,1,,5,,5,,5,,,-,0,,6,,9,,8,,"NEVADA
(39.49324221300003, -117.07183885899997)",
NORTH DAKOTA,2015,15,,-,0,,3,,3,,5,,,-,0,,2,,2,,8,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
NEW JERSEY,2015,15,,-,0,,8,,5,,27,,,-,4,,14,,70,,37,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
LOUISIANA,2015,15,,-,0,,2,,7,,5,,,-,2,,5,,30,,60,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
FLORIDA,2015,15,1,,3,,9,,35,,35,,30,,40,,86,,480,,586,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
TENNESSEE,2015,15,,-,2,,9,,21,,17,,1,,14,,31,,86,,231,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
MISSISSIPPI,2015,15,,-,0,,3,,5,,5,,,-,3,,11,,23,,68,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
NEW MEXICO,2015,15,,-,1,,6,,4,,7,,,-,1,,6,,10,,7,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
CONNECTICUT,2015,15,,-,1,,4,,14,,8,,,-,1,,5,,16,,10,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
ILLINOIS,2015,15,,-,3,,9,,9,,29,,,-,13,,83,,128,,67,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
VIRGINIA,2015,15,1,,2,,7,,7,,11,,1,,4,,16,,37,,27,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
KANSAS,2015,15,,-,1,,7,,13,,12,,,-,1,,5,,13,,8,,"KANSAS
(38.347742794000055, -98.20077822999997)",
HAWAII,2015,15,,-,0,,5,,16,,2,,,-,0,,4,,13,,6,,"HAWAII
(21.30485232600006, -157.85774798099996)",
WASHINGTON,2015,15,1,,2,,56,,21,,11,,6,,2,,19,,37,,29,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
OHIO,2015,15,2,,3,,12,,31,,30,,12,,11,,22,,119,,118,,"OHIO
(40.060212455000055, -82.40425667899996)",
INDIANA,2015,15,,-,1,,11,,4,,12,,,-,26,,75,,76,,59,,"INDIANA
(39.766913353000064, -86.14995646699998)",
SOUTH DAKOTA,2015,15,,-,1,,4,,5,,5,,,-,5,,29,,12,,257,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
ARIZONA,2015,15,,-,1,,6,,13,,17,,4,,8,,18,,117,,73,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
ALABAMA,2015,15,,-,0,,3,,,-,5,,,-,9,,30,,65,,71,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
PUERTO RICO,2015,15,,-,0,,0,,,-,4,,,-,0,,3,,2,,4,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
GUAM,2015,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
VERMONT,2015,15,,-,0,,2,,4,,5,,,-,0,,2,,,-,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
WEST VIRGINIA,2015,15,,-,0,,3,,4,,3,,,-,0,,2,,2,,1,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
MASSACHUSETTS,2015,15,,-,1,,6,,6,,9,,,-,3,,8,,36,,42,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
KENTUCKY,2015,15,,-,1,,7,,7,,12,,2,,8,,30,,136,,17,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
MARYLAND,2015,15,1,,1,,5,,10,,11,,6,,6,,12,,79,,41,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
MAINE,2015,15,,-,0,,4,,4,,3,,,-,0,,3,,,-,4,,"MAINE
(45.25422910300006, -68.98502586699993)",
SOUTH CAROLINA,2015,15,,-,0,,2,,2,,2,,,-,2,,13,,35,,26,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
NEW HAMPSHIRE,2015,15,,-,0,,2,,7,,3,,,-,0,,2,,,-,5,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
ALASKA,2015,15,,-,0,,0,,,-,,-,,-,0,,1,,2,,1,,"ALASKA
(64.84507799500005, -147.72205958799998)",
PENNSYLVANIA,2015,15,,-,3,,9,,29,,29,,,-,4,,14,,46,,31,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
OREGON,2015,15,,-,3,,9,,35,,20,,,-,0,,6,,6,,13,,"OREGON
(44.56745049300008, -120.15502935599994)",
CALIFORNIA,2015,15,,-,13,,27,,79,,105,,9,,20,,77,,338,,168,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
NORTH CAROLINA,2015,15,,-,1,,5,,12,,11,,,-,4,,85,,74,,212,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
IOWA,2015,15,,-,2,,14,,7,,11,,1,,2,,12,,34,,92,,"IOWA
(42.469401411000035, -93.81648725599996)",
MINNESOTA,2015,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
GEORGIA,2015,15,,-,2,,7,,18,,16,,16,,19,,44,,243,,196,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
UNITED STATES,2015,16,30,,102,,216,,801,,955,,140,,410,,560,,4416,,3678,,,
NEW ENGLAND,2015,16,,-,4,,15,,39,,31,,,-,6,,14,,57,,71,,,
MID. ATLANTIC,2015,16,6,,8,,27,,99,,98,,20,,24,,81,,673,,219,,,
E.N. CENTRAL,2015,16,1,,13,,43,,83,,138,,8,,69,,162,,515,,341,,,
W.N. CENTRAL,2015,16,3,,10,,36,,76,,93,,,-,47,,93,,276,,445,,,
S. ATLANTIC,2015,16,7,,11,,23,,106,,103,,43,,85,,161,,1023,,1227,,,
DIST. OF COL.,2015,16,,-,0,,1,,,-,3,,,-,0,,3,,,-,18,,"DIST. OF COL.
",
E.S. CENTRAL,2015,16,,-,5,,16,,36,,42,,5,,36,,62,,327,,413,,,
W.S. CENTRAL,2015,16,10,,13,,87,,126,,194,,52,,81,,252,,949,,541,,,
MOUNTAIN,2015,16,3,,11,,29,,76,,99,,5,,13,,27,,169,,191,,,
PACIFIC,2015,16,,-,20,,67,,160,,157,,7,,25,,78,,427,,230,,,
AMER. SAMOA,2015,16,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,16,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
DELAWARE,2015,16,,-,0,,2,,,-,1,,,-,1,,4,,12,,18,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
NEVADA,2015,16,,-,1,,3,,7,,10,,,-,0,,6,,9,,8,,"NEVADA
(39.49324221300003, -117.07183885899997)",
ARIZONA,2015,16,,-,1,,6,,15,,18,,4,,8,,18,,123,,77,,"ARIZONA
(34.86597351900008, -111.76380664699997)",
NEW JERSEY,2015,16,,-,1,,8,,16,,30,,,-,4,,14,,71,,40,,"NEW JERSEY
(40.130570807000026, -74.27368796999997)",
VIRGINIA,2015,16,,-,2,,7,,8,,13,,2,,4,,16,,44,,34,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
MISSOURI,2015,16,,-,3,,14,,19,,37,,,-,29,,63,,172,,56,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
RHODE ISLAND,2015,16,,-,0,,3,,3,,1,,,-,0,,7,,3,,7,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
GUAM,2015,16,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480998894000038, 144.73149801400007)",
VERMONT,2015,16,,-,0,,2,,4,,5,,,-,0,,2,,,-,1,,"VERMONT
(43.62538389600007, -72.51763667599994)",
OREGON,2015,16,,-,4,,9,,40,,20,,2,,0,,6,,10,,14,,"OREGON
(44.56745049300008, -120.15502935599994)",
NORTH CAROLINA,2015,16,1,,1,,5,,13,,12,,3,,4,,85,,77,,216,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
NORTH DAKOTA,2015,16,,-,0,,3,,4,,7,,,-,0,,2,,2,,8,,"NORTH DAKOTA
(47.475318609000055, -100.11842789099995)",
CALIFORNIA,2015,16,,-,12,,27,,83,,118,,5,,20,,77,,364,,175,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
NEBRASKA,2015,16,3,,1,,9,,23,,14,,,-,3,,22,,28,,19,,"NEBRASKA
(41.64104362100005, -99.36571888999998)",
MASSACHUSETTS,2015,16,,-,1,,6,,7,,10,,,-,3,,8,,37,,44,,"MASSACHUSETTS
(42.27687400000008, -72.08268726299997)",
ALASKA,2015,16,,-,0,,0,,,-,,-,,-,0,,1,,2,,1,,"ALASKA
(64.84507799500005, -147.72205958799998)",
MARYLAND,2015,16,2,,1,,5,,11,,12,,2,,6,,12,,84,,43,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
FLORIDA,2015,16,1,,3,,9,,37,,37,,26,,39,,86,,506,,647,,"FLORIDA
(28.932042722000062, -81.92895768899996)",
KANSAS,2015,16,,-,1,,7,,16,,13,,,-,1,,5,,18,,9,,"KANSAS
(38.347742794000055, -98.20077822999997)",
MONTANA,2015,16,1,,1,,4,,10,,6,,,-,0,,7,,8,,3,,"MONTANA
(47.06652795700006, -109.42441587999997)",
IDAHO,2015,16,2,,2,,9,,13,,13,,1,,0,,2,,3,,3,,"IDAHO
(43.68263174800006, -114.36372693399994)",
COLORADO,2015,16,,-,2,,14,,13,,31,,,-,1,,5,,6,,19,,"COLORADO
(38.84384342200008, -106.13360911499996)",
SOUTH CAROLINA,2015,16,1,,0,,3,,6,,2,,4,,2,,13,,44,,28,,"SOUTH CAROLINA
(33.99882216300006, -81.04536596899999)",
LOUISIANA,2015,16,9,,0,,4,,21,,5,,4,,2,,5,,38,,63,,"LOUISIANA
(31.312663324000027, -92.44567750499994)",
ALABAMA,2015,16,,-,0,,3,,,-,5,,,-,8,,30,,68,,81,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
CONNECTICUT,2015,16,,-,1,,4,,14,,9,,,-,1,,5,,17,,10,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
KENTUCKY,2015,16,,-,1,,7,,8,,12,,3,,8,,30,,141,,20,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
IOWA,2015,16,,-,2,,15,,7,,17,,,-,2,,12,,37,,91,,"IOWA
(42.469401411000035, -93.81648725599996)",
SOUTH DAKOTA,2015,16,,-,1,,4,,7,,5,,,-,5,,29,,19,,262,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
UTAH,2015,16,,-,1,,7,,9,,11,,,-,0,,4,,9,,12,,"UTAH
(39.36070123200005, -111.58712831499997)",
PUERTO RICO,2015,16,,-,0,,0,,,-,4,,,-,0,,3,,2,,4,,"PUERTO RICO
(18.24828934900006, -66.49988980099994)",
OHIO,2015,16,1,,3,,12,,32,,35,,5,,11,,22,,123,,128,,"OHIO
(40.060212455000055, -82.40425667899996)",
INDIANA,2015,16,,-,1,,11,,7,,13,,,-,25,,75,,81,,85,,"INDIANA
(39.766913353000064, -86.14995646699998)",
MISSISSIPPI,2015,16,,-,0,,3,,5,,5,,,-,2,,11,,28,,73,,"MISSISSIPPI
(32.745513440000025, -89.53802722999995)",
TENNESSEE,2015,16,,-,2,,9,,23,,20,,2,,14,,31,,90,,239,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
NEW YORK,2015,16,2,,4,,15,,31,,24,,4,,5,,27,,176,,71,,"NEW YORK
(42.82700376100007, -75.54396609999998)",
WASHINGTON,2015,16,,-,2,,56,,21,,17,,,-,2,,19,,37,,33,,"WASHINGTON
(47.52228790000004, -120.47002813699999)",
NEW MEXICO,2015,16,,-,1,,6,,5,,7,,,-,1,,6,,11,,8,,"NEW MEXICO
(34.52088149400004, -106.24057817299996)",
TEXAS,2015,16,,-,9,,77,,85,,145,,40,,59,,171,,800,,368,,"TEXAS
(31.827240467000024, -99.42676785299994)",
WYOMING,2015,16,,-,0,,4,,4,,3,,,-,0,,5,,,-,61,,"WYOMING
(43.23554100600006, -108.10982701399996)",
NEW HAMPSHIRE,2015,16,,-,0,,2,,7,,3,,,-,0,,2,,,-,5,,"NEW HAMPSHIRE
(43.65595283500005, -71.50035697299995)",
PENNSYLVANIA,2015,16,,-,3,,9,,29,,30,,4,,4,,14,,51,,33,,"PENNSYLVANIA
(40.79373362300004, -77.86069690799997)",
ILLINOIS,2015,16,,-,3,,9,,16,,31,,,-,15,,84,,146,,72,,"ILLINOIS
(40.48501223300008, -88.99770922699997)",
GEORGIA,2015,16,1,,2,,7,,26,,20,,6,,19,,45,,254,,222,,"GEORGIA
(32.839683200000024, -83.62757885599996)",
ARKANSAS,2015,16,,-,1,,5,,13,,28,,,-,4,,197,,8,,97,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
MINNESOTA,2015,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
WISCONSIN,2015,16,,-,1,,13,,8,,37,,,-,6,,20,,49,,30,,"WISCONSIN
(44.39319064600005, -89.81636640199997)",
HAWAII,2015,16,,-,0,,5,,16,,2,,,-,0,,4,,14,,7,,"HAWAII
(21.30485232600006, -157.85774798099996)",
MAINE,2015,16,,-,0,,4,,4,,3,,,-,0,,3,,,-,4,,"MAINE
(45.25422910300006, -68.98502586699993)",
MICHIGAN,2015,16,,-,2,,8,,20,,22,,3,,7,,20,,116,,26,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
WEST VIRGINIA,2015,16,1,,0,,3,,5,,3,,,-,0,,2,,2,,1,,"WEST VIRGINIA
(38.66551127300005, -80.71263755899997)",
NEW YORK CITY,2015,16,4,,1,,5,,23,,14,,12,,9,,51,,375,,75,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
OKLAHOMA,2015,16,1,,1,,12,,7,,16,,8,,3,,41,,103,,13,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
UNITED STATES,2015,17,27,,103,,216,,895,,1053,,164,,409,,561,,4751,,3992,,,
NEW ENGLAND,2015,17,,-,4,,15,,39,,39,,,-,6,,14,,59,,79,,,
MID. ATLANTIC,2015,17,12,,8,,27,,112,,106,,18,,25,,81,,713,,226,,,
E.N. CENTRAL,2015,17,4,,12,,42,,93,,155,,14,,68,,160,,551,,399,,,
W.N. CENTRAL,2015,17,1,,10,,38,,84,,102,,1,,47,,93,,282,,475,,,
S. ATLANTIC,2015,17,3,,11,,23,,113,,117,,54,,83,,161,,1109,,1326,,,
DIST. OF COL.,2015,17,,-,0,,1,,,-,3,,,-,0,,3,,,-,20,,"DIST. OF COL.
",
E.S. CENTRAL,2015,17,1,,5,,16,,38,,46,,15,,36,,62,,373,,442,,,
W.S. CENTRAL,2015,17,4,,14,,88,,146,,208,,46,,81,,252,,1001,,592,,,
MOUNTAIN,2015,17,2,,10,,29,,84,,111,,2,,13,,27,,183,,206,,,
PACIFIC,2015,17,,-,20,,67,,186,,169,,14,,26,,78,,480,,247,,,
AMER. SAMOA,2015,17,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"AMER. SAMOA
",
C.N.M.I.,2015,17,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
CONNECTICUT,2015,17,,-,1,,4,,14,,10,,,-,1,,5,,17,,10,,"CONNECTICUT
(41.56266070000004, -72.64983977999998)",
MAINE,2015,17,,-,0,,4,,4,,3,,,-,0,,3,,1,,4,,"MAINE
(45.25422910300006, -68.98502586699993)",
IDAHO,2015,17,1,,2,,9,,13,,16,,,-,0,,2,,3,,4,,"IDAHO
(43.68263174800006, -114.36372693399994)",
ARKANSAS,2015,17,1,,1,,5,,18,,28,,1,,4,,197,,11,,110,,"ARKANSAS
(34.74865032200006, -92.27448966799994)",
TENNESSEE,2015,17,1,,2,,9,,24,,22,,2,,14,,31,,92,,251,,"TENNESSEE
(35.68094072700006, -85.77448666899994)",
IOWA,2015,17,,-,2,,15,,8,,19,,1,,2,,12,,42,,91,,"IOWA
(42.469401411000035, -93.81648725599996)",
OKLAHOMA,2015,17,2,,1,,12,,9,,17,,4,,3,,41,,107,,14,,"OKLAHOMA
(35.472030747000076, -97.52106835299998)",
COLORADO,2015,17,,-,2,,14,,13,,33,,,-,1,,5,,6,,21,,"COLORADO
(38.84384342200008, -106.13360911499996)",
RHODE ISLAND,2015,17,,-,0,,3,,3,,1,,,-,0,,7,,3,,7,,"RHODE ISLAND
(41.70828106100004, -71.52246566099996)",
OHIO,2015,17,4,,3,,12,,36,,39,,9,,11,,22,,132,,135,,"OHIO
(40.060212455000055, -82.40425667899996)",
MINNESOTA,2015,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.35564896600005, -94.79419983199995)",
HAWAII,2015,17,,-,0,,5,,16,,2,,,-,0,,4,,14,,7,,"HAWAII
(21.30485232600006, -157.85774798099996)",
UTAH,2015,17,,-,1,,7,,9,,13,,,-,0,,4,,9,,12,,"UTAH
(39.36070123200005, -111.58712831499997)",
CALIFORNIA,2015,17,,-,13,,27,,108,,128,,10,,20,,77,,413,,187,,"CALIFORNIA
(37.63864210000003, -120.99999644699994)",
NEW YORK CITY,2015,17,3,,1,,5,,26,,15,,14,,10,,51,,389,,78,,"NEW YORK CITY
(40.71426755700003, -74.00596858999995)",
MICHIGAN,2015,17,,-,2,,8,,23,,24,,4,,7,,21,,130,,27,,"MICHIGAN
(44.66132238800003, -84.71438555599997)",
KENTUCKY,2015,17,,-,1,,7,,8,,14,,13,,8,,30,,159,,26,,"KENTUCKY
(37.64597313300004, -84.77496771599994)",
VIRGINIA,2015,17,1,,2,,7,,9,,15,,2,,4,,16,,47,,35,,"VIRGINIA
(37.542680705000066, -78.45788932099998)",
ALABAMA,2015,17,,-,0,,3,,,-,5,,,-,9,,30,,90,,87,,"ALABAMA
(32.84057234800002, -86.63185738799996)",
MISSOURI,2015,17,,-,3,,14,,19,,39,,,-,29,,63,,172,,72,,"MISSOURI
(38.63579147100006, -92.56629944499997)",
DELAWARE,2015,17,,-,0,,2,,,-,1,,,-,1,,4,,12,,18,,"DELAWARE
(39.00883389200004, -75.57773597599999)",
MARYLAND,2015,17,,-,1,,5,,13,,15,,1,,6,,12,,85,,50,,"MARYLAND
(39.290582950000044, -76.60925984299996)",
SOUTH DAKOTA,2015,17,,-,1,,4,,8,,6,,,-,5,,29,,19,,271,,"SOUTH DAKOTA
(44.35313004200003, -100.37352915599996)",
NORTH CAROLINA,2015,17,1,,1,,5,,14,,14,,4,,4,,85,,84,,222,,"NORTH CAROLINA
(35.466220159000045, -79.15924997399998)",
